subject,study_role,estimate_type,held_out_run,training_runs,method,search_low_hz,search_high_hz,minimum_prominence_db,peak_frequency_hz,candidate_frequency_hz,peak_prominence_db,peak_width_hz,peak_quality,method_available,failure_reason,rest_epoch_count,central_roi,frequency_estimation_data,task_outcome_used
54,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.75,10.75,6.686010527506255,2.12486417421488,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,6,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.5,10.5,7.808288229437991,2.5764454982074465,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.75,10.75,8.75507767616918,2.0094652521277436,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.75,9.75,10.328545729017122,2.6350818756135026,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.75,9.75,9.300668895180436,2.751971976455117,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.0,10.0,8.157566465751415,2.849489614776092,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.75,10.75,7.7895846269461515,2.322923441342322,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,6,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.5,10.5,7.808288229437991,2.5764454982074465,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.75,10.75,8.75507767616918,2.0094652521277436,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.75,9.75,10.328545729017122,2.6350818756135026,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.75,9.75,9.300668895180436,2.751971976455117,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.0,10.0,8.157566465751415,2.849489614776092,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.75,10.75,7.7895846269461515,2.322923441342322,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,6,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.5,10.5,7.808288229437991,2.5764454982074465,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.75,10.75,8.75507767616918,2.0094652521277436,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.75,9.75,10.328545729017122,2.6350818756135026,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.75,9.75,9.300668895180436,2.751971976455117,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.0,10.0,8.157566465751415,2.849489614776092,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.75,10.75,7.7895846269461515,2.322923441342322,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,6,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.5,10.5,7.808288229437991,2.5764454982074465,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.75,10.75,7.273369269890907,1.817004521560754,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.75,9.75,9.017623040595979,2.3576173203570825,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.75,9.75,7.763219830108312,2.210768636208976,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.0,10.0,7.280518742962684,2.674683873736567,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.75,10.75,6.686010527506255,2.12486417421488,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,6,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.5,10.5,7.808288229437991,2.5764454982074465,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.75,10.75,7.273369269890907,1.817004521560754,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.75,9.75,9.017623040595979,2.3576173203570825,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.75,9.75,7.763219830108312,2.210768636208976,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.0,10.0,7.280518742962684,2.674683873736567,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.75,10.75,6.686010527506255,2.12486417421488,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,6,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.5,10.5,7.808288229437991,2.5764454982074465,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.75,10.75,7.273369269890907,1.817004521560754,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,independent_single_run,,14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.75,9.75,9.017623040595979,2.3576173203570825,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.75,9.75,7.763219830108312,2.210768636208976,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.0,10.0,7.280518742962684,2.674683873736567,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
54,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.75,10.75,6.686010527506255,2.12486417421488,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,6,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,10.0,10.0,6.343771245277821,1.2242048301535404,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,9.75,9.75,6.531085364189167,2.0409526222509213,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,10.25,10.25,5.119997027840043,1.781568837622649,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,9.75,9.75,5.181470319478095,1.8836222310725383,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,10.0,10.0,4.8151478624800035,1.5781818922995332,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,9.75,9.75,5.931000773034228,1.3685949565658277,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,6,search_7_14Hz_prom_1dB,7.0,14.0,1.0,10.0,10.0,6.343771245277821,1.2242048301535404,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.75,9.75,6.531085364189167,2.0409526222509213,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,10.25,10.25,5.119997027840043,1.781568837622649,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.75,9.75,5.181470319478095,1.8836222310725383,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,10.0,10.0,4.8151478624800035,1.5781818922995332,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.75,9.75,5.931000773034228,1.3685949565658277,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,6,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.0,10.0,6.343771245277821,1.2242048301535404,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.75,9.75,6.531085364189167,2.0409526222509213,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.25,10.25,5.119997027840043,1.781568837622649,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.75,9.75,5.181470319478095,1.8836222310725383,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.0,10.0,4.8151478624800035,1.5781818922995332,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.75,9.75,5.931000773034228,1.3685949565658277,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,6,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.0,10.0,6.343771245277821,1.2242048301535409,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.75,9.75,6.531085364189167,2.040952622250921,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.25,10.25,5.119997027840043,1.781568837622649,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.75,9.75,5.181470319478095,1.8836222310725383,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.0,10.0,4.8151478624800035,1.5781818922995332,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.75,9.75,5.931000773034228,1.3685949565658282,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,6,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.0,10.0,6.343771245277821,1.2242048301535409,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.75,9.75,6.531085364189167,2.040952622250921,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.25,10.25,5.119997027840043,1.781568837622649,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.75,9.75,5.181470319478095,1.8836222310725383,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.0,10.0,4.8151478624800035,1.5781818922995332,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.75,9.75,5.931000773034228,1.3685949565658282,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,6,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.0,10.0,6.343771245277821,1.2242048301535409,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.75,9.75,6.531085364189167,2.040952622250921,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.25,10.25,5.119997027840043,1.781568837622649,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.75,9.75,5.181470319478095,1.8836222310725383,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.0,10.0,4.8151478624800035,1.5781818922995332,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.75,9.75,5.931000773034228,1.3685949565658282,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,6,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.0,10.0,6.343771245277821,1.2242048301535404,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.75,9.75,6.531085364189167,2.0409526222509213,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.25,10.25,5.119997027840043,1.781568837622649,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.75,9.75,5.181470319478095,1.8836222310725383,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.0,10.0,4.8151478624800035,1.5781818922995332,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.75,9.75,5.931000773034228,1.3685949565658277,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,6,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.0,10.0,6.343771245277821,1.2242048301535404,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.75,9.75,6.531085364189167,2.0409526222509213,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.25,10.25,5.119997027840043,1.781568837622649,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.75,9.75,5.181470319478095,1.8836222310725383,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.0,10.0,4.8151478624800035,1.5781818922995332,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.75,9.75,5.931000773034228,1.3685949565658277,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,6,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.0,10.0,6.343771245277821,1.2242048301535404,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.75,9.75,6.531085364189167,2.0409526222509213,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,independent_single_run,,14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.25,10.25,5.119997027840043,1.781568837622649,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.75,9.75,5.181470319478095,1.8836222310725383,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.0,10.0,4.8151478624800035,1.5781818922995332,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
56,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.75,9.75,5.931000773034228,1.3685949565658277,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,6,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,9.5,9.5,6.7031480384688535,0.8889362823370437,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,9.5,9.5,7.8225003966753235,1.078476246163876,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,9.75,9.75,8.547303883858262,1.137997233679879,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,9.5,9.5,6.849177336488964,1.1825112230209873,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,9.5,9.5,6.259407487262237,1.088093016228969,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,9.5,9.5,6.511238118539481,0.8504482049298985,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,6,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.5,9.5,6.7031480384688535,0.8889362823370437,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.5,9.5,7.8225003966753235,1.078476246163876,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.75,9.75,8.547303883858262,1.137997233679879,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.5,9.5,6.849177336488964,1.1825112230209873,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.5,9.5,6.259407487262237,1.088093016228969,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.5,9.5,6.511238118539481,0.8504482049298985,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,6,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.5,9.5,6.7031480384688535,0.8889362823370437,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.5,9.5,7.8225003966753235,1.078476246163876,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.75,9.75,8.547303883858262,1.137997233679879,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.5,9.5,6.849177336488964,1.1825112230209873,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.5,9.5,6.259407487262237,1.088093016228969,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.5,9.5,6.511238118539481,0.8504482049298985,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,6,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.5,9.5,6.7031480384688535,0.8889362823370437,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.5,9.5,7.8225003966753235,1.0784762461638753,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.75,9.75,8.547303883858262,1.1379972336798794,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.5,9.5,6.849177336488964,1.1825112230209878,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.5,9.5,6.259407487262237,1.0880930162289695,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.5,9.5,6.511238118539481,0.8504482049298985,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,6,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.5,9.5,6.7031480384688535,0.8889362823370437,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.5,9.5,7.8225003966753235,1.0784762461638753,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.75,9.75,8.547303883858262,1.1379972336798794,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.5,9.5,6.849177336488964,1.1825112230209878,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.5,9.5,6.259407487262237,1.0880930162289695,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.5,9.5,6.511238118539481,0.8504482049298985,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
