analysis_set,run,semantic_condition,channel,frequency_band,trial_count,mean_change_percent,standard_deviation_change_percent,median_change_percent,q25_change_percent,q75_change_percent,iqr_change_percentage_points,minimum_change_percent,maximum_change_percent
all_trials,6,both_fists_imagery,FCz,mu,7,-15.210909338041072,20.85089950131786,-10.66027032314674,-19.71007382094434,-5.637746319460384,14.072327501483958,-55.88144514314077,10.760990380809464
all_trials,6,both_fists_imagery,FT7,beta,7,18.191956449114937,25.234539837268656,16.73753611440901,8.9216120896626,21.825984595492947,12.904372505830347,-17.25931019163489,66.37027585071934
all_trials,6,both_fists_imagery,FT7,central_12_13,7,11.234380961152382,34.1961258718329,5.658119696041815,-12.467159215987568,41.600070976749485,54.06723019273706,-33.784565029297866,48.5012885397989
all_trials,6,both_fists_imagery,FT7,mu,7,4.890773041811388,30.092630667867706,10.651166772589697,-11.384139432397179,19.585792418989122,30.9699318513863,-40.64645345139258,47.82739199829872
all_trials,6,both_fists_imagery,FT8,beta,7,10.586901729733366,32.87778014314582,12.960682144618982,-1.0068871015233354,23.02939663692002,24.036283738443355,-44.92660711624493,62.029218008966126
all_trials,6,both_fists_imagery,FT8,central_12_13,7,25.967347503577304,43.04200468245689,31.006503393006493,-6.317740676633927,57.35052744064989,63.668268117283816,-33.099457065203595,81.79881266920631
all_trials,6,both_fists_imagery,FT8,mu,7,2.449422510295365,35.964292464624975,-6.689488938428507,-23.029817979584408,34.66898961993107,57.698807599515476,-45.236041046970804,45.793144276773546
all_trials,6,both_fists_imagery,Fp1,beta,7,7.24016790528376,43.31623665272536,-5.170155531532257,-26.00272344212809,29.9938933991334,55.996616841261485,-35.24809180079104,83.11708275529901
all_trials,6,both_fists_imagery,Fp1,central_12_13,7,-5.320548018579152,44.585200802825725,-22.749919394253922,-36.23160717211517,34.37132946773195,70.60293663984712,-61.77798880393756,51.004627476903856
all_trials,6,both_fists_imagery,Fp1,mu,7,-5.260515993011718,42.59943273776642,2.6258718049261294,-34.857391108921604,24.07113487974879,58.928525988670394,-69.0516628401657,51.174691542503155
all_trials,6,both_fists_imagery,Fp2,beta,7,-4.596626272117433,17.616173854493116,0.8068919787091131,-11.543767497971096,3.867802826702224,15.41157032467332,-36.301318297955056,18.669971756961655
all_trials,6,both_fists_imagery,Fp2,central_12_13,7,-18.334621173556627,21.39545493201892,-26.883419605971994,-29.392227768599724,-11.610294781786662,17.78193298681306,-41.867378449229925,22.41349494107832
all_trials,6,both_fists_imagery,Fp2,mu,7,-13.699026160558935,18.380367164103617,-19.52518393764583,-28.195930736226707,-2.6065812300497275,25.58934950617698,-31.617083676033925,16.854108422320092
all_trials,6,both_fists_imagery,Fpz,beta,7,3.1502648460116243,29.252706908692463,9.131960723715281,-15.810914739219722,21.952029393417686,37.76294413263741,-41.398826757075106,42.03649064704527
all_trials,6,both_fists_imagery,Fpz,central_12_13,7,-9.614630123578848,37.48811372229177,-17.96328170011467,-37.72765115607464,12.458397496846828,50.18604865292147,-49.44273320713384,50.642111360652216
all_trials,6,both_fists_imagery,Fpz,mu,7,-10.936525305937844,26.211666354731875,-15.828160803059653,-28.007963052925177,6.537274383026716,34.54523743595189,-45.76488959447218,27.978750595763852
all_trials,6,both_fists_imagery,Fz,beta,7,-16.27017744313263,33.164790774533756,-15.791229622182312,-43.7161394580491,2.1186256798349676,45.83476513788407,-53.13225965902544,38.22727473570761
all_trials,6,both_fists_imagery,Fz,central_12_13,7,-46.03357119510157,26.30638026010864,-48.72081540217644,-60.868199631943355,-35.37271515478988,25.495484477153475,-79.1930426623423,-1.8393107277257954
all_trials,6,both_fists_imagery,Fz,mu,7,-28.323981696417118,28.29604403164957,-29.823901018070973,-48.689406007637984,-13.244858447829772,35.444547559808214,-62.608598488017115,18.03315654210381
all_trials,6,both_fists_imagery,Iz,beta,7,24.983952553267585,49.063074066471316,25.602369204667028,-9.307088122395962,57.22685372651011,66.53394184890607,-40.31928013095392,93.7650475909317
all_trials,6,both_fists_imagery,Iz,central_12_13,7,13.368296566237282,84.7669931496472,-27.142600740666243,-44.16062306231916,67.45019433005673,111.61081739237589,-61.66831889763704,135.8098530664891
all_trials,6,both_fists_imagery,Iz,mu,7,-19.616554235237174,26.01281559360679,-27.569330071172615,-33.74168972042165,-11.954198478728635,21.78749124169301,-48.58774783521109,30.23297465802404
all_trials,6,both_fists_imagery,O1,beta,7,35.824453677053754,54.441615211052266,49.72248507158946,-12.015267291675716,80.55908792072401,92.57435521239972,-34.742425163330545,98.7034745730208
all_trials,6,both_fists_imagery,O1,central_12_13,7,22.374900391353446,98.81751054866842,-22.311102332303985,-38.48378443796876,70.14707955990092,108.63086399786968,-60.192807782531375,175.80162261044518
all_trials,6,both_fists_imagery,O1,mu,7,-5.9116899412987625,50.27214075183305,-20.892408843958663,-39.33610047287184,22.263236957802675,61.59933743067452,-53.927323991265645,67.58363027627132
all_trials,6,both_fists_imagery,O2,beta,7,68.76912767267622,87.48428956895765,55.58912804892263,13.914329019937961,95.39935255597177,81.48502353603381,-26.25598034683216,233.42338285482361
all_trials,6,both_fists_imagery,O2,central_12_13,7,46.6482486366728,88.62394230311514,6.105128178014978,-11.608070569645173,80.04995060126993,91.6580211709151,-34.32545829551854,217.87431051096365
all_trials,6,both_fists_imagery,O2,mu,7,17.961271534814248,58.38651418301153,8.694074542015803,-20.45084239245284,30.317707921400043,50.768550313852884,-36.76430605220521,134.06540119599472
all_trials,6,both_fists_imagery,Oz,beta,7,30.986146170891175,53.520185888973096,38.064996975690185,-11.665497715974762,65.84583100870518,77.51132872467994,-37.18534831455908,107.66270794964625
all_trials,6,both_fists_imagery,Oz,central_12_13,7,15.68957507365011,81.54715497142382,-12.834899333614326,-25.9984288453417,34.93220501308964,60.93063385843134,-72.69835340890603,177.49272592257526
all_trials,6,both_fists_imagery,Oz,mu,7,-4.829215524978862,42.125659920614325,-3.070537900463666,-25.49907711151,1.376259546857388,26.875336658367388,-59.04368584538582,76.55535020030268
all_trials,6,both_fists_imagery,P1,beta,7,14.885665442455414,34.56430369805122,5.272054343553266,-2.0644244636287166,24.4289810312013,26.493405494830014,-26.457295994106705,80.65578661259617
all_trials,6,both_fists_imagery,P1,central_12_13,7,-7.861423700371133,46.017624932189385,-15.440987414026235,-31.12256529846431,4.882128997860761,36.00469429632507,-65.21018376541456,78.10207787804997
all_trials,6,both_fists_imagery,P1,mu,7,-1.3917449157969943,47.95472347473144,-24.6658505126961,-26.20359763124216,-1.9456680364233732,24.257929594818787,-32.37185653714405,103.59402397459226
all_trials,6,both_fists_imagery,P2,beta,7,18.663998644029427,28.143881025673913,10.921085871304596,2.832393816520673,25.169406685652746,22.337012869132074,-10.869083982357393,74.59238761491196
all_trials,6,both_fists_imagery,P2,central_12_13,7,14.934741279963474,77.0359479926572,-11.199388233594293,-35.91270393639522,48.737553853922115,84.65025779031734,-53.91121589777381,144.00409325605864
all_trials,6,both_fists_imagery,P2,mu,7,11.338148367148497,56.081520867588125,13.503172946161236,-36.5476476865013,58.82444357332456,95.37209125982585,-58.83817999909786,80.1484538493296
all_trials,6,both_fists_imagery,P3,beta,7,0.7514212792967239,25.385876472404952,7.029044154833412,-15.411526483182978,19.824748923638268,35.23627540682125,-38.82404034298911,28.22850026232219
all_trials,6,both_fists_imagery,P3,central_12_13,7,-22.84796468635671,42.50287900791223,-41.53519291340289,-48.99044507826441,-0.8401703369048334,48.150274741359574,-65.02431668301452,46.284987622258924
all_trials,6,both_fists_imagery,P3,mu,7,-10.523114689393704,63.921035952252204,-31.581952790113785,-41.299817561411075,-24.320584420917214,16.97923314049386,-44.04953626934961,133.21049019836403
all_trials,6,both_fists_imagery,P4,beta,7,15.34769353834073,22.51071844018389,15.005570786204594,7.78170799116633,31.989352271333612,24.20764428016728,-26.07256710606611,38.95873056324673
all_trials,6,both_fists_imagery,P4,central_12_13,7,8.92307464507603,71.78794442295344,-25.354213881306844,-43.6895609855935,58.97859368360167,102.66815466919518,-53.935087159255005,111.1727581600777
all_trials,6,both_fists_imagery,P4,mu,7,10.163424042158624,61.88663572121189,-19.384432993264006,-36.473882956332254,74.38050193758676,110.85438489391902,-60.43670270307037,75.15186602893573
all_trials,6,both_fists_imagery,P5,beta,7,-1.4448649979169044,22.52258539076115,5.231987818340224,-17.299521853278645,14.447949029590212,31.747470882868857,-33.68271670900091,24.039819552619214
all_trials,6,both_fists_imagery,P5,central_12_13,7,-31.505598563100072,30.89244309328079,-41.71821459480236,-46.473018971185866,-21.261669688073585,25.21134928311228,-66.9188266740555,23.56722864567624
all_trials,6,both_fists_imagery,P5,mu,7,-24.526459395812232,39.86057749470766,-34.47147008733051,-41.600133814529094,-29.909718749387956,11.690415065141138,-56.99415027898848,62.80010972346747
all_trials,6,both_fists_imagery,P6,beta,7,24.990690543682383,41.37189559071758,21.19481147021973,12.293683480926438,32.354694926799624,20.061011445873184,-36.55479528127832,100.99806080138313
all_trials,6,both_fists_imagery,P6,central_12_13,7,-0.29372591501550155,44.59802593644534,10.596733204523575,-38.852240862903216,28.5691147949313,67.42135565783451,-53.218060435283874,61.13149796159562
all_trials,6,both_fists_imagery,P6,mu,7,1.4289799677309385,32.855435767787675,-17.011496854930098,-24.4070021172574,32.138486091922275,56.54548820917967,-31.672139728615328,43.22352840833224
all_trials,6,both_fists_imagery,P7,beta,7,10.21028597813606,28.33494029876953,2.3703731491743567,-8.331957183856236,28.393317775293028,36.72527495914926,-25.55553601256082,54.53444352746532
all_trials,6,both_fists_imagery,P7,central_12_13,7,-36.593396619397694,23.231645566497505,-31.790275709949352,-45.17440688218581,-25.619959890098606,19.5544469920872,-76.63580462743917,-6.138962453826509
all_trials,6,both_fists_imagery,P7,mu,7,-34.87007034317676,21.597868814018966,-35.90868118678107,-48.26589283699555,-22.850720512237572,25.415172324757975,-64.21592134851083,-1.732663168479156
all_trials,6,both_fists_imagery,P8,beta,7,28.10699821799064,44.13453758761348,21.000946613229452,13.992557214231127,35.95914881688683,21.966591602655704,-34.887829747619655,110.73245859808875
all_trials,6,both_fists_imagery,P8,central_12_13,7,3.4512680384745784,34.64454328542376,-1.636511856821489,-19.331349609628507,22.724743259404857,42.056092869033364,-41.37442823854679,60.383029065137634
all_trials,6,both_fists_imagery,P8,mu,7,7.3514807909938416,18.363579561826146,3.211072848237741,-1.7453656666498647,9.059276456573524,10.804642123223388,-11.626229242914293,45.24770035178612
all_trials,6,both_fists_imagery,PO3,beta,7,17.62118340850392,28.84748587941247,4.216083678527157,0.19828334197462327,42.88437689269186,42.68609355071724,-20.581672743557398,53.54855245522473
all_trials,6,both_fists_imagery,PO3,central_12_13,7,-8.908975238722087,60.49639529146956,-35.8394695710809,-47.463767725079805,1.392525532003905,48.856293257083706,-51.0941977627991,116.71332504897718
all_trials,6,both_fists_imagery,PO3,mu,7,-15.742584102292001,36.85772845316519,-36.68679200260175,-38.89778980299542,11.008887307485171,49.90667711048059,-56.38556659406465,38.6520748716429
all_trials,6,both_fists_imagery,PO4,beta,7,66.11455041262805,56.56517879869906,65.68732823598693,40.399496836226945,79.30422615769179,38.90472932146484,-12.96991033036342,170.67698899493539
all_trials,6,both_fists_imagery,PO4,central_12_13,7,53.98369502939817,114.63743855511984,19.05710975037885,1.550775110994131,50.779464672062936,49.228689561068805,-46.72550969337775,300.89378558267197
all_trials,6,both_fists_imagery,PO4,mu,7,33.27642950783959,66.28853497233807,18.53546628836212,-4.9720109466042315,40.721586552623954,45.69359749922818,-28.470169442446704,171.3705584969222
all_trials,6,both_fists_imagery,PO7,beta,7,18.860150371409222,31.249917506665607,14.966263801616815,-4.6134960220783965,39.60460229516336,44.218098317241754,-17.84663806034051,64.91921431241832
all_trials,6,both_fists_imagery,PO7,central_12_13,7,-15.252003950479624,58.00655776932524,-40.28332631926706,-48.98398071506824,-4.8972090676513105,44.08677164741693,-57.10361839834202,98.38529662969083
all_trials,6,both_fists_imagery,PO7,mu,7,-26.209974427267205,33.166689738925385,-34.2548605757689,-48.91449143829409,-10.195224691372355,38.71926674692174,-63.49552183749736,32.499993681728746
all_trials,6,both_fists_imagery,PO8,beta,7,84.99358576530902,52.90531400323537,84.57094649158054,73.88040390951693,96.21921705069798,22.33881314118105,-4.731358446723747,174.9162703918765
all_trials,6,both_fists_imagery,PO8,central_12_13,7,87.78985271725472,74.75842577276272,85.28869880623894,56.161168214441545,102.03388167254768,45.87271345810613,-16.54287146678971,229.39304190735538
all_trials,6,both_fists_imagery,PO8,mu,7,49.720446482646246,34.995471092297464,37.820483392670845,33.193962278423854,55.1173072627888,21.923344984364945,12.068761684361096,121.53134121906646
all_trials,6,both_fists_imagery,POz,beta,7,22.2215437807201,41.47617095690888,9.731008316141958,1.7248804186601432,33.148568482572266,31.423688063912124,-26.950209903510085,103.02311024994403
all_trials,6,both_fists_imagery,POz,central_12_13,7,23.067329458464407,96.91667707923597,-11.539334476590458,-27.015473425267878,25.92795825564712,52.943431680915,-56.275735035736055,231.4614060608189
all_trials,6,both_fists_imagery,POz,mu,7,10.330045070630376,45.02199729179479,-4.817596406396974,-12.490264029032534,21.058025508107043,33.54828953713958,-39.04433205959041,99.036721002251
all_trials,6,both_fists_imagery,Pz,beta,7,14.555274352992553,27.936514721577012,3.072265273098644,-3.902704707759563,31.529882339936766,35.43258704769633,-17.38546020186513,60.94576013535996
all_trials,6,both_fists_imagery,Pz,central_12_13,7,0.5258716137440683,49.86190128956573,-3.5759173217690345,-34.71214972021177,19.670430966708512,54.38258068692028,-50.96326624514004,88.30372237012408
all_trials,6,both_fists_imagery,Pz,mu,7,3.437941393758872,34.63212445577609,-1.0282085742162828,-25.723691136744765,23.36233430497672,49.08602544172149,-25.996004245201654,55.81251623926613
all_trials,6,both_fists_imagery,T10,beta,7,17.267804026748703,22.885145632433982,10.693149123632713,0.8816517549640954,30.888296769964853,30.006645015000757,-4.454107679019009,51.09568969276931
all_trials,6,both_fists_imagery,T10,central_12_13,7,4.595470152822783,35.216816793295834,11.76568844279807,-8.850021090064818,19.75272529380039,28.602746383865206,-57.072401962824756,55.66959618231502
all_trials,6,both_fists_imagery,T10,mu,7,3.990842092691551,29.34655733666975,11.760213912199482,-4.443791538233026,21.170091578392388,25.613883116625413,-53.240155885936396,35.96323654225905
all_trials,6,both_fists_imagery,T7,beta,7,14.609992770572548,22.278220573541034,21.700027734163218,5.747753316084407,28.441355938705783,22.693602622621377,-26.397660218182473,38.589363368446705
all_trials,6,both_fists_imagery,T7,central_12_13,7,21.484664900135247,45.39113108281789,22.194145299173794,-13.838740415359293,57.87411518686662,71.71285560222591,-39.814148887684745,79.94190834644304
all_trials,6,both_fists_imagery,T7,mu,7,5.608592406187076,28.049945528329562,7.264156919311231,-14.009516339133395,17.23772484104929,31.247241180182684,-28.87161296633844,54.411185886504946
all_trials,6,both_fists_imagery,T8,beta,7,-5.771589453939555,22.528651554608413,-9.50006296617699,-18.35031865135266,12.193191460040751,30.54351011139341,-40.769198910134975,22.18239008135889
all_trials,6,both_fists_imagery,T8,central_12_13,7,6.06808266929453,45.74991611600837,5.010070454025294,-19.058689042268345,29.594817998173838,48.65350704044218,-59.7446844809468,76.13893480017224
all_trials,6,both_fists_imagery,T8,mu,7,2.5219571264595833,41.04128248267366,7.1905639507400965,-31.008801728621748,34.2749410561112,65.28374278473295,-51.31124095696844,55.24209823646652
all_trials,6,both_fists_imagery,T9,beta,7,26.31170011432963,30.651518451287167,38.2875013810829,6.89932070486246,48.224216955541934,41.32489625067947,-24.75115294567867,60.39847704409436
all_trials,6,both_fists_imagery,T9,central_12_13,7,17.16647397231785,50.77779258462785,4.584087393953446,-28.134926967129655,64.30948940692335,92.444416374053,-36.06357073663119,79.29567626931528
all_trials,6,both_fists_imagery,T9,mu,7,1.2681237303018909,29.806771435869386,-12.85404623994796,-16.709218956026575,13.797002617401356,30.50622157342793,-28.26194240207475,55.81728743138639
all_trials,6,both_fists_imagery,TP7,beta,7,6.382558989666291,23.943116230575832,-2.043061367287474,-12.275397971319219,27.00122934306853,39.27662731438775,-20.17020177289931,37.43951332435219
all_trials,6,both_fists_imagery,TP7,central_12_13,7,-3.2819809115115754,56.03490475798153,-29.502030734446045,-41.88104614089219,41.188717631094185,83.06976377198637,-63.832902420557154,71.74572379401816
all_trials,6,both_fists_imagery,TP7,mu,7,-10.730902531027553,27.33887401033151,-15.471533615289639,-27.18160871422201,-0.29167597896650044,26.889932735255506,-43.837422007000164,39.13920729147395
all_trials,6,both_fists_imagery,TP8,beta,7,17.556716090831635,48.89424169362113,5.1434773008691455,-7.513855985007705,11.446240287210857,18.960096272218564,-15.925319314695994,125.81408604524198
all_trials,6,both_fists_imagery,TP8,central_12_13,7,-19.460951906690987,32.22156363655242,-34.28104625000343,-40.51315503353704,1.8564826304694435,42.36963766400648,-57.20458527577049,32.57231298507219
all_trials,6,both_fists_imagery,TP8,mu,7,0.6367955907771833,23.82034447127096,6.993273268258366,-23.10678449217857,21.37925474376946,44.48603923594803,-25.72889272386933,26.64824808786946
exclude_qc_candidates,10,both_feet_imagery,AF3,beta,7,-4.246236804515881,38.996639072874686,-3.565121816498131,-37.16199176679905,24.132495852417414,61.29448761921646,-51.468378907618415,51.368834921268636
exclude_qc_candidates,10,both_feet_imagery,AF3,central_12_13,7,-19.38691900087639,57.99032543602462,-32.15504744592162,-58.47912023776555,-3.9378704805140163,54.541249757251535,-74.62545278776122,95.90604866410725
exclude_qc_candidates,10,both_feet_imagery,AF3,mu,7,-12.91404302698958,50.704268179837115,-24.922544078181435,-50.753805897332725,9.791294500727629,60.545100398060356,-63.18076934376552,79.63003502623008
exclude_qc_candidates,10,both_feet_imagery,AF4,beta,7,11.447183247577575,51.516673742574184,1.0254491201752967,-32.11716607980206,38.979069166556265,71.09623524635833,-33.917120497621404,99.29814793698071
exclude_qc_candidates,10,both_feet_imagery,AF4,central_12_13,7,11.070922197074001,80.58583346105155,-16.346087126409785,-55.79108474785035,65.77843951466653,121.56952426251688,-58.923469567290965,132.7913025395864
exclude_qc_candidates,10,both_feet_imagery,AF4,mu,7,-16.879722320744524,29.258340907173796,-27.293264562275702,-39.2382196942811,6.169406827996207,45.407626522277305,-50.5266908849827,25.799524934616517
exclude_qc_candidates,10,both_feet_imagery,AF7,beta,7,-3.2132638325405076,41.45999783820264,-1.8492029095697486,-39.10629372438038,26.876845598171215,65.9831393225516,-52.08796598802545,55.90321832222999
exclude_qc_candidates,10,both_feet_imagery,AF7,central_12_13,7,-18.567020675845566,57.10660114641706,-31.295271676003193,-58.61169065806106,-0.21223880253243554,58.399451855528625,-73.71250777311168,92.6864936393829
exclude_qc_candidates,10,both_feet_imagery,AF7,mu,7,-10.787088284298912,52.50653177768725,-21.76213858520571,-50.3716108830088,12.547950912464117,62.919561795472916,-63.10135231294249,85.00119284914518
exclude_qc_candidates,10,both_feet_imagery,AF8,beta,7,2.9334772678162246,31.12996269538913,-11.209624345761323,-22.9529883447777,30.366524074897004,53.31951241967471,-26.949333121111852,43.86622688134814
exclude_qc_candidates,10,both_feet_imagery,AF8,central_12_13,7,6.989807242162102,67.1713133832435,-9.856355968031114,-30.387814676640545,25.639490723454948,56.02730540009549,-68.30033047820578,136.5819850477428
exclude_qc_candidates,10,both_feet_imagery,AF8,mu,7,-7.322563847891684,44.79769450012429,-23.940539933831534,-33.97656688529866,11.306628021885082,45.28319490718374,-55.015996957869476,73.03846768328637
exclude_qc_candidates,10,both_feet_imagery,AFz,beta,7,21.689011316772866,66.55890043026311,-6.712134416198042,-23.92734534898466,43.22002278250879,67.14736813149345,-34.13515056180108,154.0850093283609
exclude_qc_candidates,10,both_feet_imagery,AFz,central_12_13,7,19.675178781679445,92.42662212036409,-25.045458802134775,-43.526615863729646,60.37698310847966,103.90359897220931,-65.63185644584613,194.702832230237
exclude_qc_candidates,10,both_feet_imagery,AFz,mu,7,-15.639155663189086,25.198717502555084,-14.36128230155976,-36.52613240965685,-5.6600080949840885,30.866124314672764,-40.40039431626127,29.659867984779314
exclude_qc_candidates,10,both_feet_imagery,C1,beta,7,-6.543441545187398,22.877943330341466,-6.093892660429204,-23.2846827832215,10.675688624727464,33.96037140794896,-38.19761279948172,23.705402960587193
exclude_qc_candidates,10,both_feet_imagery,C1,central_12_13,7,34.21537344530621,98.21928080954778,-3.4531125601606365,-8.080159660234187,9.498979917824133,17.57913957805832,-15.76039294881863,255.8834791109429
exclude_qc_candidates,10,both_feet_imagery,C1,mu,7,16.804427325326767,48.65740724275816,12.85748621860191,-12.833620936192027,20.637066468523567,33.47068740471559,-28.13454017847313,117.30115417249552
exclude_qc_candidates,10,both_feet_imagery,C2,beta,7,8.915086271967898,38.23442457170565,17.36008123459842,-21.951361164629404,30.424989979802664,52.376351144432064,-39.348642748529514,67.44690778735985
exclude_qc_candidates,10,both_feet_imagery,C2,central_12_13,7,78.59878509137825,78.6956373573165,86.62412892769599,8.603792879395524,133.99936854611326,125.39557566671773,-12.917077482093166,191.27812134302744
exclude_qc_candidates,10,both_feet_imagery,C2,mu,7,40.12662582159703,49.27095435109901,12.221695073923938,1.8945947410280857,84.52663246701817,82.63203772599009,-7.6556625106987655,103.47789377186152
exclude_qc_candidates,10,both_feet_imagery,C3,beta,7,-11.650447916985481,34.42080340389665,-24.73713045782845,-30.479303526522784,-13.534139278273251,16.945164248249533,-32.99560012324519,64.20648077176735
exclude_qc_candidates,10,both_feet_imagery,C3,central_12_13,7,95.25882539742966,195.61530414652674,6.801797252606918,-22.219212592213342,128.93481264704076,151.1540252392541,-54.42083551182318,500.99961593156905
exclude_qc_candidates,10,both_feet_imagery,C3,mu,7,46.22620638133799,106.04013107320911,17.621534304911037,-22.48721700003552,64.91549322556182,87.40271022559733,-40.06115622694982,261.1665141403521
exclude_qc_candidates,10,both_feet_imagery,C4,beta,7,0.2792753501595269,31.97348929575721,-8.381722394225188,-16.91652147661255,4.682749746582845,21.599271223195394,-31.108449407827234,65.91264271322852
exclude_qc_candidates,10,both_feet_imagery,C4,central_12_13,7,65.78171073072892,121.42590375121863,7.507305659839218,-22.2683459785475,121.14870567939889,143.4170516579464,-33.81989574062804,289.0238457941884
exclude_qc_candidates,10,both_feet_imagery,C4,mu,7,22.544223034817183,71.64964753646944,-5.225320334794829,-24.538896852317713,59.108645108511645,83.64754196082936,-38.998236281539626,132.89362134766688
exclude_qc_candidates,10,both_feet_imagery,C5,beta,7,-14.324033993871256,32.76062860437159,-19.952543174407495,-31.937622829610305,-11.082145269968585,20.85547755964172,-47.9518230187124,53.67566443517891
exclude_qc_candidates,10,both_feet_imagery,C5,central_12_13,7,37.311170815863775,113.8749598119057,-6.132059764642996,-40.26336474919027,87.12712165049722,127.39048639968749,-63.300068742486864,236.88281041556246
exclude_qc_candidates,10,both_feet_imagery,C5,mu,7,20.886177600146432,77.44295706907177,-11.770020413804517,-28.66063862673222,49.35101730281858,78.0116559295508,-52.86285434704411,169.45536060970093
exclude_qc_candidates,10,both_feet_imagery,C6,beta,7,-3.6234325120075055,29.477850747618128,-1.9050730746478506,-30.6734586750025,17.571194360050306,48.244653035052806,-33.15043401894796,35.896008139447666
exclude_qc_candidates,10,both_feet_imagery,C6,central_12_13,7,28.353475477786848,130.00240773000598,-36.34654102114811,-50.9915593705889,63.07599819580945,114.06755756639835,-64.7834027504515,275.43539446566643
exclude_qc_candidates,10,both_feet_imagery,C6,mu,7,4.49482316715652,69.27214557198518,-19.49502407764863,-47.74694167086527,44.065691928802636,91.8126335996679,-55.070652036231294,113.39193776810083
exclude_qc_candidates,10,both_feet_imagery,CP1,beta,7,-22.310660708758185,24.278878250127935,-18.771331022174937,-43.43418574322928,-4.588326265324586,38.845859477904696,-51.646551291202044,10.288281369177392
exclude_qc_candidates,10,both_feet_imagery,CP1,central_12_13,7,-27.911122184311076,37.43127690716195,-29.62846183838442,-59.50026151323394,-10.143377291281269,49.35688422195267,-64.49238875116359,38.03027290840087
exclude_qc_candidates,10,both_feet_imagery,CP1,mu,7,-23.29144572050095,27.085892582769883,-29.688035459124755,-33.318174377636545,-14.839964218625827,18.478210159010718,-62.40059397440528,25.36478658254811
exclude_qc_candidates,10,both_feet_imagery,CP2,beta,7,-5.143769178353521,18.600155502437822,-1.4015699153380534,-20.918234053426012,8.753728504544068,29.67196255797008,-28.835285187284896,18.559481951912197
exclude_qc_candidates,10,both_feet_imagery,CP2,central_12_13,7,-21.53495964885781,68.07902999064183,-46.55304641738726,-64.14679248483331,-8.474101962562099,55.67269052227121,-73.93939686945508,114.9895146396285
exclude_qc_candidates,10,both_feet_imagery,CP2,mu,7,-29.671282841893085,44.96395327996745,-42.12809130107321,-62.23261289692181,-9.423646234915186,52.808966662006625,-73.69612498121946,51.43775465271509
exclude_qc_candidates,10,both_feet_imagery,CP3,beta,7,-31.20019532361217,31.218908890691356,-38.508783086085764,-50.797463537497066,-20.541577753963743,30.255885783533323,-64.26764588034555,27.05314428406776
exclude_qc_candidates,10,both_feet_imagery,CP3,central_12_13,7,-4.258547954157058,56.313050361164855,0.27261496216558734,-45.03692211811928,35.51090227645139,80.54782439457067,-78.17018230728286,67.13977134935364
exclude_qc_candidates,10,both_feet_imagery,CP3,mu,7,-9.584948485338591,37.5688788172532,1.466867887727876,-34.31993429351831,18.307549198840874,52.62748349235918,-64.58419782269964,28.047460726956487
exclude_qc_candidates,10,both_feet_imagery,CP4,beta,7,-12.033611996153104,18.467220546986162,-15.374425996159605,-25.6650407659943,-6.8425594563290035,18.822481309665296,-28.035727057656008,24.19006952539048
exclude_qc_candidates,10,both_feet_imagery,CP4,central_12_13,7,-30.501097744757917,54.308175270755825,-47.27387605611292,-68.67912304903624,-14.835837481084436,53.843285567951796,-75.7605432808654,76.55665618391424
exclude_qc_candidates,10,both_feet_imagery,CP4,mu,7,-32.18220221481484,40.58051864793116,-30.46015566872251,-62.79141568305627,-14.345981486818374,48.4454341962379,-79.14209824733359,38.60163275210147
exclude_qc_candidates,10,both_feet_imagery,CP5,beta,7,-23.04652254498706,31.477492153165233,-28.83633248491496,-44.51870200666683,-7.4116482751142065,37.107053731552625,-58.66558815154523,30.036963385112834
exclude_qc_candidates,10,both_feet_imagery,CP5,central_12_13,7,25.95866701803498,92.16795196754389,28.22878682922935,-44.76499361254851,82.32200008197874,127.08699369452725,-79.99231073297696,158.36018009113198
exclude_qc_candidates,10,both_feet_imagery,CP5,mu,7,4.379045247920155,53.00092983896204,0.7830803629015779,-35.83469772761105,39.939681153286465,75.77437888089752,-62.403274898096896,84.06354441928559
exclude_qc_candidates,10,both_feet_imagery,CP6,beta,7,-3.2597821633036164,20.91174077480098,-4.855887914310663,-14.71104154994467,10.662963478058005,25.374005028002674,-35.75726668269061,25.89083559764929
exclude_qc_candidates,10,both_feet_imagery,CP6,central_12_13,7,-19.243214686646862,63.48432107831636,-41.779855260456415,-68.03819648309144,19.284615540401834,87.32281202349327,-81.02081552840046,85.60532986770806
exclude_qc_candidates,10,both_feet_imagery,CP6,mu,7,-14.025744218883789,65.73585366093383,-31.892866483680177,-58.33801965899222,2.827124639807593,61.16514429879982,-69.92045406363665,114.65490105349956
exclude_qc_candidates,10,both_feet_imagery,CPz,beta,7,-10.873357082510811,28.002142387288664,-15.347641467388316,-28.892720885907636,4.376324677621707,33.269045563529346,-44.358804924116306,32.625739230500784
exclude_qc_candidates,10,both_feet_imagery,CPz,central_12_13,7,-26.642599642783527,53.53853712375509,-45.514240858611,-62.87893876875422,-3.03507161456497,59.84386715418925,-78.44369676366837,69.28776088943306
exclude_qc_candidates,10,both_feet_imagery,CPz,mu,7,-29.468060237300573,29.207837642514438,-37.76329519790915,-52.095370377518066,-10.948871800288973,41.146498577229096,-60.27358458130145,17.848942473720662
