subject,run,run_trial_index,task_epoch_array_index,rest_epoch_array_index,task_annotation_index,rest_annotation_index,annotation,semantic_condition,task_event_sample,task_event_time_seconds,rest_event_sample,rest_event_time_seconds,source_file,source_sha256,quality_status,quality_evidence,confirmed_exclusion,channel,frequency_band,band_lower_hz,band_upper_hz,frequency_center_count,task_interval_start_seconds,task_interval_stop_seconds,rest_interval_start_seconds,rest_interval_stop_seconds,reference_mean_wavelet_power_v2,task_mean_wavelet_power_v2,change_percent,primary_retained,change_db,reference_log_power_robust_z,task_log_power_robust_z,low_reference_power_candidate
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,AFz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,5.008372661032705e-10,4.81185237253217e-10,-3.9238351816259063,True,-0.17384341486297045,-0.15947779899811285,-0.06415367592898849,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,AF4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,5.438744658317413e-10,5.736900444637794e-10,5.482069945394751,True,0.23178643656874717,0.024003921325363522,0.3091673841291816,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,AF8,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,6.614882321314888e-10,5.515780236416942e-10,-16.615595433290622,True,-0.7891516811479804,-0.6433093394609241,-1.1718442939118978,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F7,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.463082922176308e-10,4.715421855353089e-10,5.65391541176507,True,0.23885596137176107,-1.4840928515003375,-0.9601200542672735,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F5,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,9.456102930895813e-10,5.186556626884597e-10,-45.151224930741584,True,-2.608330670245858,0.5529693780685891,-1.233509881051499,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,5.91830371154877e-10,3.352008006911437e-10,-43.36201434930677,True,-2.468922008752264,0.763755932364495,-0.4704534077301484,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F1,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.2189123853434568e-09,4.5073955222270203e-10,-63.02116890085618,True,-4.320468210085117,1.4175285178959012,-0.8857679725765688,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Fz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,7.659238249956414e-10,4.499802298238137e-10,-41.2500022666909,True,-2.309921458121643,0.6745,-0.5353011234100145,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F2,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,5.395638155058944e-10,4.216766696434148e-10,-21.84860112458594,True,-1.0706324389641348,0.13420854047017358,-0.4499224447239576,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,5.205357864196755e-10,3.5554826691802453e-10,-31.695711189514995,True,-1.6555202621231782,0.3530629898972524,-0.2995547272990516,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F6,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,6.831508404526015e-10,5.845877400071237e-10,-14.427721464878488,True,-0.6766690388711766,0.35982923921680143,0.020760102815507147,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F8,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,7.464761912079256e-10,6.451413526948154e-10,-13.575093178676363,True,-0.6336108001820577,0.24840605587938341,-0.17000690763130918,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FT7,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,3.364604584370396e-10,3.3253153980205627e-10,-1.1677207637516644,True,-0.05101188968676195,-1.861870141090257,-2.5452061535708164,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FT8,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,6.777442597730114e-10,5.604630706172959e-10,-17.304637769266403,True,-0.8251884611951208,0.7005777616987919,0.0,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,T7,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,6.617744303330351e-10,4.635382362646579e-10,-29.955251363914993,True,-1.5462441889155587,1.1925051552860249,-0.5070761656915014,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,T8,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,2.423747363998414e-09,1.5556796666574082e-09,-35.81510640238385,True,-1.9256717441063094,1.0907119059169625,0.061745704221632385,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,T9,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,6.560824834438499e-10,4.907592704563199e-10,-25.19854090902261,True,-1.260899306251143,0.49743458728405293,-0.7776017523895886,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,T10,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.410621618737127e-09,1.1281473714103392e-09,-20.02480633890155,True,-0.9704469959215687,1.0912476059915723,-0.25531475875455384,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,TP7,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,7.527213118046672e-10,5.117235363827329e-10,-32.01686622159487,True,-1.6759881987505145,1.6218334280389815,-0.22881346397060973,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,TP8,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,8.37630060905698e-10,7.113174462216014e-10,-15.0797614101289,True,-0.7098879432093642,1.191654414097552,0.35414750166861125,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P7,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,9.778701142293074e-10,6.060201894584221e-10,-38.026514908265995,True,-2.0779408052370125,0.7790949692833603,-1.0946008294560003,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P5,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,5.193210762761348e-10,4.814167292576249e-10,-7.298827016671143,True,-0.3291477052687152,-0.5480780327943837,-0.6079836543707456,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.147200562900764e-10,4.683194738957121e-10,12.924240531098283,True,0.527871784075533,-0.7412645602042232,-0.001550122496048286,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P1,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.766400364963996e-10,5.159532579609382e-10,8.247989773061281,True,0.3441984000394208,-0.2020871470086488,0.19650962099573355,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Pz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.409506590153591e-10,4.1202204180719016e-10,-6.560511163032711,True,-0.29469546043872585,0.08710144551186726,-0.09140619560757315,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P2,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,5.058772290602353e-10,4.327739759112849e-10,-14.450789430620121,True,-0.6778399368505525,0.0,-0.7542007867658274,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,5.361070198749783e-10,4.430367771304522e-10,-17.36038501533337,True,-0.828117148478773,-0.08442695975425439,-0.7012677639607158,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P6,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,6.007629898902382e-10,6.226467457204838e-10,3.6426604498795583,True,0.15538552556477894,0.1554241004264568,-0.1366359709570757,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P8,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,7.626736800132136e-10,8.944962106259645e-10,17.28426377719854,True,0.6923974601848688,0.8385452718203591,0.7657847148171638,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,PO7,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,9.089426141771899e-10,7.121178448054543e-10,-21.654256968676627,True,-1.059845962372836,-0.012652398548289727,-1.0954285154137744,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,PO3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,7.321206496296024e-10,6.715605066575842e-10,-8.271880188416631,True,-0.37497508311032335,-0.4494948075442971,-0.6845506891252331,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,POz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,6.722508074705382e-10,7.165130880692542e-10,6.584191511091026,True,0.27692795228816935,-0.5644035963344952,-0.5602823692712352,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,PO4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,6.430469014159311e-10,1.1561845760013338e-09,79.79786131548414,True,2.5478452152174906,-0.7670839762522887,0.003929297757840629,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,PO8,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,8.65231164748074e-10,1.9295002742734907e-09,123.00401937501822,True,3.4831269074618723,-0.7941373097883689,0.5680063974566153,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,O1,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.0744204650000831e-09,9.815675474362031e-10,-8.642139701227007,True,-0.3925408063191672,-0.572931492909825,-1.1312229734158645,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Oz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,8.895307179152716e-10,1.0768396615968882e-09,21.05705175877444,True,0.8299009283370289,-1.6408702484412667,-1.321549435844173,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,O2,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.1101157813397713e-09,1.9792871834135212e-09,78.29556310106396,True,2.511405358579106,-1.5466425475150865,-0.36759094133130066,False
1,14,1,31,31,3,2,T1,both_fists_imagery,2000,12.5,1328,8.3,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Iz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.2870563108254956e-09,1.1588513807244679e-09,-9.96109719696719,True,-0.4556980586933761,-1.0286772450153796,-2.3343051188290116,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FC5,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.5503444452087324e-10,4.634095595290337e-10,1.8405452837705556,True,0.07920715990243896,-0.8686711551532916,-0.6000582355069706,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FC3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.897308545818207e-10,6.392821583059681e-10,30.537447727660265,True,1.1573511710341204,-0.8972089116234588,1.1446925789995543,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FC1,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.3460607546469616e-10,8.655474996987754e-10,99.15678785053831,True,2.9919511303404978,-1.0770991316819045,2.1607475291129172,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FCz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,5.482697682412945e-10,1.0758771100687982e-09,96.23133945902754,True,2.927683683202565,-0.8511083840759969,1.9564358035642795,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FC2,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.5923685244543415e-10,9.39155860855065e-10,104.50359239552841,True,3.107009414086493,-0.9755353349664326,1.589955630188583,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FC4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.4385227542642285e-10,6.516346776415686e-10,46.81341376824591,True,1.6676573718355896,-0.5453508383124558,0.968025170885852,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FC6,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.5095135131998106e-10,4.5026450591333697e-10,-0.15231031121951913,True,-0.006619795366138513,-0.5430411425651768,-0.35927542501614085,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,C5,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.328325882495211e-10,5.062577484552079e-10,16.963870604714813,True,0.6805173165940055,-0.1176469378629775,0.5970773038566743,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.4697216388448375e-10,4.926516636029855e-10,10.219763871091372,True,0.4225947628125127,0.1608468090544601,0.6046148819593515,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,C1,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.033973165669539e-10,3.7429939905509334e-10,-7.2132154372006125,True,-0.3251387507594201,0.7834441363370782,0.18174839927855735,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,6.08237390751835e-10,4.131537834461878e-10,-32.07359663708058,True,-1.6796138027148348,1.046919576482291,-0.1122014456708986,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,C2,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,3.8653669675262816e-10,4.2892722149714946e-10,10.966752988953582,True,0.4519287827970505,0.0,0.342109307300958,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,3.782545298931212e-10,3.113342200596686e-10,-17.691872679584687,True,-0.8455727929392914,-0.16782463225726724,-0.6836568359255797,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,C6,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.748654210519799e-10,4.936867930126981e-10,3.9635170569006393,True,0.16880963139169158,-0.21925192518693767,-0.09315903081743178,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CP5,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,5.037560450104061e-10,6.005616012424666e-10,19.216753265970382,True,0.7633729013333883,-0.2668788550325362,1.0188844748083496,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CP3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.036881456295215e-10,3.588631888451467e-10,-11.103857586522293,True,-0.51117084529105,0.0952092207045598,0.17306744506310578,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CP1,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,3.7056454239534054e-10,2.59444145901067e-10,-29.986786047037278,True,-1.548199856247403,0.7495108778131215,-0.352759774425902,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CPz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,3.853597908539179e-10,2.5072236420047387e-10,-34.938109748062,True,-1.86673323254277,0.9275366363658628,-0.6054185640078921,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CP2,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,3.007490744266788e-10,2.1368477216173133e-10,-28.949150527202473,True,-1.4843072534885344,0.12384314762709883,-1.1433960834209265,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CP4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,3.395029197476602e-10,3.0587047247005413e-10,-9.906379392143014,True,-0.4530595966346722,-0.42448527191065094,-0.46373950164834377,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CP6,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.444320309150289e-10,4.216388520104453e-10,-5.128608497829312,True,-0.22864729467990744,-0.04868919202563151,-0.18291873118261515,False
1,14,2,32,32,5,4,T2,both_feet_imagery,3328,20.8,2656,16.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Fp1,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,6.924895548367137e-10,5.069882103683477e-10,-26.78760180174941,True,-1.354153668495052,-0.6664461682860737,-1.2174995271561455,False
