analysis_set,channel,frequency_band,fists_trial_count,feet_trial_count,fists_median_change_percent,feet_median_change_percent,feet_minus_fists_median_percentage_points,fists_iqr_percentage_points,feet_iqr_percentage_points
exclude_first_rest_pair_per_run,F1,central_12_13,20,22,-49.4278912380143,-5.511506525350429,43.91638471266387,65.24180249033606,80.19709473666548
exclude_first_rest_pair_per_run,F1,mu,20,22,-23.908284318904265,-9.93572096232062,13.972563356583645,82.79956158329227,54.71459571426764
exclude_first_rest_pair_per_run,F2,beta,20,22,-18.80061455635337,5.2891664554968845,24.089781011850256,53.841197362767616,81.40614849958115
exclude_first_rest_pair_per_run,F2,central_12_13,20,22,-39.11394519385379,12.083416643481048,51.19736183733484,49.20765913513877,76.51216281694535
exclude_first_rest_pair_per_run,F2,mu,20,22,-32.64396934151841,-1.1076527027688834,31.536316638749522,40.20458727216131,55.64676864216818
exclude_first_rest_pair_per_run,F3,beta,20,22,-23.160954117194972,-5.254122834038332,17.90683128315664,44.041232413633715,76.2969492030642
exclude_first_rest_pair_per_run,F3,central_12_13,20,22,-44.04873888733851,-4.379023627450208,39.6697152598883,40.19446439653083,74.1984179188959
exclude_first_rest_pair_per_run,F3,mu,20,22,-28.346116314939405,-10.756181106699508,17.589935208239897,40.14853338296485,59.530879358547296
exclude_first_rest_pair_per_run,F4,beta,20,22,-20.3233580764021,1.2452107546840603,21.56856883108616,49.844091829947466,74.23384977223354
exclude_first_rest_pair_per_run,F4,central_12_13,20,22,-45.34622061583188,9.073988163720745,54.420208779552624,49.394314602773164,80.70431433584722
exclude_first_rest_pair_per_run,F4,mu,20,22,-25.410550630599282,-11.525063040987211,13.88548758961207,31.831026036358814,61.646394956506896
exclude_first_rest_pair_per_run,F5,beta,20,22,-20.723667757764545,-4.976389918331536,15.747277839433009,48.58389425988627,33.76950778144302
exclude_first_rest_pair_per_run,F5,central_12_13,20,22,-42.32779767639293,-15.7585000806104,26.569297595782533,38.37416526042273,61.21008905003268
exclude_first_rest_pair_per_run,F5,mu,20,22,-25.408020911323337,-7.112314493141437,18.2957064181819,42.48822402073703,58.79999555492745
exclude_first_rest_pair_per_run,F6,beta,20,22,-14.601808296415173,-4.6238704229182925,9.97793787349688,24.30603613742032,89.9436254033219
exclude_first_rest_pair_per_run,F6,central_12_13,20,22,-24.724627701390474,-0.17262483831482944,24.552002863075646,48.137386885911795,74.5932856512037
exclude_first_rest_pair_per_run,F6,mu,20,22,-29.636367366477792,-6.467172052752199,23.169195313725595,29.98844222024583,35.01067179592775
exclude_first_rest_pair_per_run,F7,beta,20,22,-11.546173004087624,-5.579616237479392,5.966556766608232,45.23997602216333,59.24414809753117
exclude_first_rest_pair_per_run,F7,central_12_13,20,22,-17.084699677849514,-4.84069585729193,12.244003820557584,77.86368108002503,71.23953011474576
exclude_first_rest_pair_per_run,F7,mu,20,22,-13.968905066909166,4.422585986957141,18.391491053866307,57.333497131674335,66.8262883122326
exclude_first_rest_pair_per_run,F8,beta,20,22,-7.210756846928453,3.7079608650352225,10.918717711963675,45.95791866438201,43.512021256433435
exclude_first_rest_pair_per_run,F8,central_12_13,20,22,36.38163976760752,-13.168830109282974,-49.55046987689049,112.35947093360818,71.8770947847154
exclude_first_rest_pair_per_run,F8,mu,20,22,1.453192511033623,-8.427697468587269,-9.880889979620893,61.78164161742001,37.34139462046479
exclude_first_rest_pair_per_run,FC1,beta,20,22,-29.215679293196523,-2.7433785612297563,26.472300731966765,47.71389630237096,38.167000551350085
exclude_first_rest_pair_per_run,FC1,central_12_13,20,22,-46.0170096702405,19.408119602905618,65.42512927314611,38.503583706522726,89.28393036165053
exclude_first_rest_pair_per_run,FC1,mu,20,22,-29.843281152539436,5.403558922669095,35.24684007520853,42.79340642659352,47.645376954020804
exclude_first_rest_pair_per_run,FC2,beta,20,22,-22.91286098230795,0.2512933755300504,23.164154357838,28.225900543930237,73.06601960539905
exclude_first_rest_pair_per_run,FC2,central_12_13,20,22,-50.979664249819294,31.04841805309627,82.02808230291556,29.774575446335533,101.1939410948201
exclude_first_rest_pair_per_run,FC2,mu,20,22,-29.998908819417082,10.127214814912122,40.126123634329204,37.85652103837059,43.58433166633223
exclude_first_rest_pair_per_run,FC3,beta,20,22,-22.10856781985477,-9.473145457982913,12.635422361871857,44.44918371973045,44.087905567339895
exclude_first_rest_pair_per_run,FC3,central_12_13,20,22,-61.375801307456236,6.091501189530739,67.46730249698697,35.08010393211181,95.47877193558557
exclude_first_rest_pair_per_run,FC3,mu,20,22,-42.81188613296242,11.81673772315023,54.628623856112654,35.99652084982369,87.77214125618912
exclude_first_rest_pair_per_run,FC4,beta,20,22,-17.378620158975554,1.348825559552373,18.727445718527928,38.64077140776772,53.88583642865643
exclude_first_rest_pair_per_run,FC4,central_12_13,20,22,-58.96005103959852,27.08512044970732,86.04517148930583,25.592849400591717,64.38861481357813
exclude_first_rest_pair_per_run,FC4,mu,20,22,-43.55536991310969,19.540687632211238,63.09605754532093,29.25173101819356,53.78112395039925
exclude_first_rest_pair_per_run,FC5,beta,20,22,-12.326598239460786,-7.319568927505497,5.007029311955289,33.41947644858733,30.105487105470047
exclude_first_rest_pair_per_run,FC5,central_12_13,20,22,-30.356466127241845,6.180490800487399,36.53695692772924,51.84005455319875,111.22619909785908
exclude_first_rest_pair_per_run,FC5,mu,20,22,-7.492465366912034,-0.22416485879102055,7.268300508121014,51.37301451117087,57.02368670427096
exclude_first_rest_pair_per_run,FC6,beta,20,22,2.7787215727444545,2.4641420078243907,-0.3145795649200638,43.35577549441466,61.63793370943332
exclude_first_rest_pair_per_run,FC6,central_12_13,20,22,-20.60395617375952,0.8766726664687075,21.480628840228228,54.76767836908843,61.1217430575418
exclude_first_rest_pair_per_run,FC6,mu,20,22,-10.184073151400366,-2.0539198847269957,8.13015326667337,54.72667763049898,35.21976289111914
exclude_first_rest_pair_per_run,FCz,beta,20,22,-25.399719883276383,8.24507464299408,33.64479452627046,39.50535100467649,50.47283633219529
exclude_first_rest_pair_per_run,FCz,central_12_13,20,22,-34.61850450587641,26.301127661617645,60.91963216749406,46.34178778843688,83.21103487499197
exclude_first_rest_pair_per_run,FCz,mu,20,22,-16.937628788766943,5.152373393171326,22.090002181938267,38.41676350291392,65.02152494345648
exclude_first_rest_pair_per_run,FT7,beta,20,22,-3.3827148628990136,2.206519476706281,5.589234339605294,37.69178253280268,62.54815405544421
exclude_first_rest_pair_per_run,FT7,central_12_13,20,22,-2.047787713269812,-14.743131778616384,-12.695344065346571,75.57875578813248,94.76400942268924
exclude_first_rest_pair_per_run,FT7,mu,20,22,5.166921657551841,-5.699555309848929,-10.86647696740077,55.3851975967343,54.79549404614441
exclude_first_rest_pair_per_run,FT8,beta,20,22,2.4274093081308226,-11.04719171029642,-13.474601018427244,53.19169377182037,40.940944503735395
exclude_first_rest_pair_per_run,FT8,central_12_13,20,22,40.39458698992435,-6.067159005021929,-46.46174599494628,78.95747000820978,84.92560985951462
exclude_first_rest_pair_per_run,FT8,mu,20,22,22.547435618958886,-7.538578855524104,-30.08601447448299,59.43448303828619,35.13328608627152
exclude_first_rest_pair_per_run,Fp1,beta,20,22,-6.2311231471499315,-6.59754946774561,-0.3664263205956786,54.11593055526238,55.617867859267456
exclude_first_rest_pair_per_run,Fp1,central_12_13,20,22,-12.753911635115168,-4.10339920622282,8.650512428892348,71.82107070752235,99.96122534273516
exclude_first_rest_pair_per_run,Fp1,mu,20,22,-7.4316924850098065,-17.4801985978933,-10.048506112883492,52.05097944206548,95.5582403717803
exclude_first_rest_pair_per_run,Fp2,beta,20,22,-6.989335795102599,-0.8891825607742971,6.100153234328302,35.46751626229916,34.12699655989637
exclude_first_rest_pair_per_run,Fp2,central_12_13,20,22,-6.428050160194719,-6.714947642756769,-0.2868974825620505,52.072284949482665,50.276949658722344
exclude_first_rest_pair_per_run,Fp2,mu,20,22,-7.545158968885845,-12.610604810054072,-5.065445841168227,42.21713074671203,75.1408130741048
exclude_first_rest_pair_per_run,Fpz,beta,20,22,-7.270061713628285,-2.92148698196774,4.348574731660545,34.49772477290077,38.75977103072674
exclude_first_rest_pair_per_run,Fpz,central_12_13,20,22,-8.708643932643255,4.309289465454127,13.017933398097384,64.37463283743924,74.4786726617518
exclude_first_rest_pair_per_run,Fpz,mu,20,22,-12.979456971710592,-6.863146928119344,6.116310043591248,40.95682785952002,83.78002963544917
exclude_first_rest_pair_per_run,Fz,beta,20,22,-23.313382626408767,1.0213415736455378,24.334724200054303,50.92494458817047,56.48848974230309
exclude_first_rest_pair_per_run,Fz,central_12_13,20,22,-37.35073767305737,-3.0247951160337556,34.32594255702361,55.44030945737872,61.15002371915633
exclude_first_rest_pair_per_run,Fz,mu,20,22,-24.84600791713212,-10.401465872563866,14.444542044568253,58.6944267888168,47.49761708528005
exclude_first_rest_pair_per_run,Iz,beta,20,22,-3.082832317504913,6.861224129638133,9.944056447143046,42.08813870674029,59.78657358058094
exclude_first_rest_pair_per_run,Iz,central_12_13,20,22,-19.927231719525732,34.234183673090996,54.16141539261673,76.6637669116294,87.74324763936717
exclude_first_rest_pair_per_run,Iz,mu,20,22,-23.996728309586594,31.082848846295757,55.07957715588235,34.90147300680367,51.8483058607585
exclude_first_rest_pair_per_run,O1,beta,20,22,-9.379617768048586,17.792556750125435,27.17217451817402,70.95049283420526,81.19250586088252
exclude_first_rest_pair_per_run,O1,central_12_13,20,22,-18.305001366154727,21.670953961622963,39.97595532777769,88.3462757011915,174.82218305450374
exclude_first_rest_pair_per_run,O1,mu,20,22,-19.287813020572266,2.6949828969700054,21.98279591754227,74.40698887565678,122.52334165399063
exclude_first_rest_pair_per_run,O2,beta,20,22,24.18045510918263,39.22258799924096,15.042132890058326,71.08816514495685,83.40819093111341
exclude_first_rest_pair_per_run,O2,central_12_13,20,22,29.596950592226907,18.58377313007089,-11.013177462156015,127.51934684722013,113.45324160534574
exclude_first_rest_pair_per_run,O2,mu,20,22,10.799378206190013,4.658354535644364,-6.14102367054565,116.81953161079788,86.03012662499538
exclude_first_rest_pair_per_run,Oz,beta,20,22,9.266098040626812,24.69088848495246,15.424790444325648,61.71917737339845,65.02790127405962
exclude_first_rest_pair_per_run,Oz,central_12_13,20,22,8.55401528063974,19.954072127377493,11.400056846737753,113.6372399301969,69.95406727400511
exclude_first_rest_pair_per_run,Oz,mu,20,22,-2.985093289645307,5.0929539935673045,8.078047283212612,96.64910326636937,62.37921642865723
exclude_first_rest_pair_per_run,P1,beta,20,22,7.05342572492322,-8.609299167774516,-15.662724892697735,52.25123756856027,21.178851632344546
exclude_first_rest_pair_per_run,P1,central_12_13,20,22,12.749865331372268,13.229866448715653,0.48000111734338446,102.58902062463252,91.04091597698823
exclude_first_rest_pair_per_run,P1,mu,20,22,2.6217517698415955,2.0932478329155106,-0.5285039369260849,107.17265937052187,82.2829744914237
exclude_first_rest_pair_per_run,P2,beta,20,22,15.469106530983954,-1.3445955279910065,-16.81370205897496,51.43553876100997,54.7694286373096
exclude_first_rest_pair_per_run,P2,central_12_13,20,22,43.83259867892811,18.588071394076486,-25.24452728485162,158.8288221151306,95.86026269024309
exclude_first_rest_pair_per_run,P2,mu,20,22,58.82444357332456,-8.394692551860864,-67.21913612518543,181.26326362254693,63.47247371438768
exclude_first_rest_pair_per_run,P3,beta,20,22,9.313177786554045,-10.079944299538674,-19.393122086092717,60.62346217595246,36.83120346757087
exclude_first_rest_pair_per_run,P3,central_12_13,20,22,-2.3228018693153265,-3.4860020519189407,-1.1632001826036142,77.93889447520169,103.170050515853
exclude_first_rest_pair_per_run,P3,mu,20,22,-23.846843501560876,-14.693371042342669,9.153472459218207,80.96566721492766,76.34762154024105
exclude_first_rest_pair_per_run,P4,beta,20,22,14.457920291046124,9.815764679241177,-4.642155611804947,43.807723201795525,59.80584910977278
exclude_first_rest_pair_per_run,P4,central_12_13,20,22,14.557395133610083,2.405159833032492,-12.15223530057759,136.23127597178785,95.30915844809186
exclude_first_rest_pair_per_run,P4,mu,20,22,47.47736496484943,-8.25410111554849,-55.73146608039792,136.60395793198364,61.13222340672685
exclude_first_rest_pair_per_run,P5,beta,20,22,-0.0010680189491329983,-5.9427757349727415,-5.9417077160236085,58.01881713344424,57.59815112834339
exclude_first_rest_pair_per_run,P5,central_12_13,20,22,-22.314773658053056,3.4899692515798773,25.804742909632935,72.49812833408429,111.70795299821519
exclude_first_rest_pair_per_run,P5,mu,20,22,-19.37071663231521,-5.045091151923114,14.325625480392098,49.521727085484486,65.23894322095141
exclude_first_rest_pair_per_run,P6,beta,20,22,18.77087745995074,28.493927496578884,9.723050036628145,44.152164742791506,46.38975236029236
exclude_first_rest_pair_per_run,P6,central_12_13,20,22,1.2559335131858642,-6.511673196009412,-7.7676067091952765,83.89358419530606,115.47024932496703
exclude_first_rest_pair_per_run,P6,mu,20,22,14.405684914896042,-3.459134113278572,-17.864819028174615,53.09090303952918,81.8806629474526
exclude_first_rest_pair_per_run,P7,beta,20,22,-7.7116661532637085,9.073777563438272,16.78544371670198,39.63785572086241,43.42505438064305
exclude_first_rest_pair_per_run,P7,central_12_13,20,22,-33.09854109474624,-8.667235109690617,24.431305985055623,57.98231382319734,115.81056114127907
exclude_first_rest_pair_per_run,P7,mu,20,22,-26.373180019296505,-8.288962161948454,18.08421785734805,40.97833241941652,47.345735946945084
exclude_first_rest_pair_per_run,P8,beta,20,22,13.992557214231127,30.788365064861157,16.79580785063003,36.23451575533757,52.12226210342842
exclude_first_rest_pair_per_run,P8,central_12_13,20,22,-7.907671308244112,10.055318263898616,17.962989572142728,71.90099413910737,92.0534741884322
exclude_first_rest_pair_per_run,P8,mu,20,22,2.342272397955436,12.83364991074832,10.491377512792884,23.700311833622635,66.90256524684597
exclude_first_rest_pair_per_run,PO3,beta,20,22,2.178125611369588,7.391111532474175,5.212985921104588,57.07693713077528,60.54696117643025
exclude_first_rest_pair_per_run,PO3,central_12_13,20,22,-12.738831439510921,16.74975480155387,29.48858624106479,73.77560766740382,151.9676763747688
exclude_first_rest_pair_per_run,PO3,mu,20,22,-3.4800059416464757,10.080930804600467,13.560936746246941,66.58494041983911,111.1304663226368
exclude_first_rest_pair_per_run,PO4,beta,20,22,59.195899426727024,26.199448591626222,-32.9964508351008,89.68496027457589,58.3112128821747
exclude_first_rest_pair_per_run,PO4,central_12_13,20,22,30.32233574265588,17.31655236775203,-13.00578337490385,195.85907534312062,98.0562303222224
exclude_first_rest_pair_per_run,PO4,mu,20,22,32.36564288562829,10.331630813827278,-22.034012071801012,178.13312850474654,92.24933329820516
exclude_first_rest_pair_per_run,PO7,beta,20,22,4.5839653552534525,9.074810123543225,4.490844768289772,56.620793991193054,67.38018452880235
exclude_first_rest_pair_per_run,PO7,central_12_13,20,22,-35.60920969421737,21.02672249507195,56.63593218928932,83.52170413293294,181.28429019776283
exclude_first_rest_pair_per_run,PO7,mu,20,22,-18.143474495344016,-2.13839430208781,16.005080193256205,33.095541768271204,95.59766083274697
exclude_first_rest_pair_per_run,PO8,beta,20,22,69.43249877537772,37.95655737214198,-31.475941403235744,102.86305233618643,69.12982912911168
exclude_first_rest_pair_per_run,PO8,central_12_13,20,22,56.161168214441545,30.64387728550568,-25.517290928935864,136.7482753407398,87.54906928275246
exclude_first_rest_pair_per_run,PO8,mu,20,22,23.8937559304918,1.3410445025977076,-22.552711427894092,76.05519351456644,84.16842631635888
exclude_first_rest_pair_per_run,POz,beta,20,22,11.308102204105966,-3.6797860835125418,-14.987888287618507,42.76975008517961,49.198389109319464
exclude_first_rest_pair_per_run,POz,central_12_13,20,22,15.425484995373505,7.334435678008022,-8.091049317365483,137.60395427733488,98.47130552530278
exclude_first_rest_pair_per_run,POz,mu,20,22,21.57546472958736,14.051741421766646,-7.523723307820713,132.99938825000288,73.71675995613857
exclude_first_rest_pair_per_run,Pz,beta,20,22,7.404329329502645,-13.1991097793536,-20.603439108856247,51.27385541452344,45.69198466105955
exclude_first_rest_pair_per_run,Pz,central_12_13,20,22,49.10028808237031,-5.270669000253225,-54.37095708262353,156.75180181194557,82.15452248122084
exclude_first_rest_pair_per_run,Pz,mu,20,22,39.123205764210496,-4.133379770972856,-43.256585535183355,135.32384590551175,87.15901238461132
exclude_first_rest_pair_per_run,T10,beta,20,22,-3.313517311570125,2.504861997415782,5.818379308985907,27.48223892081145,34.26189154020098
exclude_first_rest_pair_per_run,T10,central_12_13,20,22,19.75272529380039,2.672736001932588,-17.0799892918678,66.83231183530725,80.2887511776314
exclude_first_rest_pair_per_run,T10,mu,20,22,18.51105567026294,-9.11317324678312,-27.62422891704606,41.60668946109808,66.148777303184
exclude_first_rest_pair_per_run,T7,beta,20,22,1.2207443015892716,4.746981056729487,3.526236755140215,39.96478807714888,55.59444937940986
exclude_first_rest_pair_per_run,T7,central_12_13,20,22,35.7587914862444,10.078923729111514,-25.679867757132882,69.35308427549333,87.26386154659625
exclude_first_rest_pair_per_run,T7,mu,20,22,14.788297140634702,-3.91016566205161,-18.69846280268631,40.106532342656294,49.46127510891523
exclude_first_rest_pair_per_run,T8,beta,20,22,-12.429173189741238,-4.497981364361026,7.931191825380212,33.077029601829096,28.71786682358815
exclude_first_rest_pair_per_run,T8,central_12_13,20,22,7.9227015685800275,-14.555402892696483,-22.47810446127651,62.88741554961549,46.71020096642417
exclude_first_rest_pair_per_run,T8,mu,20,22,9.851860473187552,-8.150368669891993,-18.002229143079546,62.105039650078986,51.290145810422246
exclude_first_rest_pair_per_run,T9,beta,20,22,-19.040256442603038,11.986380853929273,31.02663729653231,50.648734206942436,57.94519635763812
exclude_first_rest_pair_per_run,T9,central_12_13,20,22,5.539516777492823,8.47748142013645,2.9379646426436263,75.47932018802115,91.42389604471475
exclude_first_rest_pair_per_run,T9,mu,20,22,0.33376335055208894,-6.006155756691834,-6.339919107243923,34.52773278110529,47.6907875454166
exclude_first_rest_pair_per_run,TP7,beta,20,22,-16.580493217272323,8.857154739690927,25.43764795696325,45.82939370152717,49.11914597791268
exclude_first_rest_pair_per_run,TP7,central_12_13,20,22,-9.117522660833565,25.79951057314026,34.917033233973825,70.04788418743536,84.84442066911636
exclude_first_rest_pair_per_run,TP7,mu,20,22,-6.085990179865851,3.06358593754486,9.14957611741071,33.259439204720756,61.15762278552488
exclude_first_rest_pair_per_run,TP8,beta,20,22,-2.620267274877262,4.6305379665053055,7.250805241382567,30.349529773062546,37.81800696065029
exclude_first_rest_pair_per_run,TP8,central_12_13,20,22,-7.455674670479849,4.821135748879988,12.276810419359837,75.31097946749449,79.19474852746218
exclude_first_rest_pair_per_run,TP8,mu,20,22,3.675070290428352,-7.789549700592245,-11.464619991020596,47.86723534516014,60.897234399510715
exclude_qc_and_first_rest_pair,AF3,beta,16,20,-12.985210032191327,-8.079218985875428,4.905991046315899,44.86274092373759,58.40597587626604
exclude_qc_and_first_rest_pair,AF3,central_12_13,16,20,-13.179972816101275,-3.9378704805140163,9.242102335587258,73.42424316841674,92.41761060091585
exclude_qc_and_first_rest_pair,AF3,mu,16,20,-15.87594040641547,0.12637264658035585,16.002313052995827,41.190597553442,86.27495810006087
exclude_qc_and_first_rest_pair,AF4,beta,16,20,-4.022220479232442,1.2727088948070213,5.294929374039463,34.96579031851478,67.22942025018256
exclude_qc_and_first_rest_pair,AF4,central_12_13,16,20,-6.6403333817977686,-9.541410145038434,-2.901076763240665,43.40370761271439,79.62471113004726
exclude_qc_and_first_rest_pair,AF4,mu,16,20,-2.8129767154511836,-0.9697919057384667,1.8431848097127168,55.029082715599344,54.50473840835386
exclude_qc_and_first_rest_pair,AF7,beta,16,20,-13.806598089884393,-8.137175484686093,5.669422605198299,44.23515703951766,62.82793812046852
exclude_qc_and_first_rest_pair,AF7,central_12_13,16,20,-18.9023175445222,-0.21223880253243554,18.690078741989765,74.15311611105624,94.31399886127171
exclude_qc_and_first_rest_pair,AF7,mu,16,20,-13.85328795141499,3.0652115688808266,16.918499520295818,31.63763319258784,86.04371802846424
exclude_qc_and_first_rest_pair,AF8,beta,16,20,-9.60497119466061,-6.704791509346814,2.9001796853137964,48.100189431946376,32.07051131724023
exclude_qc_and_first_rest_pair,AF8,central_12_13,16,20,-4.857419078337342,-12.792431610224616,-7.935012531887274,97.91220365147335,73.8738122005866
exclude_qc_and_first_rest_pair,AF8,mu,16,20,-4.510852764408941,-13.383527262821168,-8.872674498412227,88.76030836355466,60.821907140795304
exclude_qc_and_first_rest_pair,AFz,beta,16,20,-7.793935065789668,-0.7289665089429138,7.064968556846754,65.9307397078856,67.5665316488115
exclude_qc_and_first_rest_pair,AFz,central_12_13,16,20,-9.017702967351587,6.242517230182198,15.260220197533785,102.69065470237426,83.9159554728883
exclude_qc_and_first_rest_pair,AFz,mu,16,20,-6.298805772716302,0.7949492705570662,7.093755043273369,70.84403596177341,63.27984285600919
exclude_qc_and_first_rest_pair,C1,beta,16,20,-14.590876975893053,-1.9171387015020542,12.673738274390999,47.04290143293961,45.26651936762211
exclude_qc_and_first_rest_pair,C1,central_12_13,16,20,-32.60664915501219,9.498979917824133,42.10562907283632,43.981133435413426,64.89670672006253
exclude_qc_and_first_rest_pair,C1,mu,16,20,-12.39618040388778,16.28984286747475,28.68602327136253,17.9480473842707,66.8696643716253
exclude_qc_and_first_rest_pair,C2,beta,16,20,-8.427230469242394,16.55877746825494,24.986007937497334,34.50311208745703,42.66946772014318
exclude_qc_and_first_rest_pair,C2,central_12_13,16,20,-30.338932937343003,20.128498467919798,50.4674314052628,67.70341771895767,99.48395181201673
exclude_qc_and_first_rest_pair,C2,mu,16,20,-28.366330394025702,7.042717879522396,35.409048273548095,52.05964515999591,55.59135248880855
exclude_qc_and_first_rest_pair,C3,beta,16,20,-10.142200510031127,-1.0924134848508231,9.049787025180304,49.11505984444632,36.89493507598891
exclude_qc_and_first_rest_pair,C3,central_12_13,16,20,-55.501311982884474,37.05653077198803,92.5578427548725,37.105046427921565,104.8938126980733
exclude_qc_and_first_rest_pair,C3,mu,16,20,-42.50685866034961,29.373415712323506,71.88027437267311,31.805068492394668,105.57537243830579
exclude_qc_and_first_rest_pair,C4,beta,16,20,-10.668297730927488,-6.494785911725927,4.173511819201561,33.105011427327646,32.98279116203207
exclude_qc_and_first_rest_pair,C4,central_12_13,16,20,-53.42024143172291,22.313400255138223,75.73364168686113,72.05491419775333,98.5845249863863
exclude_qc_and_first_rest_pair,C4,mu,16,20,-47.705564533317954,3.792494111579183,51.498058644897135,33.867339114643315,50.95843856482014
exclude_qc_and_first_rest_pair,C5,beta,16,20,1.4193610187711565,-11.012099800606764,-12.431460819377921,35.411007854584625,49.64872396145121
exclude_qc_and_first_rest_pair,C5,central_12_13,16,20,-10.002237033230436,9.786424622783288,19.788661656013723,44.19022096161235,91.19663005693545
exclude_qc_and_first_rest_pair,C5,mu,16,20,-16.623986217430883,-6.021212306010556,10.602773911420327,45.00267104553981,58.691962982529404
exclude_qc_and_first_rest_pair,C6,beta,16,20,0.5729288766112103,-2.5252264766719863,-3.0981553532831967,42.32718589632797,38.84150275573343
exclude_qc_and_first_rest_pair,C6,central_12_13,16,20,-7.038364764812708,-15.670324495519498,-8.63195973070679,80.052021406987,95.00364066940975
exclude_qc_and_first_rest_pair,C6,mu,16,20,-8.237094496163172,-15.223131962253387,-6.986037466090215,72.10603380587011,46.387278695564454
exclude_qc_and_first_rest_pair,CP1,beta,16,20,10.496605810410387,-8.468281421193797,-18.964887231604184,72.79170357575714,36.46467543234859
exclude_qc_and_first_rest_pair,CP1,central_12_13,16,20,5.584057402175693,-16.530609685686144,-22.11466708786184,97.004003738253,49.978324126688136
exclude_qc_and_first_rest_pair,CP1,mu,16,20,-11.872880806567515,-4.785278442843968,7.087602363723548,42.33089298175338,46.77537534419751
exclude_qc_and_first_rest_pair,CP2,beta,16,20,-3.952737157518857,-6.355961028444804,-2.4032238709259466,37.891491877602334,35.54111675342814
exclude_qc_and_first_rest_pair,CP2,central_12_13,16,20,12.033951845857318,-23.272935927983113,-35.30688777384043,181.5001261353501,66.94658775847256
exclude_qc_and_first_rest_pair,CP2,mu,16,20,8.450944855036003,-13.43142011594318,-21.882364970979182,114.73845452748165,40.29727368735253
exclude_qc_and_first_rest_pair,CP3,beta,16,20,-10.998480927346638,-11.849572890249917,-0.8510919629032792,59.130054436531836,34.3615461989144
exclude_qc_and_first_rest_pair,CP3,central_12_13,16,20,-29.831913563850744,-0.062777184466841,29.7691363793839,101.81335855458713,72.92648197034448
exclude_qc_and_first_rest_pair,CP3,mu,16,20,-29.243243936403744,3.4476753716826356,32.69091930808638,70.30597208175305,51.4322560263708
exclude_qc_and_first_rest_pair,CP4,beta,16,20,-15.137592911570458,-11.291095014974053,3.8464978965964054,28.891157960342,30.284515990808213
exclude_qc_and_first_rest_pair,CP4,central_12_13,16,20,-36.293075926725685,-30.63705888253497,5.656017044190715,100.32860266602879,63.85867666413226
exclude_qc_and_first_rest_pair,CP4,mu,16,20,-25.037250717233743,-25.09930597733444,-0.06205526010069562,102.54662457322745,69.12013084593548
exclude_qc_and_first_rest_pair,CP5,beta,16,20,-19.904344314349633,-9.68609449469021,10.218249819659423,54.17301831470631,41.26978786224543
exclude_qc_and_first_rest_pair,CP5,central_12_13,16,20,-22.69386209921021,18.826401692576134,41.52026379178635,73.5654762341926,76.71602701237727
exclude_qc_and_first_rest_pair,CP5,mu,16,20,-22.153618752984844,-9.879871916955274,12.27374683602957,64.64135269065264,59.786406728184375
exclude_qc_and_first_rest_pair,CP6,beta,16,20,-8.452346277934794,-1.5902178781531426,6.862128399781652,76.30294761779408,38.74581015347117
exclude_qc_and_first_rest_pair,CP6,central_12_13,16,20,-22.038134426367186,-37.78165213242521,-15.743517706058022,61.75792538695214,84.15409227439785
exclude_qc_and_first_rest_pair,CP6,mu,16,20,-24.949112405460877,-29.05841369454604,-4.109301289085163,61.81544713440773,71.63650638584551
exclude_qc_and_first_rest_pair,CPz,beta,16,20,3.6634482226418026,-5.989918683513796,-9.653366906155599,55.491167782834495,49.698410266962426
exclude_qc_and_first_rest_pair,CPz,central_12_13,16,20,49.20555227745674,-20.440677732739836,-69.64623001019658,120.6033989185335,60.78985880271206
exclude_qc_and_first_rest_pair,CPz,mu,16,20,15.173867757068635,-3.1617838165419503,-18.335651573610583,96.82951697173843,42.20161712275832
exclude_qc_and_first_rest_pair,Cz,beta,16,20,-24.83651024729327,13.554465552973944,38.39097580026721,28.905525996084364,64.54965288524022
exclude_qc_and_first_rest_pair,Cz,central_12_13,16,20,6.966235967110884,5.609364916038535,-1.356871051072349,61.85465227156077,36.769079054030364
exclude_qc_and_first_rest_pair,Cz,mu,16,20,-3.5150086471013875,-3.899414008556951,-0.38440536145556337,57.02815220528396,48.25171711809451
exclude_qc_and_first_rest_pair,F1,beta,16,20,-22.442871954510956,-13.816351749621042,8.626520204889914,79.60507269398884,53.86973118857852
exclude_qc_and_first_rest_pair,F1,central_12_13,16,20,-30.89823061888319,-0.5688474273068684,30.329383191576323,79.0280100415352,72.96395566257647
exclude_qc_and_first_rest_pair,F1,mu,16,20,-14.847788495924679,-3.839724593170346,11.008063902754333,85.45333102772058,56.42748089976138
exclude_qc_and_first_rest_pair,F2,beta,16,20,-15.052252755507695,5.2891664554968845,20.341419211004578,48.43896834548184,92.87744609863785
exclude_qc_and_first_rest_pair,F2,central_12_13,16,20,-24.494109468127032,15.187024858094219,39.681134326221255,72.56600681409746,80.1199494322444
exclude_qc_and_first_rest_pair,F2,mu,16,20,-18.882828420833587,-1.1076527027688834,17.775175718064702,49.484763299855025,57.63731009070656
exclude_qc_and_first_rest_pair,F3,beta,16,20,-23.160954117194972,-5.254122834038332,17.90683128315664,56.15753118359543,88.85355021848781
exclude_qc_and_first_rest_pair,F3,central_12_13,16,20,-29.573455369175566,-0.33101206617089896,29.242443303004666,45.40207238162724,73.2839272740344
