analysis_set,semantic_condition,channel,frequency_band,time_seconds,trial_count,mean_change_percent,median_change_percent,q25_change_percent,q75_change_percent
all_trials,both_fists_imagery,C4,beta,3.2,21,1.6204387115965224,-9.540117149487063,-51.03855474404535,14.585606997725943
all_trials,both_fists_imagery,C4,beta,3.225,21,3.4333929761449307,-16.859601999271483,-52.20319092467496,27.283935313487014
all_trials,both_fists_imagery,C4,beta,3.25,21,2.301829325004842,-28.56556314641765,-47.69830947168803,13.83474513976982
all_trials,both_fists_imagery,C4,beta,3.275,21,-1.7566249379150247,-17.189209225690476,-62.1436206972483,13.97096383067229
all_trials,both_fists_imagery,C4,beta,3.3,21,-7.5365668390139255,-34.33794579588528,-65.54969432107804,23.03689396399116
all_trials,both_fists_imagery,C4,beta,3.325,21,-13.317348828740846,-39.85890157550076,-65.48679051154967,2.1480523228609174
all_trials,both_fists_imagery,C4,beta,3.35,21,-17.893277739869312,-47.51453685584709,-63.85500937924069,-0.6132139326950674
all_trials,both_fists_imagery,C4,beta,3.375,21,-21.169179787211345,-41.09060322758723,-61.096940692939064,-15.943368457113502
all_trials,both_fists_imagery,C4,beta,3.4,21,-23.722441120545017,-36.16936051864873,-61.500145069612024,-22.692827032133366
all_trials,both_fists_imagery,C4,beta,3.425,21,-25.781630839597536,-31.293231100918145,-59.75908164816194,-20.858667808547402
all_trials,both_fists_imagery,C4,beta,3.45,21,-26.81496378164448,-35.19564931884828,-56.972848206313444,-13.581195343155574
all_trials,both_fists_imagery,C4,beta,3.475,21,-26.196588280396636,-29.04586395679156,-58.604877037742014,-16.527162919455655
all_trials,both_fists_imagery,C4,beta,3.5,21,-24.107506180124016,-28.80608547093786,-59.63080477541165,-9.80495682746061
all_trials,both_fists_imagery,C4,beta,3.525,21,-21.59146512007288,-25.90173702945238,-57.35676841895128,-7.892438732903008
all_trials,both_fists_imagery,C4,beta,3.55,21,-19.691675939724004,-28.843862835297113,-57.26100728990268,-8.409628383453805
all_trials,both_fists_imagery,C4,beta,3.575,21,-18.622948285312713,-34.03773530137803,-58.21106217980319,-1.4220140112351536
all_trials,both_fists_imagery,C4,beta,3.6,21,-17.86082105385925,-41.10490232065211,-50.378664359881355,-4.862686367173912
all_trials,both_fists_imagery,C4,beta,3.625,21,-16.96891223001415,-29.966673903521375,-53.43939609422374,-6.408137333224569
all_trials,both_fists_imagery,C4,beta,3.65,21,-16.20226802039933,-43.63775132763333,-51.07693709057473,-4.774672084988929
all_trials,both_fists_imagery,C4,beta,3.675,21,-16.249461176605752,-32.686248834702205,-51.59249343273279,-6.680581367214347
all_trials,both_fists_imagery,C4,beta,3.7,21,-17.345329023571725,-40.50178321674192,-51.62517425932318,1.7684130205420545
all_trials,both_fists_imagery,C4,beta,3.725,21,-18.54733620578721,-35.90702393284146,-48.937830377955045,-1.1506243935300622
all_trials,both_fists_imagery,C4,beta,3.75,21,-17.988963452702887,-30.03599002694811,-49.14607336615547,6.785542344915309
all_trials,both_fists_imagery,C4,beta,3.775,21,-14.273933759256991,-26.995067690071036,-51.49131842852804,4.38526166752642
all_trials,both_fists_imagery,C4,beta,3.8,21,-7.9813712472147165,-21.492498352688866,-54.12475536593065,23.43970465766589
all_trials,both_fists_imagery,C4,beta,3.825,21,-1.7275812551579928,-17.989019110018166,-55.51397169393185,30.775195283768102
all_trials,both_fists_imagery,C4,beta,3.85,21,1.4963635710642689,-26.656374652958633,-56.9251925684681,39.04923817135426
all_trials,both_fists_imagery,C4,beta,3.875,21,0.11267843185233332,-32.712613601560705,-58.13783135293685,43.04499473109392
all_trials,both_fists_imagery,C4,beta,3.9,21,-5.751720681700585,-31.757708127964168,-57.95870873502973,20.164618120952937
all_trials,both_fists_imagery,C4,beta,3.925,21,-15.235072884973414,-34.58591136172852,-55.981182782153994,-6.986974146351956
all_trials,both_fists_imagery,C4,beta,3.95,21,-27.55712072837394,-47.333058626423465,-66.04362221746668,-20.071365148948225
all_trials,both_fists_imagery,C4,beta,3.975,21,-41.96571950558229,-50.98891718663698,-69.89892828110943,-37.218353031404504
all_trials,both_fists_imagery,C4,beta,4.0,21,-57.264301273844616,-62.02300959843031,-77.41421818178414,-51.59237503273949
all_trials,both_feet_imagery,C3,beta,-2.0,24,-44.469516848518936,-63.494577490849295,-84.35557804183362,-31.236060587446186
all_trials,both_feet_imagery,C3,beta,-1.975,24,-29.05439763583031,-44.02362471051062,-80.14522697626596,2.2428453116899654
all_trials,both_feet_imagery,C3,beta,-1.95,24,-16.208676118470695,-32.394753970960295,-69.6264082697499,19.652266255875126
all_trials,both_feet_imagery,C3,beta,-1.925,24,-6.345668601680091,-20.019017081319852,-58.09197831823636,36.57669329234257
all_trials,both_feet_imagery,C3,beta,-1.9,24,0.7090011921801577,-17.91052212428165,-56.21875618666565,49.12161831934571
all_trials,both_feet_imagery,C3,beta,-1.875,24,5.436754336715029,-14.047210412259616,-52.028665664356296,63.95743661042199
all_trials,both_feet_imagery,C3,beta,-1.85,24,8.674343334448016,-14.164010669573083,-47.85784185897976,57.76582519856237
all_trials,both_feet_imagery,C3,beta,-1.825,24,11.284557415288297,-7.495031353872006,-47.20232750913097,40.630799034971346
all_trials,both_feet_imagery,C3,beta,-1.8,24,13.392612627734763,1.1487834271197832,-42.68053331166851,39.66904171325966
all_trials,both_feet_imagery,C3,beta,-1.775,24,14.064144913638046,-9.770832331057555,-33.26718602625497,63.40382837994687
all_trials,both_feet_imagery,C3,beta,-1.75,24,12.138135505141923,-11.268816110784233,-34.59972023956445,30.333405972999333
all_trials,both_feet_imagery,C3,beta,-1.725,24,7.694260227131184,-20.137652843465503,-40.60891557301383,33.05725280093693
all_trials,both_feet_imagery,C3,beta,-1.7,24,2.624591819633601,-28.710281011693098,-38.88303899850913,6.485072151013306
all_trials,both_feet_imagery,C3,beta,-1.675,24,-0.5683042532104521,-28.488881917842292,-43.28915522827586,1.6536015360638348
all_trials,both_feet_imagery,C3,beta,-1.65,24,-0.650496066320963,-26.48637869811943,-43.92052305452194,7.848679755765593
all_trials,both_feet_imagery,C3,beta,-1.625,24,1.7421238649194095,-26.633740729364824,-41.31813328993897,22.936809800685307
all_trials,both_feet_imagery,C3,beta,-1.6,24,5.106544335129002,-16.79813477887211,-48.30880005842821,28.465340703254604
all_trials,both_feet_imagery,C3,beta,-1.575,24,8.113329523531315,-16.06378870125309,-51.488387611554465,38.05900642032667
all_trials,both_feet_imagery,C3,beta,-1.55,24,9.668766142583094,-19.45030077327018,-55.93098122777271,46.078171397963246
all_trials,both_feet_imagery,C3,beta,-1.525,24,8.77975243490809,-15.568218314816836,-60.23625478449517,47.194717764027594
all_trials,both_feet_imagery,C3,beta,-1.5,24,5.07585834108043,-2.6845670554570997,-59.929967371584155,35.93892430129664
all_trials,both_feet_imagery,C3,beta,-1.475,24,-0.5790196015885059,-12.328116462255608,-58.71313696427735,25.1368930812131
all_trials,both_feet_imagery,C3,beta,-1.45,24,-6.316381596971528,-27.966047605862467,-55.381118549907626,33.32429065894326
all_trials,both_feet_imagery,C3,beta,-1.425,24,-10.193120841436683,-25.239277835908062,-52.93878286459578,28.761581599252388
all_trials,both_feet_imagery,C3,beta,-1.4,24,-11.065826689112937,-17.18711865909089,-46.08390353999489,20.37266964441141
all_trials,both_feet_imagery,C3,beta,-1.375,24,-9.080364696520359,-15.72220496361791,-44.52845809907811,26.088192217839794
all_trials,both_feet_imagery,C3,beta,-1.35,24,-5.684601952288478,-13.967735901027545,-41.44740829174152,24.932298126120802
all_trials,both_feet_imagery,C3,beta,-1.325,24,-2.8615110212512462,-10.553914523091105,-30.963610419305326,19.344967632437193
all_trials,both_feet_imagery,C3,beta,-1.3,24,-1.7307478395654556,-6.321516344943349,-31.826093844841864,25.26166048053512
all_trials,both_feet_imagery,C3,beta,-1.275,24,-1.7017854903912166,-6.961038966775431,-47.257213537412355,35.3256005009657
all_trials,both_feet_imagery,C3,beta,-1.25,24,-1.2803579584332467,-6.926897632802898,-60.084876233078404,41.151869682603774
all_trials,both_feet_imagery,C3,beta,-1.225,24,0.13115434892723302,-6.545260724879671,-58.81828716064243,36.350661557528824
all_trials,both_feet_imagery,C3,beta,-1.2,24,1.4714850206256702,-0.9902365011068042,-55.71169458608545,29.764359590383748
all_trials,both_feet_imagery,C3,beta,-1.175,24,1.2341631127929542,-5.816528321860729,-38.60972851623118,18.442490409104398
all_trials,both_feet_imagery,C3,beta,-1.15,24,-0.772606145738699,-8.732075416153783,-40.787613897895,19.788424954261217
all_trials,both_feet_imagery,C3,beta,-1.125,24,-3.128454226176631,-17.892160667699034,-48.628279513822505,33.49109195779918
all_trials,both_feet_imagery,C3,beta,-1.1,24,-4.153587797304339,-24.81224977599487,-47.350921198303176,40.0587125714114
all_trials,both_feet_imagery,C3,beta,-1.075,24,-3.294543581166808,-17.762290377011112,-54.535721839448925,29.22693737625596
all_trials,both_feet_imagery,C3,beta,-1.05,24,-1.154819431615482,-7.34160374424779,-50.2105310399007,31.108771484338643
all_trials,both_feet_imagery,C3,beta,-1.025,24,1.484138111996318,-9.90195556842131,-42.432119357686005,33.11763691328698
all_trials,both_feet_imagery,C3,beta,-1.0,24,4.222418891627716,-7.847188610702883,-37.952705318924956,39.92864115891657
all_trials,both_feet_imagery,C3,beta,-0.975,24,6.621909784044486,-3.6677757927043655,-25.95549782845126,25.81127076168564
all_trials,both_feet_imagery,C3,beta,-0.95,24,7.809154594370644,-0.47364710036383295,-28.605172976578576,39.14083618165084
all_trials,both_feet_imagery,C3,beta,-0.925,24,7.055485174869131,-1.9271885198133476,-29.05246269166431,30.082566446268807
all_trials,both_feet_imagery,C3,beta,-0.9,24,4.6893853597821185,5.18626275813056,-24.585290099239323,23.749241293063164
all_trials,both_feet_imagery,C3,beta,-0.875,24,2.033043707834546,0.009711413985345363,-35.70690619293586,24.82065494817083
all_trials,both_feet_imagery,C3,beta,-0.85,24,0.3785500998035752,-14.046507176129849,-48.515008772443,34.833010667592895
all_trials,both_feet_imagery,C3,beta,-0.825,24,0.2698476027374695,-15.940368188841028,-46.264920015550345,20.64394876819732
all_trials,both_feet_imagery,C3,beta,-0.8,24,1.7090754391481724,-18.537705752964314,-48.69790154513218,30.451768410431427
all_trials,both_feet_imagery,C3,beta,-0.775,24,4.5240763297533135,-9.248060493405887,-41.11407684423176,31.269969312885152
all_trials,both_feet_imagery,C3,beta,-0.75,24,8.108587908559592,-8.115593310855395,-34.03418280141452,38.3405016031177
all_trials,both_feet_imagery,C3,beta,-0.725,24,10.979252254875165,-2.456224752084791,-35.37269183153802,39.4736649144954
all_trials,both_feet_imagery,C3,beta,-0.7,24,11.163800561650051,1.5841433433813594,-36.00305527532566,40.081536775642846
all_trials,both_feet_imagery,C3,beta,-0.675,24,7.436711974148363,-1.4367321941078282,-36.48900681462342,30.97779394337016
all_trials,both_feet_imagery,C3,beta,-0.65,24,0.26475257620807174,-7.586555799960137,-44.934828087801975,28.678673672056654
all_trials,both_feet_imagery,C3,beta,-0.625,24,-8.36298552263555,-15.760650176284697,-48.98564483818179,29.028527008609263
all_trials,both_feet_imagery,C3,beta,-0.6,24,-15.864758052734098,-22.568800302133447,-52.288240177857986,20.480531736715815
all_trials,both_feet_imagery,C3,beta,-0.575,24,-20.033076724075883,-17.356185921016085,-61.21939709445694,20.934017444331307
all_trials,both_feet_imagery,C3,beta,-0.55,24,-19.81753613304247,-21.006786173799515,-67.38472894444108,22.353001655479492
all_trials,both_feet_imagery,C3,beta,-0.525,24,-15.801229284332875,-18.65516383323238,-60.94318985247618,18.13871512168698
all_trials,both_feet_imagery,C3,beta,-0.5,24,-9.879947979899022,-21.704454516231166,-55.31886735467445,14.16700759852418
all_trials,both_feet_imagery,C3,beta,-0.475,24,-4.070280523905054,-17.11028752628598,-44.87773230629983,21.90357609097663
all_trials,both_feet_imagery,C3,beta,-0.45,24,0.5140643526435262,-9.960122143683549,-41.49129549332181,29.307455216448407
all_trials,both_feet_imagery,C3,beta,-0.425,24,3.5473966910185655,-4.272904191433655,-47.58160027041524,46.34671902488508
all_trials,both_feet_imagery,C3,beta,-0.4,24,4.818735499343014,-3.1976104160915213,-39.93214735073018,49.87348957973467
all_trials,both_feet_imagery,C3,beta,-0.375,24,4.178425288687784,-7.722683966788604,-36.07789149992603,38.10869742375056
all_trials,both_feet_imagery,C3,beta,-0.35,24,1.9760144590345987,-15.731357205820892,-35.35845925099778,36.82277240047121
all_trials,both_feet_imagery,C3,beta,-0.325,24,-0.9237986805357643,-23.01615060978275,-32.982103757272455,39.81608865860008
all_trials,both_feet_imagery,C3,beta,-0.3,24,-3.5680086724281455,-21.86364532040841,-45.51198570862441,18.700541692557998
all_trials,both_feet_imagery,C3,beta,-0.275,24,-5.291457360181512,-22.59651166430394,-46.06348272061022,5.2023870433357375
all_trials,both_feet_imagery,C3,beta,-0.25,24,-6.062330922171694,-16.356439072455665,-41.397890772100304,13.004650889094068
all_trials,both_feet_imagery,C3,beta,-0.225,24,-6.663758530548136,-10.714885809591532,-36.24151902442732,17.998998261625168
all_trials,both_feet_imagery,C3,beta,-0.2,24,-8.062527542739067,-7.204198067254734,-32.75559794923317,19.431356810504052
all_trials,both_feet_imagery,C3,beta,-0.175,24,-10.172211335500858,-8.222640596187746,-35.81445134630672,12.998706798644216
all_trials,both_feet_imagery,C3,beta,-0.15,24,-11.397409177833635,-12.037020046133613,-39.89703870102592,12.431295701283835
all_trials,both_feet_imagery,C3,beta,-0.125,24,-9.678019398295143,-18.940307943286243,-39.86889948110721,11.380707372636206
all_trials,both_feet_imagery,C3,beta,-0.1,24,-4.115753905356084,-18.677264187864502,-47.262468741197694,8.937515150992724
all_trials,both_feet_imagery,C3,beta,-0.075,24,4.1322919016421595,-9.638439475066864,-45.21854845096675,12.883352625497437
all_trials,both_feet_imagery,C3,beta,-0.05,24,12.267839292688754,-12.67723522884138,-47.756830542759246,29.17372391974612
all_trials,both_feet_imagery,C3,beta,-0.025,24,17.389656138582115,-15.539606475370931,-50.497653286523345,31.20162676975884
all_trials,both_feet_imagery,C3,beta,0.0,24,18.236006879064302,-23.518721596766042,-49.830457227349115,29.96481819384398
all_trials,both_feet_imagery,C3,beta,0.025,24,15.85891375573363,-27.421894228617774,-53.62170318079093,22.14991975415785
all_trials,both_feet_imagery,C3,beta,0.05,24,12.788138129373912,-25.518710032024224,-59.78334371371155,10.875234550816945
all_trials,both_feet_imagery,C3,beta,0.075,24,11.437584576729341,-20.707178644348126,-52.69066315204648,14.698101698921159
all_trials,both_feet_imagery,C3,beta,0.1,24,12.786580419791207,-23.80450618503803,-49.6737139624432,23.02262797223199
all_trials,both_feet_imagery,C3,beta,0.125,24,16.018581444318787,-13.363408021498287,-40.145491073249126,43.7518145707632
all_trials,both_feet_imagery,C3,beta,0.15,24,19.27367389380949,-12.549483289764241,-36.183455643915885,54.563956152784456
all_trials,both_feet_imagery,C3,beta,0.175,24,20.931239601616557,-13.427400599369829,-36.32810324372398,67.24465618172846
all_trials,both_feet_imagery,C3,beta,0.2,24,20.505433701213953,-9.054310538928782,-46.26944749578682,66.36007206462098
all_trials,both_feet_imagery,C3,beta,0.225,24,18.647578137385928,-13.887764328344623,-43.824151642075414,57.08500365017555
all_trials,both_feet_imagery,C3,beta,0.25,24,16.34684007562802,-18.307417656110538,-42.01917240175955,39.79125142642988
all_trials,both_feet_imagery,C3,beta,0.275,24,14.006518955808353,-11.523330257071951,-42.190180314791874,25.562874950436566
all_trials,both_feet_imagery,C3,beta,0.3,24,11.325684521347549,-9.269074757768863,-39.15260183227893,19.60666642691919
all_trials,both_feet_imagery,C3,beta,0.325,24,8.088104168186184,-8.011028385874658,-41.191495677396,19.0406539801983
all_trials,both_feet_imagery,C3,beta,0.35,24,4.838933611308076,-14.07740485187318,-48.0059985799156,24.352317143681333
all_trials,both_feet_imagery,C3,beta,0.375,24,2.6529654978288746,-16.89780869243039,-40.189124918813036,31.707704173614434
all_trials,both_feet_imagery,C3,beta,0.4,24,2.331986004120897,-12.639928312738924,-34.56144561010396,25.001912218681564
all_trials,both_feet_imagery,C3,beta,0.425,24,3.8078251422140283,-14.87741244194039,-38.99550623377552,47.551953216227396
all_trials,both_feet_imagery,C3,beta,0.45,24,6.153787813024203,-15.729104377007129,-48.1310293716191,44.91551095623235
all_trials,both_feet_imagery,C3,beta,0.475,24,8.13962334662266,-18.857893913695776,-53.55705347608897,34.238833292308975
all_trials,both_feet_imagery,C3,beta,0.5,24,8.876941709522496,-15.928139766707332,-51.15145878723206,51.283435996224824
all_trials,both_feet_imagery,C3,beta,0.525,24,8.039263922474385,-8.509158835192185,-49.515758339233315,42.213696830393104
all_trials,both_feet_imagery,C3,beta,0.55,24,5.693324732944575,-15.857976944993688,-48.12772792633733,24.69955069854915
all_trials,both_feet_imagery,C3,beta,0.575,24,2.2426177083793446,-23.069664356406598,-46.05457289878683,17.828755732953624
all_trials,both_feet_imagery,C3,beta,0.6,24,-1.418775092334247,-25.5291999515676,-39.015541176930725,7.877588060634753
all_trials,both_feet_imagery,C3,beta,0.625,24,-3.9819574384932177,-27.395524474120368,-43.51744872295578,12.11744606656796
all_trials,both_feet_imagery,C3,beta,0.65,24,-4.180776601197519,-25.169153946336564,-44.49013703164438,5.173684023210065
all_trials,both_feet_imagery,C3,beta,0.675,24,-1.344229606103039,-17.091201538685386,-47.4764312871639,18.034019857746184
all_trials,both_feet_imagery,C3,beta,0.7,24,4.05510946471823,-21.049409101068584,-37.44034653611424,41.34558116678801
all_trials,both_feet_imagery,C3,beta,0.725,24,9.988717667161751,-18.274447704607923,-34.602978629181294,61.7666052051163
all_trials,both_feet_imagery,C3,beta,0.75,24,13.3555344779522,-4.367113056377701,-34.71147178506811,52.83679167373408
all_trials,both_feet_imagery,C3,beta,0.775,24,11.753787759952127,-4.9746215543601,-37.6098917902759,45.52818057276216
all_trials,both_feet_imagery,C3,beta,0.8,24,5.24430803117889,-21.646316393265447,-41.74577751312944,49.04591262669219
all_trials,both_feet_imagery,C3,beta,0.825,24,-3.6758766707057506,-31.484435408763574,-52.154041427794695,48.628805860100066
all_trials,both_feet_imagery,C3,beta,0.85,24,-11.843844961865194,-25.18427773960299,-61.89144960898186,35.93888355580379
all_trials,both_feet_imagery,C3,beta,0.875,24,-17.25376522065488,-27.523339513896097,-61.42569026313164,24.63072119314819
all_trials,both_feet_imagery,C3,beta,0.9,24,-19.678185269295316,-26.87528867214412,-52.09727756400326,16.52162866158884
all_trials,both_feet_imagery,C3,beta,0.925,24,-20.150836901272996,-21.067142236933233,-51.62229856912725,0.8727853884464466
all_trials,both_feet_imagery,C3,beta,0.95,24,-20.00616653685598,-22.3796389233884,-48.268698363472836,-3.837463848870345
all_trials,both_feet_imagery,C3,beta,0.975,24,-20.085192582326886,-25.518755302547376,-51.46947304284078,-0.697001656302818
all_trials,both_feet_imagery,C3,beta,1.0,24,-20.412938398623197,-20.880226244882664,-45.86203150917872,-2.2529524992175674
all_trials,both_feet_imagery,C3,beta,1.025,24,-20.388189031477467,-30.822436153069425,-47.697420974484395,7.262916443421938
all_trials,both_feet_imagery,C3,beta,1.05,24,-19.338670490270257,-28.85692292818672,-48.668877710409944,8.617784870518912
all_trials,both_feet_imagery,C3,beta,1.075,24,-17.09296839669467,-19.922759820174107,-51.527385982251495,7.126960907248032
all_trials,both_feet_imagery,C3,beta,1.1,24,-14.117400483855368,-19.22824710379338,-50.78718853207695,-1.712383878697124
all_trials,both_feet_imagery,C3,beta,1.125,24,-11.069886963272092,-21.643807079696536,-44.87374825375549,3.3683871428880314
all_trials,both_feet_imagery,C3,beta,1.15,24,-8.221359888419082,-15.857484587978968,-46.59401989603974,1.798068432650501
all_trials,both_feet_imagery,C3,beta,1.175,24,-5.436296233517024,-8.882285915468813,-49.69986456593679,7.734957263192237
all_trials,both_feet_imagery,C3,beta,1.2,24,-2.83205153974362,-0.46159463956203695,-43.32339184534975,16.28202583357745
all_trials,both_feet_imagery,C3,beta,1.225,24,-1.3064671111526482,-9.47341026743375,-29.731311191625387,21.955258182918882
all_trials,both_feet_imagery,C3,beta,1.25,24,-2.0238716011437723,-17.343421707687952,-35.20083372272238,23.329804998376588
all_trials,both_feet_imagery,C3,beta,1.275,24,-5.16137323698398,-25.477069174428557,-40.56582341000416,15.327647646495656
all_trials,both_feet_imagery,C3,beta,1.3,24,-9.333384248470846,-23.634354757317872,-46.144692798918186,7.978282173384054
all_trials,both_feet_imagery,C3,beta,1.325,24,-12.474095815466429,-27.91738856904555,-46.330197802281894,5.880688915489575
all_trials,both_feet_imagery,C3,beta,1.35,24,-13.28893933638232,-29.340230294451857,-42.3180146201524,7.793019025994151
all_trials,both_feet_imagery,C3,beta,1.375,24,-11.892818437110536,-26.62811834692519,-45.989117709928834,8.647325934425076
all_trials,both_feet_imagery,C3,beta,1.4,24,-9.390296279978337,-14.724686778587884,-46.41563360919144,-1.46811570109615
all_trials,both_feet_imagery,C3,beta,1.425,24,-7.193881683679662,-19.987660360912976,-45.173846272139016,4.9815470739069045
all_trials,both_feet_imagery,C3,beta,1.45,24,-6.562463652737157,-26.853942465713786,-44.152161519007876,-2.7536829798733344
all_trials,both_feet_imagery,C3,beta,1.475,24,-8.030355584294021,-26.088264771269053,-51.35272287647488,-5.9506136687401785
all_trials,both_feet_imagery,C3,beta,1.5,24,-10.641100876099935,-34.08414569426701,-52.631118411758365,-7.906530794223924
all_trials,both_feet_imagery,C3,beta,1.525,24,-11.9192002170498,-36.4258137361589,-48.73716594144914,-3.764201269117553
all_trials,both_feet_imagery,C3,beta,1.55,24,-9.371713700587884,-25.835020757712087,-46.84986920174261,-1.8343741864515444
all_trials,both_feet_imagery,C3,beta,1.575,24,-2.5932831916863535,-24.485931536653055,-36.905562608679816,3.5554452589150243
all_trials,both_feet_imagery,C3,beta,1.6,24,6.004055242173618,-11.506249971516581,-32.9025093129353,19.662120690133467
all_trials,both_feet_imagery,C3,beta,1.625,24,12.61193466660768,-2.804973611426919,-33.13103653459717,35.18628440317821
all_trials,both_feet_imagery,C3,beta,1.65,24,14.421931130655755,7.4051762570085415,-37.90824768772846,42.809589272979224
all_trials,both_feet_imagery,C3,beta,1.675,24,11.24960868473695,8.775020657151625,-47.406880962783276,37.614372452951244
all_trials,both_feet_imagery,C3,beta,1.7,24,5.432965147118341,-10.174219509922828,-47.51064535333547,37.50423583883737
all_trials,both_feet_imagery,C3,beta,1.725,24,0.21054505633516443,-21.549409594443382,-51.32407568912583,42.83831945878458
all_trials,both_feet_imagery,C3,beta,1.75,24,-2.219274906567937,-15.108513526003659,-48.926132739439,19.52654717983066
all_trials,both_feet_imagery,C3,beta,1.775,24,-1.5898183327394397,-14.470116182956374,-32.47959101736751,18.68306196110564
all_trials,both_feet_imagery,C3,beta,1.8,24,0.939794093195785,-7.580778338408496,-32.58097523770892,27.700842934226618
all_trials,both_feet_imagery,C3,beta,1.825,24,3.892508749726782,-1.7588730361159401,-40.36883845621192,21.77686974790286
all_trials,both_feet_imagery,C3,beta,1.85,24,6.2384779215639945,2.713938643116966,-38.386812430282546,36.388854861754155
all_trials,both_feet_imagery,C3,beta,1.875,24,7.456282656638236,-5.8407082978282805,-26.29684930110159,40.69892581709444
all_trials,both_feet_imagery,C3,beta,1.9,24,7.224944968723978,-6.272789215425169,-25.180320463509485,28.029288218945297
all_trials,both_feet_imagery,C3,beta,1.925,24,5.440802987755443,-5.25530038657552,-24.95873976052969,20.30931050058173
all_trials,both_feet_imagery,C3,beta,1.95,24,2.645015513241027,-2.296984384259728,-30.271511110906093,17.339591288665027
all_trials,both_feet_imagery,C3,beta,1.975,24,-0.023750610502939768,-7.8018072729412395,-30.88126899892776,13.884977017147175
all_trials,both_feet_imagery,C3,beta,2.0,24,-1.7272847808635685,-9.018520421863247,-33.46296452380143,23.560076424211598
all_trials,both_feet_imagery,C3,beta,2.025,24,-2.481682655701658,-5.479110348352054,-39.421490403257415,36.83084529321561
all_trials,both_feet_imagery,C3,beta,2.05,24,-2.389820425950397,-5.532119661974134,-49.04457600229345,38.76267893509424
all_trials,both_feet_imagery,C3,beta,2.075,24,-0.7104138505772518,-6.652261909664766,-51.626533252748935,37.24561902005097
all_trials,both_feet_imagery,C3,beta,2.1,24,3.537529682675729,-15.827178713528209,-45.45388420365029,25.75653842527781
all_trials,both_feet_imagery,C3,beta,2.125,24,10.024390633628608,-9.844803310391264,-36.42885198199225,15.263353630446758
all_trials,both_feet_imagery,C3,beta,2.15,24,16.8116019013368,-12.863006485877786,-30.597520990359456,31.54441647439126
all_trials,both_feet_imagery,C3,beta,2.175,24,21.74586731308828,-2.001248181410805,-35.31045710403927,41.72141183539162
all_trials,both_feet_imagery,C3,beta,2.2,24,23.600091957431715,0.877855971543859,-43.71916529601069,61.03755788534231
all_trials,both_feet_imagery,C3,beta,2.225,24,21.85078790148359,2.5206718149480363,-54.291421547117906,63.93393683459397
all_trials,both_feet_imagery,C3,beta,2.25,24,16.405288004079832,14.74425579843021,-59.72932085361884,58.790431011442124
all_trials,both_feet_imagery,C3,beta,2.275,24,8.274605636517077,10.992550398003065,-52.76469701177334,49.38661262021109
all_trials,both_feet_imagery,C3,beta,2.3,24,-0.08151787157275692,-8.663646137090184,-40.94934616515519,35.868339561749096
all_trials,both_feet_imagery,C3,beta,2.325,24,-5.919865395723083,-11.410480874041854,-40.5318913938785,23.206602715981205
all_trials,both_feet_imagery,C3,beta,2.35,24,-7.815713904509958,-13.682876191424606,-34.24411816618391,19.465819954409163
all_trials,both_feet_imagery,C3,beta,2.375,24,-6.143395980929102,-11.603175498563564,-34.36051178363141,18.112971496425757
all_trials,both_feet_imagery,C3,beta,2.4,24,-2.491371770789352,-7.725977648744786,-34.67702196770149,13.803540144030901
all_trials,both_feet_imagery,C3,beta,2.425,24,1.2110138385828468,-1.8148933158028466,-34.96758512894833,8.667857021374086
all_trials,both_feet_imagery,C3,beta,2.45,24,3.619644830999254,-8.634986185677693,-26.266897550407794,36.66013621640441
all_trials,both_feet_imagery,C3,beta,2.475,24,4.636338240851612,-0.6948381476922626,-28.866358050445292,36.09528842670176
all_trials,both_feet_imagery,C3,beta,2.5,24,5.10039164816173,-7.365833851474383,-28.569804693457385,48.47390987942307
all_trials,both_feet_imagery,C3,beta,2.525,24,5.68622882888344,-2.9645249809316985,-29.931030088957286,34.20375336491706
all_trials,both_feet_imagery,C3,beta,2.55,24,6.374983988405532,-2.218431439143913,-34.89800639506913,19.121208040163346
all_trials,both_feet_imagery,C3,beta,2.575,24,7.163726026678002,-15.3927369470418,-41.41346908149966,30.69528046109944
all_trials,both_feet_imagery,C3,beta,2.6,24,8.700870752545026,-18.903243688657785,-44.851499619600744,45.57876657410047
all_trials,both_feet_imagery,C3,beta,2.625,24,11.40872340151268,-23.340668113015,-47.895508001893944,41.55706385643297
all_trials,both_feet_imagery,C3,beta,2.65,24,14.089598410967888,-15.168505986651457,-41.83511499956469,41.72696251920012
all_trials,both_feet_imagery,C3,beta,2.675,24,14.410606800942455,-8.496886301561265,-28.786740947208415,37.17973173636977
all_trials,both_feet_imagery,C3,beta,2.7,24,11.344810296547545,-11.976576945821275,-23.377074135499974,37.45596655973427
all_trials,both_feet_imagery,C3,beta,2.725,24,6.6861908806572865,-7.658910527175568,-29.093870649791548,46.34207457394243
all_trials,both_feet_imagery,C3,beta,2.75,24,3.6328614710023373,-7.638708050834287,-31.718790849762847,31.40061477381792
all_trials,both_feet_imagery,C3,beta,2.775,24,3.9655245546620517,-6.697836444709113,-34.97872220178543,24.972740559887065
all_trials,both_feet_imagery,C3,beta,2.8,24,6.75360888654362,-12.031734291385572,-26.86742462584887,31.66627233543666
all_trials,both_feet_imagery,C3,beta,2.825,24,9.510609186292404,-5.5210844493336575,-26.91769160673511,37.89656960746747
