subject,run,channel,reference_state,valid_samples,valid_duration_seconds,excluded_tail_samples,excluded_tail_seconds,sampling_frequency_hz,nyquist_hz,welch_segment_seconds,welch_segment_samples,welch_overlap_samples,welch_overlap_fraction,welch_window,welch_average,remove_segment_dc,n_fft,zero_padding,frequency_bin_spacing_hz,welch_segment_count,very_low_lower_hz,very_low_upper_hz,very_low_power_uV2,total_power_1_45_hz_uV2,high_power_lower_hz,high_power_upper_hz,high_power_uV2,peak_frequency_1_45_hz,peak_psd_1_45_hz_uV2_per_hz
1,10,CP6,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,115.27592751040252,260.86572753403874,45.0,79.66666666666666,12.410535685578006,1.0,115.03857835762909
1,10,Fp1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1642.3072585098369,2000.0304996858606,45.0,79.66666666666666,48.32442185634917,1.0,1648.8358122831028
1,10,Fpz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1136.8050149100093,1461.0932297510515,45.0,79.66666666666666,20.269437145673617,1.0,1196.8107114781048
1,10,Fp2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1455.006478206607,1736.0246688229813,45.0,79.66666666666666,25.05735349930061,1.0,1482.8744516325273
1,10,AF7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1119.1124959789875,1459.9940929577672,45.0,79.66666666666666,35.93937709251633,1.0,1185.0712554105323
1,10,AF3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1010.9150540839935,1316.3679459699226,45.0,79.66666666666666,29.810401915387697,1.0,1060.9885016467563
1,10,AFz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,271.0395729740933,533.7991709642116,45.0,79.66666666666666,6.4519809987817425,1.0,313.79110711830697
1,10,AF4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,344.07351328848733,655.4388606916615,45.0,79.66666666666666,9.341705290348965,1.0,398.55978353370705
1,10,AF8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,963.4492429197319,1383.6255580097743,45.0,79.66666666666666,27.526727543054626,1.0,1018.2209228272748
1,10,F7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,380.35773702510767,596.3890005844482,45.0,79.66666666666666,28.447354694712956,1.0,340.03048512541307
1,10,F5,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,478.4827504769148,657.4348061812768,45.0,79.66666666666666,22.952733544986916,1.0,442.40771880772655
1,10,F3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,175.47780167597688,324.19413716566453,45.0,79.66666666666666,5.769169322430052,1.0,173.5625637928905
1,10,F1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,187.3345889613616,411.74643525334676,45.0,79.66666666666666,8.317586886444204,1.0,182.60609408397028
1,10,Fz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,182.7119720642815,404.53540589108803,45.0,79.66666666666666,8.277609949879007,1.0,186.36145699819681
1,10,F2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,140.08189644344827,344.3789205338668,45.0,79.66666666666666,6.510407494172107,1.0,151.57541041607251
1,10,F4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,118.90146415175256,312.02244179898304,45.0,79.66666666666666,8.725326585820525,1.0,137.10027069975231
1,10,F6,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,214.77116149592996,506.22344651542966,45.0,79.66666666666666,13.884703435563889,1.0,240.12124252344117
1,10,F8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,458.0054698990185,681.6244068439361,45.0,79.66666666666666,24.90322714493336,1.0,378.79275339776586
1,10,FT7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,184.8404032606387,398.3034407808272,45.0,79.66666666666666,32.07003145227446,1.0,167.4929596850025
1,10,FT8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,233.91929724789347,461.47028213834506,45.0,79.66666666666666,22.432751841882038,1.0,202.24087339591603
1,10,T7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,158.99819376819744,414.5843487209215,45.0,79.66666666666666,43.81129334806898,1.0,138.04137670204034
1,10,T8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,186.4219239479017,680.2998235378626,45.0,79.66666666666666,108.75733909290994,1.0,192.06868979556359
1,10,T9,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,247.88747656905917,589.1909177638065,45.0,79.66666666666666,35.546974650434954,1.0,227.78785448557545
1,10,T10,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,376.31757760569,845.8212892034713,45.0,79.66666666666666,68.47136339055943,1.0,383.4248365082918
1,10,TP7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,146.24100976158377,396.65810047431603,45.0,79.66666666666666,20.644847796760086,1.0,123.26912791364259
1,10,TP8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,334.37930940054923,512.1229098741038,45.0,79.66666666666666,38.81581233435619,1.0,279.35631904306774
1,10,P7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,134.29766229358353,479.3558500342606,45.0,79.66666666666666,24.41644967905906,1.3333333333333333,150.06156682437864
1,10,P5,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,116.3049658181011,387.1406786841467,45.0,79.66666666666666,18.400007629497107,1.0,135.95464034298482
1,10,P3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,150.11645088335382,365.0916275965597,45.0,79.66666666666666,18.16449092549304,1.0,142.10389297737441
1,10,P1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,145.28480306133926,409.32669169558716,45.0,79.66666666666666,18.853646158316707,1.0,183.1087083931144
1,10,Pz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,139.903545898069,400.6618839834759,45.0,79.66666666666666,19.07022375191848,1.0,193.66070211570607
1,10,P2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,149.6612029201972,403.21238279664635,45.0,79.66666666666666,20.92774703329861,1.0,196.8518496174582
1,10,P4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,140.2027988530603,364.53854064410297,45.0,79.66666666666666,23.12640664484661,1.0,177.99131450455874
1,10,P6,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,156.34871630593858,379.3264039217387,45.0,79.66666666666666,25.60044536036057,1.0,185.50416229225132
1,10,P8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,195.70193666151044,473.75304350168636,45.0,79.66666666666666,34.86987690344349,1.0,231.15356592194493
1,10,PO7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,187.35987065688494,627.2460118289633,45.0,79.66666666666666,30.16211554492022,1.0,244.08726861049644
1,10,PO3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,179.93581465082764,568.6426811164386,45.0,79.66666666666666,30.593240853224874,1.0,232.3809307315964
1,10,POz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,196.97058112857846,604.5863375785715,45.0,79.66666666666666,33.852701253036905,1.0,281.3172917671647
1,10,PO4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,205.03594819343488,592.0220598114113,45.0,79.66666666666666,34.556403760711646,1.0,274.3193891104351
1,10,PO8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,298.3169339864668,827.6862488438517,45.0,79.66666666666666,58.52242247201651,1.0,417.01370869125236
1,10,O1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,231.79426844159266,752.2455772899218,45.0,79.66666666666666,9.251192988579845,1.0,330.7222973044136
1,10,Oz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,237.14417197079064,787.4232598574605,45.0,79.66666666666666,10.059782848736612,1.0,326.97835136785824
1,10,O2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,682.2589844512913,1045.4566813255583,45.0,79.66666666666666,12.111023357208577,1.0,402.08975903189713
1,10,Iz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,370.5877872020361,999.8978403482485,45.0,79.66666666666666,16.01822715041329,1.0,366.2137733933375
1,14,FC5,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,545.1277537471335,1255.0777144141668,45.0,79.66666666666666,37.30524364927961,1.0,612.6476512731681
1,14,FC3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,609.2029278389684,1485.7111656236598,45.0,79.66666666666666,37.68174239420749,1.0,710.1958610026803
1,14,FC1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,679.9602723982956,1619.681441598399,45.0,79.66666666666666,32.034960006553995,1.0,794.7067638581044
1,14,FCz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,737.4043802355069,1694.7344575709542,45.0,79.66666666666666,31.687388542019075,1.0,852.9606523630986
1,14,FC2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,636.3259836310776,1551.0042353248853,45.0,79.66666666666666,29.965980653099052,1.0,760.0628019576237
1,14,FC4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,471.9052301609446,1289.0016147646327,45.0,79.66666666666666,31.775840888467325,1.0,594.526805039894
1,14,FC6,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,373.10028226689326,937.8363519339555,45.0,79.66666666666666,50.42099159809199,1.0,467.37076608994727
1,14,C5,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,475.8477150815867,1213.5620867051384,45.0,79.66666666666666,50.43893488471728,1.0,456.93926701213053
1,14,C3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,497.1632987287244,1415.1986362989883,45.0,79.66666666666666,34.049072488661494,1.0,570.8627264480658
1,14,C1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,544.5675287148792,1529.0877842210214,45.0,79.66666666666666,32.043850256278134,1.0,665.8891213202216
1,14,Cz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,622.2238443174602,1640.6413285423876,45.0,79.66666666666666,33.20795167548651,1.0,744.8505159604051
1,14,C2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,545.7456497823127,1477.54685973149,45.0,79.66666666666666,32.30641354441861,1.0,691.3074637893288
1,14,C4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,370.6374547028578,1160.9568109235033,45.0,79.66666666666666,30.33278807588441,1.0,490.3339576523913
1,14,C6,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,263.89161387743104,803.8476201047979,45.0,79.66666666666666,43.06427443244738,1.0,366.8479405724144
1,14,CP5,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,390.72353398464406,1296.4332411301502,45.0,79.66666666666666,46.78012225948948,1.0,452.57271753724353
1,14,CP3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,439.1006592034505,1386.454595524347,45.0,79.66666666666666,31.900287419902767,1.0,514.3327135159325
1,14,CP1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,481.4794610565588,1478.5302984392288,45.0,79.66666666666666,28.934470918816885,1.0,601.7393578774771
1,14,CPz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,522.8290047448963,1505.2266472810022,45.0,79.66666666666666,29.459229775946056,1.0,675.6129600118378
1,14,CP2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,438.997778596386,1356.5322005305663,45.0,79.66666666666666,29.322178623023138,1.0,570.6164026298572
1,14,CP4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,376.3084403819272,1230.8570573020409,45.0,79.66666666666666,29.585814782097298,1.0,500.6479681628577
1,14,CP6,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,282.0525656489424,909.8500039590053,45.0,79.66666666666666,30.082776664621804,1.0,376.82413283942475
1,14,Fp1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,3083.4922897892475,3134.169605854006,45.0,79.66666666666666,82.94792754660585,1.0,3234.5696428739366
1,14,Fpz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,2300.78133871248,2313.6257605007813,45.0,79.66666666666666,36.87724046870466,1.0,2342.996949330509
1,14,Fp2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,2809.4027549679386,2646.3378048551745,45.0,79.66666666666666,41.736009426565545,1.0,2860.377546217676
1,14,AF7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,2169.6829856505065,2636.4962447850403,45.0,79.66666666666666,66.01300063848274,1.0,2550.2022356704556
1,14,AF3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,2052.2886222064108,2486.5587353934206,45.0,79.66666666666666,57.24360053778371,1.0,2388.611134021278
1,14,AFz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1069.7279654544664,1684.1532550417123,45.0,79.66666666666666,26.908763266557248,1.0,1200.1633115293698
1,14,AF4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1224.2215912048514,1676.8095711480914,45.0,79.66666666666666,28.66628247740597,1.0,1368.4364103862924
1,14,AF8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,2181.825005212563,2230.4870197312634,45.0,79.66666666666666,42.9331493808108,1.0,2303.715522246001
1,14,F7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,787.7933762701055,1369.1663526515242,45.0,79.66666666666666,47.8707077004777,1.0,915.7272591541567
1,14,F5,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1037.2647482830464,1772.364598265925,45.0,79.66666666666666,52.164131649238264,1.0,1278.4574640666044
1,14,F3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,785.2746059943997,1470.4287572556627,45.0,79.66666666666666,27.401738074042814,1.0,879.7941096895038
1,14,F1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,841.432380400116,1653.1550427921939,45.0,79.66666666666666,29.835666076884433,1.0,952.5993011214774
1,14,Fz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,851.3668503729235,1684.141448256431,45.0,79.66666666666666,29.84890290914206,1.0,977.4645986898895
1,14,F2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,754.5729911655758,1514.5437695924163,45.0,79.66666666666666,26.891187168586594,1.0,892.6203043445612
1,14,F4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,724.2020966009325,1436.5451612299637,45.0,79.66666666666666,28.060033464337135,1.0,853.3847448220458
1,14,F6,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,649.9053685249683,1229.5652436468838,45.0,79.66666666666666,31.475805203697902,1.0,652.1289656095291
1,14,F8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,666.8324737839121,952.8534890974915,45.0,79.66666666666666,32.17491670011051,1.0,737.3385374417143
1,14,FT7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,486.6837778372176,1131.2402271443514,45.0,79.66666666666666,44.29485486208173,1.0,555.3532074642393
1,14,FT8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,265.24389497566403,570.308608086694,45.0,79.66666666666666,37.190644566066354,1.0,293.4266128933285
1,14,T7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,371.1791016464643,1065.3470836005076,45.0,79.66666666666666,55.70499300069365,1.0,403.7843010840894
1,14,T8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,172.74662723148026,767.8738876621571,45.0,79.66666666666666,148.2176264288838,1.0,247.65490530823806
1,14,T9,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,285.2206424312965,1052.9235830923226,45.0,79.66666666666666,45.31875238147313,1.0,467.0039004005763
1,14,T10,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,96.41201260348235,319.70263025637337,45.0,79.66666666666666,64.82065630176015,1.0,189.2113364406119
1,14,TP7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,334.38882859988195,1106.6817515132743,45.0,79.66666666666666,36.0461812713038,1.0,387.6823612858011
1,14,TP8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,287.10316083550833,645.1201825480258,45.0,79.66666666666666,72.0646570108282,1.0,329.78571161912805
1,14,P7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,308.98745544420615,1276.0876355035466,45.0,79.66666666666666,41.10872946363792,1.0,354.62140159414156
1,14,P5,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,374.4099787159846,1385.9393270083942,45.0,79.66666666666666,33.89556213901621,1.0,450.970793361859
1,14,P3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,421.2385753712765,1422.1907267924796,45.0,79.66666666666666,31.413246379721105,1.0,496.823188077689
1,14,P1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,464.15791921942457,1491.5731504500338,45.0,79.66666666666666,31.56020502189419,1.0,554.2342383093675
1,14,Pz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,494.5133778254461,1513.1046837539384,45.0,79.66666666666666,30.27487152511759,1.0,626.3821900721099
1,14,P2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,428.8649493914021,1424.7062912193687,45.0,79.66666666666666,31.928952161562986,1.0,554.342097699413
1,14,P4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,368.7719726268183,1277.5295622033234,45.0,79.66666666666666,33.33953108987128,1.0,476.03903163790875
1,14,P6,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,289.78221567235414,1025.7773191058584,45.0,79.66666666666666,35.20641413315783,1.0,381.9154708391277
1,14,P8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,215.08774464647433,779.3164228623684,45.0,79.66666666666666,44.02300023271867,1.0,275.59784044493955
1,14,PO7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,365.36038467966785,1485.4590233798444,45.0,79.66666666666666,40.99261140127685,1.0,414.66168019461696
1,14,PO3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,413.7875418532032,1513.595432338205,45.0,79.66666666666666,36.79303772610144,1.0,479.73249103178114
1,14,POz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,491.76116822527314,1609.1538608434867,45.0,79.66666666666666,36.51568073623572,1.0,565.2035618019269
1,14,PO4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,386.33555659921535,1428.1140122279223,45.0,79.66666666666666,37.7061205584821,1.0,469.4474280733814
1,14,PO8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,348.6570850393152,1313.4134977861372,45.0,79.66666666666666,55.60937159303061,1.0,378.2517697902617
1,14,O1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,390.01590494217396,1685.4159611735204,45.0,79.66666666666666,4.817602859460835,1.0,445.58512898413613
1,14,Oz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,388.1435799671723,1616.800214738376,45.0,79.66666666666666,6.3665054713709495,1.0,439.11045362384283
1,14,O2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,559.3133477916175,1703.8558737276728,45.0,79.66666666666666,7.50441930178451,1.0,497.8205486770337
