subject,subject_role,run,semantic_condition,channel,frequency_band,trial_count,median_change_percent,iqr_change_percentage_points,negative_trial_count,negative_trial_fraction,run_direction
44,replication_2,6,both_feet_imagery,C3,central_12_13,7,1.3051039036961345,64.97857788892145,3,0.42857142857142855,positive
44,replication_2,10,both_feet_imagery,C3,central_12_13,7,100.61075906068633,62.46728435724343,1,0.14285714285714285,positive
44,replication_2,14,both_feet_imagery,C3,central_12_13,8,-6.5001294739961155,42.56374622041479,4,0.5,negative
44,replication_2,6,both_feet_imagery,C4,central_12_13,7,-33.976012352922915,68.207698794348,5,0.7142857142857143,negative
44,replication_2,10,both_feet_imagery,C4,central_12_13,7,88.29177148608187,143.95692039564253,1,0.14285714285714285,positive
44,replication_2,14,both_feet_imagery,C4,central_12_13,8,-35.63214094265949,59.201906820014,6,0.75,negative
44,replication_2,6,both_feet_imagery,C3,mu,7,-2.739143170755727,76.47224785835742,5,0.7142857142857143,negative
44,replication_2,10,both_feet_imagery,C3,mu,7,67.40256166038195,132.892760910812,2,0.2857142857142857,positive
44,replication_2,14,both_feet_imagery,C3,mu,8,-25.395837113666637,62.91260498847899,6,0.75,negative
44,replication_2,6,both_feet_imagery,Cz,mu,7,-52.479808860865504,35.95876377587024,6,0.8571428571428571,negative
44,replication_2,10,both_feet_imagery,Cz,mu,7,33.64882746251572,108.18613179004413,3,0.42857142857142855,positive
44,replication_2,14,both_feet_imagery,Cz,mu,8,-33.330242036037205,70.14011512944053,5,0.625,negative
44,replication_2,6,both_feet_imagery,C4,mu,7,-53.59044107245533,77.18826968884784,5,0.7142857142857143,negative
44,replication_2,10,both_feet_imagery,C4,mu,7,19.73635274798271,176.44949523905552,3,0.42857142857142855,positive
44,replication_2,14,both_feet_imagery,C4,mu,8,-57.87899711564813,67.40889247080842,6,0.75,negative
44,replication_2,6,both_feet_imagery,Cz,beta,7,-18.3485219508822,49.786954875052395,4,0.5714285714285714,negative
44,replication_2,10,both_feet_imagery,Cz,beta,7,39.76567029567909,83.99870395898955,2,0.2857142857142857,positive
44,replication_2,14,both_feet_imagery,Cz,beta,8,-11.355147939376213,72.56815783303236,4,0.5,negative
45,replication_2,6,both_fists_imagery,C4,central_12_13,8,-22.453139509879524,30.773909207189703,6,0.75,negative
45,replication_2,10,both_fists_imagery,C4,central_12_13,8,-61.280719376661864,69.50504712586628,6,0.75,negative
45,replication_2,14,both_fists_imagery,C4,central_12_13,8,-59.68084811055542,45.55741660141801,6,0.75,negative
45,replication_2,6,both_fists_imagery,C3,central_12_13,8,-30.129934940178067,42.6743785449939,6,0.75,negative
45,replication_2,10,both_fists_imagery,C3,central_12_13,8,-64.77758604137321,25.130427371965176,7,0.875,negative
45,replication_2,14,both_fists_imagery,C3,central_12_13,8,-61.37755222492008,30.88392475136392,7,0.875,negative
45,replication_2,6,both_fists_imagery,C3,mu,8,-34.47619590944656,38.91661544142524,6,0.75,negative
45,replication_2,10,both_fists_imagery,C3,mu,8,-48.889304126078784,23.633209877271234,7,0.875,negative
45,replication_2,14,both_fists_imagery,C3,mu,8,-44.78029703008748,44.661433696854374,8,1.0,negative
45,replication_2,6,both_fists_imagery,C4,mu,8,-14.004467737708024,76.83246974570523,4,0.5,negative
45,replication_2,10,both_fists_imagery,C4,mu,8,-54.70550448090561,59.81115789585594,6,0.75,negative
45,replication_2,14,both_fists_imagery,C4,mu,8,-31.541057676517262,63.89663074905375,6,0.75,negative
45,replication_2,6,both_fists_imagery,Cz,mu,8,-35.90656301306518,39.80118014410667,6,0.75,negative
45,replication_2,10,both_fists_imagery,Cz,mu,8,-52.28978487949857,68.6377406391095,6,0.75,negative
45,replication_2,14,both_fists_imagery,Cz,mu,8,-29.357322628006973,82.06767255680197,5,0.625,negative
45,replication_2,6,both_fists_imagery,Cz,beta,8,-52.379989688281285,22.492682442832653,8,1.0,negative
45,replication_2,10,both_fists_imagery,Cz,beta,8,-52.435925506461366,12.872406728139417,8,1.0,negative
45,replication_2,14,both_fists_imagery,Cz,beta,8,-56.862468058933146,18.759556027425468,7,0.875,negative
45,replication_2,6,both_feet_imagery,C3,central_12_13,7,2.2234153505350682,56.61523925754883,3,0.42857142857142855,positive
45,replication_2,10,both_feet_imagery,C3,central_12_13,7,-58.210998422243975,35.034959594239055,7,1.0,negative
45,replication_2,14,both_feet_imagery,C3,central_12_13,7,-34.76880289673103,120.83527635594938,5,0.7142857142857143,negative
45,replication_2,6,both_feet_imagery,C4,central_12_13,7,-19.16457663758151,64.00310781307772,5,0.7142857142857143,negative
45,replication_2,10,both_feet_imagery,C4,central_12_13,7,-62.97455002973461,31.41652655141671,6,0.8571428571428571,negative
45,replication_2,14,both_feet_imagery,C4,central_12_13,7,-35.110347564407704,105.1823892846584,5,0.7142857142857143,negative
45,replication_2,6,both_feet_imagery,C3,mu,7,-12.814132609863956,68.43943233663028,4,0.5714285714285714,negative
45,replication_2,10,both_feet_imagery,C3,mu,7,-42.931191952404525,58.45165965733911,6,0.8571428571428571,negative
45,replication_2,14,both_feet_imagery,C3,mu,7,-34.996323107270634,143.3199615910527,4,0.5714285714285714,negative
45,replication_2,6,both_feet_imagery,Cz,mu,7,-7.492346518576709,96.54110066406807,4,0.5714285714285714,negative
45,replication_2,10,both_feet_imagery,Cz,mu,7,-41.15156992839982,35.06292643288521,6,0.8571428571428571,negative
45,replication_2,14,both_feet_imagery,Cz,mu,7,8.94061396854771,103.62706193880129,3,0.42857142857142855,positive
45,replication_2,6,both_feet_imagery,C4,mu,7,-14.40095121779159,58.40988983128911,4,0.5714285714285714,negative
45,replication_2,10,both_feet_imagery,C4,mu,7,-61.02074056651235,53.3915730033971,6,0.8571428571428571,negative
45,replication_2,14,both_feet_imagery,C4,mu,7,-12.05158080884,94.30147300773386,5,0.7142857142857143,negative
45,replication_2,6,both_feet_imagery,Cz,beta,7,-56.44281170117061,34.38151318621083,7,1.0,negative
45,replication_2,10,both_feet_imagery,Cz,beta,7,-61.66734913396734,32.73376956372645,6,0.8571428571428571,negative
45,replication_2,14,both_feet_imagery,Cz,beta,7,-47.593981689806576,32.70978166001288,6,0.8571428571428571,negative
46,replication_2,6,both_fists_imagery,C4,central_12_13,8,11.412489573460395,45.182342440821415,3,0.375,positive
46,replication_2,10,both_fists_imagery,C4,central_12_13,7,-22.881157625478874,85.92662626542001,4,0.5714285714285714,negative
46,replication_2,14,both_fists_imagery,C4,central_12_13,7,-38.24056386318497,21.38785033027729,6,0.8571428571428571,negative
46,replication_2,6,both_fists_imagery,C3,central_12_13,8,-25.76487901850991,39.081602232648216,7,0.875,negative
46,replication_2,10,both_fists_imagery,C3,central_12_13,7,-1.5928504542193112,81.11957154704139,4,0.5714285714285714,negative
46,replication_2,14,both_fists_imagery,C3,central_12_13,7,-38.201409770599895,45.59948497512946,5,0.7142857142857143,negative
46,replication_2,6,both_fists_imagery,C3,mu,8,-35.17152742680048,23.159383775347607,7,0.875,negative
46,replication_2,10,both_fists_imagery,C3,mu,7,4.812740390793948,73.38505509743355,2,0.2857142857142857,positive
46,replication_2,14,both_fists_imagery,C3,mu,7,-28.549652172591355,29.248009440168854,7,1.0,negative
46,replication_2,6,both_fists_imagery,C4,mu,8,-9.851747950898194,70.8558665347763,5,0.625,negative
46,replication_2,10,both_fists_imagery,C4,mu,7,-15.023792421883119,34.49917571310247,4,0.5714285714285714,negative
46,replication_2,14,both_fists_imagery,C4,mu,7,-39.031800078010235,31.93681616284292,7,1.0,negative
46,replication_2,6,both_fists_imagery,Cz,mu,8,-37.64838490526398,27.985759956410735,6,0.75,negative
46,replication_2,10,both_fists_imagery,Cz,mu,7,13.767792394901083,54.28674042928306,3,0.42857142857142855,positive
46,replication_2,14,both_fists_imagery,Cz,mu,7,-12.232104754799376,35.8592189180683,5,0.7142857142857143,negative
46,replication_2,6,both_fists_imagery,Cz,beta,8,-24.202926330637716,19.962436723669683,6,0.75,negative
46,replication_2,10,both_fists_imagery,Cz,beta,7,8.055605251060724,41.54440715212033,3,0.42857142857142855,positive
46,replication_2,14,both_fists_imagery,Cz,beta,7,-26.259464677347943,18.576335018389027,6,0.8571428571428571,negative
46,replication_2,6,both_feet_imagery,C3,central_12_13,7,-14.199973953026406,74.08349429496185,4,0.5714285714285714,negative
46,replication_2,10,both_feet_imagery,C3,central_12_13,8,-16.0487286403145,56.192823413090004,5,0.625,negative
46,replication_2,14,both_feet_imagery,C3,central_12_13,8,2.453679055350681,32.082803755364736,3,0.375,positive
46,replication_2,6,both_feet_imagery,C4,central_12_13,7,49.77229491780331,63.1958312642441,2,0.2857142857142857,positive
46,replication_2,10,both_feet_imagery,C4,central_12_13,8,46.62919391891737,63.28527469385469,2,0.25,positive
46,replication_2,14,both_feet_imagery,C4,central_12_13,8,4.6215236613147335,69.72963101465571,4,0.5,positive
46,replication_2,6,both_feet_imagery,C3,mu,7,-10.452098579926068,62.578883141008546,4,0.5714285714285714,negative
46,replication_2,10,both_feet_imagery,C3,mu,8,-1.0388970974978806,71.63290051690683,5,0.625,negative
46,replication_2,14,both_feet_imagery,C3,mu,8,2.24023046979773,40.73885240425671,4,0.5,positive
46,replication_2,6,both_feet_imagery,Cz,mu,7,-0.7638876627999821,62.358337114371224,4,0.5714285714285714,negative
46,replication_2,10,both_feet_imagery,Cz,mu,8,13.401231358595755,58.28002277007487,2,0.25,positive
46,replication_2,14,both_feet_imagery,Cz,mu,8,3.504134087870035,34.94532639819229,4,0.5,positive
46,replication_2,6,both_feet_imagery,C4,mu,7,4.180915578539077,42.35750506589142,3,0.42857142857142855,positive
46,replication_2,10,both_feet_imagery,C4,mu,8,19.557767624834277,49.43310910167111,2,0.25,positive
46,replication_2,14,both_feet_imagery,C4,mu,8,8.45145950974073,22.899244958201955,2,0.25,positive
46,replication_2,6,both_feet_imagery,Cz,beta,7,-22.987284544219957,47.60180391842554,4,0.5714285714285714,negative
46,replication_2,10,both_feet_imagery,Cz,beta,8,-10.572340272557481,17.051917528827737,6,0.75,negative
46,replication_2,14,both_feet_imagery,Cz,beta,8,-18.62820746556772,29.151054260230595,6,0.75,negative
47,replication_2,6,both_fists_imagery,C4,central_12_13,8,8.104532571198202,89.61856826964683,3,0.375,positive
47,replication_2,10,both_fists_imagery,C4,central_12_13,7,-20.779480938866577,44.09350870527841,4,0.5714285714285714,negative
47,replication_2,14,both_fists_imagery,C4,central_12_13,8,-13.056875912514402,53.75575183115513,5,0.625,negative
47,replication_2,6,both_fists_imagery,C3,central_12_13,8,-4.405277567687369,62.13995367899077,4,0.5,negative
47,replication_2,10,both_fists_imagery,C3,central_12_13,7,31.766156104985775,122.85750049342556,3,0.42857142857142855,positive
47,replication_2,14,both_fists_imagery,C3,central_12_13,8,-8.237073254584757,42.7984485010194,5,0.625,negative
47,replication_2,6,both_fists_imagery,C3,mu,8,23.154304519810097,92.25407597305433,3,0.375,positive
47,replication_2,10,both_fists_imagery,C3,mu,7,-8.837389029172249,81.294425991699,4,0.5714285714285714,negative
47,replication_2,14,both_fists_imagery,C3,mu,8,2.6732148778717764,88.97496240446013,3,0.375,positive
47,replication_2,6,both_fists_imagery,C4,mu,8,-10.566643762261048,88.05070263583417,5,0.625,negative
47,replication_2,10,both_fists_imagery,C4,mu,7,-20.495366626914727,43.35992610099677,4,0.5714285714285714,negative
47,replication_2,14,both_fists_imagery,C4,mu,8,-12.433671929137008,70.9739667964456,5,0.625,negative
47,replication_2,6,both_fists_imagery,Cz,mu,8,0.9209485214441475,111.87232780967886,4,0.5,positive
47,replication_2,10,both_fists_imagery,Cz,mu,7,-27.38221818651325,31.007510587325257,5,0.7142857142857143,negative
47,replication_2,14,both_fists_imagery,Cz,mu,8,-28.223176226825515,96.6454565500926,5,0.625,negative
47,replication_2,6,both_fists_imagery,Cz,beta,8,-11.026428824442062,61.16307102431537,4,0.5,negative
47,replication_2,10,both_fists_imagery,Cz,beta,7,-7.191584106931961,60.78041381308563,5,0.7142857142857143,negative
47,replication_2,14,both_fists_imagery,Cz,beta,8,-5.366748772418529,66.82516402930196,5,0.625,negative
47,replication_2,6,both_feet_imagery,C3,central_12_13,7,21.078644931797275,93.23156566429121,3,0.42857142857142855,positive
47,replication_2,10,both_feet_imagery,C3,central_12_13,8,42.91209487625392,84.58943029607583,2,0.25,positive
47,replication_2,14,both_feet_imagery,C3,central_12_13,7,-15.25308311336161,32.92200401856278,5,0.7142857142857143,negative
47,replication_2,6,both_feet_imagery,C4,central_12_13,7,-4.8482597493204755,46.613621103594255,5,0.7142857142857143,negative
47,replication_2,10,both_feet_imagery,C4,central_12_13,8,4.239691440521796,62.40963457913007,3,0.375,positive
47,replication_2,14,both_feet_imagery,C4,central_12_13,7,-30.6353285794379,58.21869986533489,5,0.7142857142857143,negative
47,replication_2,6,both_feet_imagery,C3,mu,7,-14.767531261562553,87.50179089684664,4,0.5714285714285714,negative
47,replication_2,10,both_feet_imagery,C3,mu,8,46.754818383999776,77.79267394806327,2,0.25,positive
47,replication_2,14,both_feet_imagery,C3,mu,7,-43.95323530875841,83.89923601140215,4,0.5714285714285714,negative
47,replication_2,6,both_feet_imagery,Cz,mu,7,-24.803942228078792,95.63682990004956,4,0.5714285714285714,negative
47,replication_2,10,both_feet_imagery,Cz,mu,8,1.142461989337387,91.50947018415468,4,0.5,positive
47,replication_2,14,both_feet_imagery,Cz,mu,7,-46.66762216452851,84.07037982470304,5,0.7142857142857143,negative
47,replication_2,6,both_feet_imagery,C4,mu,7,-19.733427735343962,56.08884379102585,5,0.7142857142857143,negative
47,replication_2,10,both_feet_imagery,C4,mu,8,-3.301197662061768,104.1468197560539,5,0.625,negative
47,replication_2,14,both_feet_imagery,C4,mu,7,-36.96001541184989,36.79469558197731,5,0.7142857142857143,negative
47,replication_2,6,both_feet_imagery,Cz,beta,7,-7.447543264762204,48.026625704830685,4,0.5714285714285714,negative
47,replication_2,10,both_feet_imagery,Cz,beta,8,40.632632109677715,53.62590483233128,2,0.25,positive
47,replication_2,14,both_feet_imagery,Cz,beta,7,-25.98080229390038,17.162313656707724,6,0.8571428571428571,negative
48,replication_2,6,both_fists_imagery,C4,central_12_13,8,-26.074824244767576,34.242069208838274,6,0.75,negative
48,replication_2,10,both_fists_imagery,C4,central_12_13,8,-17.929233453738355,105.08905224607516,4,0.5,negative
48,replication_2,14,both_fists_imagery,C4,central_12_13,8,-32.04930052754208,97.6226074512851,5,0.625,negative
48,replication_2,6,both_fists_imagery,C3,central_12_13,8,-65.59263421034562,18.396184999340242,8,1.0,negative
48,replication_2,10,both_fists_imagery,C3,central_12_13,8,-61.920541162279626,42.89061728344821,6,0.75,negative
48,replication_2,14,both_fists_imagery,C3,central_12_13,8,-75.58993135796047,66.04147219953315,8,1.0,negative
48,replication_2,6,both_fists_imagery,C3,mu,8,-52.42427711079033,14.264445661504247,8,1.0,negative
48,replication_2,10,both_fists_imagery,C3,mu,8,-71.52661911435743,33.77797286692643,7,0.875,negative
48,replication_2,14,both_fists_imagery,C3,mu,8,-73.62953205639006,25.426320600534595,8,1.0,negative
48,replication_2,6,both_fists_imagery,C4,mu,8,-34.67626398952001,52.58867058170013,6,0.75,negative
48,replication_2,10,both_fists_imagery,C4,mu,8,-30.030761990835327,104.41179663030604,5,0.625,negative
48,replication_2,14,both_fists_imagery,C4,mu,8,-27.324222271772697,50.556365557404995,7,0.875,negative
48,replication_2,6,both_fists_imagery,Cz,mu,8,-18.119100605823295,65.89295790256601,5,0.625,negative
48,replication_2,10,both_fists_imagery,Cz,mu,8,-50.85449276835262,26.961192646419633,8,1.0,negative
48,replication_2,14,both_fists_imagery,Cz,mu,8,-17.3918702892464,44.18956066389006,5,0.625,negative
48,replication_2,6,both_fists_imagery,Cz,beta,8,-28.259361622665647,33.445259972090724,6,0.75,negative
48,replication_2,10,both_fists_imagery,Cz,beta,8,-29.253460127886417,31.413819742188906,6,0.75,negative
48,replication_2,14,both_fists_imagery,Cz,beta,8,-43.52586035743029,41.50955677366996,8,1.0,negative
48,replication_2,6,both_feet_imagery,C3,central_12_13,7,-52.10336049634129,37.715607536740166,6,0.8571428571428571,negative
48,replication_2,10,both_feet_imagery,C3,central_12_13,7,-58.44501204047361,39.16217530715147,6,0.8571428571428571,negative
48,replication_2,14,both_feet_imagery,C3,central_12_13,7,-67.07058547650466,26.011757094981945,7,1.0,negative
48,replication_2,6,both_feet_imagery,C4,central_12_13,7,-5.643147567843773,38.776595741613505,4,0.5714285714285714,negative
48,replication_2,10,both_feet_imagery,C4,central_12_13,7,-29.651736939742367,47.57104492602382,5,0.7142857142857143,negative
48,replication_2,14,both_feet_imagery,C4,central_12_13,7,-17.587523591430838,85.04435501424086,4,0.5714285714285714,negative
48,replication_2,6,both_feet_imagery,C3,mu,7,-63.670566787866726,33.752273711954814,7,1.0,negative
48,replication_2,10,both_feet_imagery,C3,mu,7,-69.94994610077892,29.489409770222196,7,1.0,negative
48,replication_2,14,both_feet_imagery,C3,mu,7,-70.38072471745683,18.13603060204406,7,1.0,negative
48,replication_2,6,both_feet_imagery,Cz,mu,7,-63.2158691827092,50.64532944638427,6,0.8571428571428571,negative
48,replication_2,10,both_feet_imagery,Cz,mu,7,-60.06268887713876,21.38845952813307,7,1.0,negative
48,replication_2,14,both_feet_imagery,Cz,mu,7,-46.94534041014227,35.75551324636831,6,0.8571428571428571,negative
48,replication_2,6,both_feet_imagery,C4,mu,7,-47.12274331968595,48.792659451377844,7,1.0,negative
48,replication_2,10,both_feet_imagery,C4,mu,7,-57.48569651106862,31.342276072146262,7,1.0,negative
48,replication_2,14,both_feet_imagery,C4,mu,7,36.75913370717996,140.58626551250597,3,0.42857142857142855,positive
48,replication_2,6,both_feet_imagery,Cz,beta,7,-40.21133104931218,71.32342366025608,4,0.5714285714285714,negative
48,replication_2,10,both_feet_imagery,Cz,beta,7,-51.74447678759787,34.34411695872061,6,0.8571428571428571,negative
48,replication_2,14,both_feet_imagery,Cz,beta,7,-47.25706415804493,33.058736450161774,6,0.8571428571428571,negative
49,replication_2,6,both_fists_imagery,C4,central_12_13,7,-21.70716453417356,22.288053516702483,6,0.8571428571428571,negative
49,replication_2,10,both_fists_imagery,C4,central_12_13,7,-58.71767990547503,46.725480175739605,6,0.8571428571428571,negative
49,replication_2,14,both_fists_imagery,C4,central_12_13,7,-40.73754717877497,44.7610191622621,5,0.7142857142857143,negative
49,replication_2,6,both_fists_imagery,C3,central_12_13,7,5.707197322713825,45.78461669170628,3,0.42857142857142855,positive
49,replication_2,10,both_fists_imagery,C3,central_12_13,7,-32.15997617043332,33.04573397355868,5,0.7142857142857143,negative
49,replication_2,14,both_fists_imagery,C3,central_12_13,7,-47.662454658472406,18.82100592782239,6,0.8571428571428571,negative
49,replication_2,6,both_fists_imagery,C3,mu,7,-8.602515000220741,31.121193868312666,5,0.7142857142857143,negative
49,replication_2,10,both_fists_imagery,C3,mu,7,-8.466680946787106,34.141467392417034,5,0.7142857142857143,negative
49,replication_2,14,both_fists_imagery,C3,mu,7,-41.17833567898667,38.45533122274013,6,0.8571428571428571,negative
49,replication_2,6,both_fists_imagery,C4,mu,7,-17.470162684373044,12.807252044643489,6,0.8571428571428571,negative
49,replication_2,10,both_fists_imagery,C4,mu,7,-47.04221786118309,46.49497721718925,5,0.7142857142857143,negative
49,replication_2,14,both_fists_imagery,C4,mu,7,-58.34033867878061,50.03076438817031,5,0.7142857142857143,negative
49,replication_2,6,both_fists_imagery,Cz,mu,7,1.0231502317014136,40.551420598258865,3,0.42857142857142855,positive
49,replication_2,10,both_fists_imagery,Cz,mu,7,-14.20642582624178,38.7046634679245,5,0.7142857142857143,negative
49,replication_2,14,both_fists_imagery,Cz,mu,7,-18.102424556316375,66.67843279404423,5,0.7142857142857143,negative
49,replication_2,6,both_fists_imagery,Cz,beta,7,-33.670684482467976,28.660275165405135,6,0.8571428571428571,negative
49,replication_2,10,both_fists_imagery,Cz,beta,7,-30.20506592959077,21.445650967208437,6,0.8571428571428571,negative
49,replication_2,14,both_fists_imagery,Cz,beta,7,-34.420996666591165,50.52696118788078,5,0.7142857142857143,negative
49,replication_2,6,both_feet_imagery,C3,central_12_13,8,-24.471958264539087,53.81187340348846,5,0.625,negative
49,replication_2,10,both_feet_imagery,C3,central_12_13,8,-8.428638439938887,140.80645459373164,4,0.5,negative
49,replication_2,14,both_feet_imagery,C3,central_12_13,8,-39.83335748814821,42.395439151990374,6,0.75,negative
49,replication_2,6,both_feet_imagery,C4,central_12_13,8,-42.13098557329138,36.524273912631166,7,0.875,negative
49,replication_2,10,both_feet_imagery,C4,central_12_13,8,-5.146786947067083,79.48280757212491,5,0.625,negative
49,replication_2,14,both_feet_imagery,C4,central_12_13,8,-17.00470148811406,48.44906702478803,4,0.5,negative
49,replication_2,6,both_feet_imagery,C3,mu,8,-38.347148858459796,36.69081485748515,6,0.75,negative
49,replication_2,10,both_feet_imagery,C3,mu,8,-5.430173164003149,40.486306682929346,5,0.625,negative
49,replication_2,14,both_feet_imagery,C3,mu,8,-39.693429764512786,45.60334421024211,6,0.75,negative
49,replication_2,6,both_feet_imagery,Cz,mu,8,-21.80642136334444,33.17643274101455,8,1.0,negative
49,replication_2,10,both_feet_imagery,Cz,mu,8,23.810136306386216,90.4617166350388,3,0.375,positive
49,replication_2,14,both_feet_imagery,Cz,mu,8,-25.407350021060815,50.24930304538518,6,0.75,negative
49,replication_2,6,both_feet_imagery,C4,mu,8,-51.096651039193944,22.9782451131639,8,1.0,negative
49,replication_2,10,both_feet_imagery,C4,mu,8,-4.142572803808722,57.6651975697214,4,0.5,negative
49,replication_2,14,both_feet_imagery,C4,mu,8,-32.0402215959965,30.369653054692147,7,0.875,negative
49,replication_2,6,both_feet_imagery,Cz,beta,8,-1.2387001865781526,91.38128734482048,4,0.5,negative
49,replication_2,10,both_feet_imagery,Cz,beta,8,46.12637144618333,34.29154816854644,1,0.125,positive
49,replication_2,14,both_feet_imagery,Cz,beta,8,-10.912637737174915,75.65557490692207,5,0.625,negative
50,replication_2,6,both_fists_imagery,C4,central_12_13,8,52.7410670817521,72.39371978311425,1,0.125,positive
50,replication_2,10,both_fists_imagery,C4,central_12_13,8,43.544687315403884,42.805224322154885,1,0.125,positive
50,replication_2,14,both_fists_imagery,C4,central_12_13,8,3.3385532764741015,70.29995269063129,4,0.5,positive
50,replication_2,6,both_fists_imagery,C3,central_12_13,8,-7.463487792786097,45.533969454357454,5,0.625,negative
50,replication_2,10,both_fists_imagery,C3,central_12_13,8,-35.64007291068192,30.793436874609114,7,0.875,negative
50,replication_2,14,both_fists_imagery,C3,central_12_13,8,-16.264427381121536,36.73293475506789,6,0.75,negative
50,replication_2,6,both_fists_imagery,C3,mu,8,3.3136984682154904,28.057430181141648,3,0.375,positive
50,replication_2,10,both_fists_imagery,C3,mu,8,-38.08632208349,65.44315344568005,5,0.625,negative
50,replication_2,14,both_fists_imagery,C3,mu,8,-22.407661199801268,32.92334427306468,5,0.625,negative
50,replication_2,6,both_fists_imagery,C4,mu,8,24.610336872096248,66.01388849870679,2,0.25,positive
50,replication_2,10,both_fists_imagery,C4,mu,8,16.360337132625826,83.33829632118088,3,0.375,positive
50,replication_2,14,both_fists_imagery,C4,mu,8,-15.810954946386056,51.255861787358484,5,0.625,negative
50,replication_2,6,both_fists_imagery,Cz,mu,8,3.687039184995469,47.787099364414416,3,0.375,positive
50,replication_2,10,both_fists_imagery,Cz,mu,8,-11.939934233698843,57.35364294112462,5,0.625,negative
50,replication_2,14,both_fists_imagery,Cz,mu,8,8.645004351122758,49.281864341563825,3,0.375,positive
50,replication_2,6,both_fists_imagery,Cz,beta,8,-0.28096369115893816,53.16149370893674,4,0.5,negative
50,replication_2,10,both_fists_imagery,Cz,beta,8,-2.835308948989823,8.727279818707842,6,0.75,negative
50,replication_2,14,both_fists_imagery,Cz,beta,8,-3.939362297650372,39.4988886006521,4,0.5,negative
50,replication_2,6,both_feet_imagery,C3,central_12_13,7,8.714975312157266,74.60091122292175,3,0.42857142857142855,positive
50,replication_2,10,both_feet_imagery,C3,central_12_13,7,26.431870966470008,85.85322339363468,2,0.2857142857142857,positive
50,replication_2,14,both_feet_imagery,C3,central_12_13,7,-21.81598363361634,65.86873987761868,5,0.7142857142857143,negative
50,replication_2,6,both_feet_imagery,C4,central_12_13,7,20.210539001849174,70.48422079724281,3,0.42857142857142855,positive
50,replication_2,10,both_feet_imagery,C4,central_12_13,7,34.565236506593145,48.97735533216867,1,0.14285714285714285,positive
50,replication_2,14,both_feet_imagery,C4,central_12_13,7,51.88763898800543,66.65753684021017,0,0.0,positive
50,replication_2,6,both_feet_imagery,C3,mu,7,-3.7643474121055096,52.623490469538716,4,0.5714285714285714,negative
50,replication_2,10,both_feet_imagery,C3,mu,7,36.21304697145375,85.17144134805417,2,0.2857142857142857,positive
50,replication_2,14,both_feet_imagery,C3,mu,7,2.469080963998479,41.93118788079519,3,0.42857142857142855,positive
50,replication_2,6,both_feet_imagery,Cz,mu,7,-10.63754675407225,46.601182458338165,4,0.5714285714285714,negative
50,replication_2,10,both_feet_imagery,Cz,mu,7,12.135680237735935,58.23792231564964,3,0.42857142857142855,positive
50,replication_2,14,both_feet_imagery,Cz,mu,7,44.97170050996843,74.0828732621769,2,0.2857142857142857,positive
50,replication_2,6,both_feet_imagery,C4,mu,7,-14.206438642133216,69.382130729121,4,0.5714285714285714,negative
50,replication_2,10,both_feet_imagery,C4,mu,7,44.1590239920542,51.91786738667835,2,0.2857142857142857,positive
50,replication_2,14,both_feet_imagery,C4,mu,7,37.42243025895429,48.58133881283047,0,0.0,positive
50,replication_2,6,both_feet_imagery,Cz,beta,7,9.260594622075812,13.276056725170799,2,0.2857142857142857,positive
50,replication_2,10,both_feet_imagery,Cz,beta,7,-28.462806990603656,27.051554268790564,5,0.7142857142857143,negative
50,replication_2,14,both_feet_imagery,Cz,beta,7,4.183165841669574,28.223205740202026,3,0.42857142857142855,positive
51,replication_2,6,both_fists_imagery,C4,central_12_13,7,4.262685117043732,44.40950429014381,3,0.42857142857142855,positive
51,replication_2,10,both_fists_imagery,C4,central_12_13,7,-27.002948928868907,44.64453822906369,5,0.7142857142857143,negative
51,replication_2,14,both_fists_imagery,C4,central_12_13,7,-8.740350009599169,62.63081501897125,4,0.5714285714285714,negative
51,replication_2,6,both_fists_imagery,C3,central_12_13,7,-29.57423053815007,25.061952364666254,6,0.8571428571428571,negative
51,replication_2,10,both_fists_imagery,C3,central_12_13,7,5.274963672086059,89.03805678480435,3,0.42857142857142855,positive
51,replication_2,14,both_fists_imagery,C3,central_12_13,7,29.545478644699028,43.37932709072551,2,0.2857142857142857,positive
51,replication_2,6,both_fists_imagery,C3,mu,7,-41.401333753133066,15.750420795575018,6,0.8571428571428571,negative
51,replication_2,10,both_fists_imagery,C3,mu,7,-19.59884980952016,70.66893101040316,5,0.7142857142857143,negative
51,replication_2,14,both_fists_imagery,C3,mu,7,-24.115462911761117,84.44750008922634,4,0.5714285714285714,negative
51,replication_2,6,both_fists_imagery,C4,mu,7,-2.1440702151539743,53.077704516399834,4,0.5714285714285714,negative
51,replication_2,10,both_fists_imagery,C4,mu,7,-32.44401616920666,54.945275858180665,5,0.7142857142857143,negative
51,replication_2,14,both_fists_imagery,C4,mu,7,-29.83808273911375,57.50116522471281,4,0.5714285714285714,negative
51,replication_2,6,both_fists_imagery,Cz,mu,7,-9.076638906179975,49.86997181534695,4,0.5714285714285714,negative
51,replication_2,10,both_fists_imagery,Cz,mu,7,-22.30243419173088,29.531924033081275,5,0.7142857142857143,negative
51,replication_2,14,both_fists_imagery,Cz,mu,7,-11.062424856621806,28.769550731729453,7,1.0,negative
51,replication_2,6,both_fists_imagery,Cz,beta,7,-22.120726240368203,14.471840089527557,6,0.8571428571428571,negative
