subject,run,channel,stage,samples,duration_seconds,sampling_frequency_hz,mean_uV,standard_deviation_uV,rms_uV,peak_to_peak_uV,power_0.333_1_hz_uV2,power_8_13_hz_uV2,power_8_30_hz_uV2,psd_60_hz_uV2_per_hz,reference,temporal_filter
1,10,Fp1,average_reference,19920,124.5,160.0,-13.81449234437751,73.95878484941282,75.23790304849412,940.5781249999999,1642.3072585098369,73.3715138360801,162.89192476902883,4.56408101343792,64_channel_average,none
1,10,Fpz,average_reference,19920,124.5,160.0,-10.257865838353414,61.48493183168558,62.33474676217656,734.75,1136.8050149100093,66.31757623161694,133.3307604288753,3.056061713834066,64_channel_average,none
1,10,Fp2,average_reference,19920,124.5,160.0,-13.442956199799196,68.1633838708533,69.47632670280592,743.40625,1455.006478206607,70.1061986418532,143.525364718044,2.8413271928937456,64_channel_average,none
1,10,AF7,average_reference,19920,124.5,160.0,-10.517002384538152,60.43610138727413,61.34435336727627,787.609375,1119.1124959789875,66.1517617875523,151.91371005073566,3.9343421550786,64_channel_average,none
1,10,AF3,average_reference,19920,124.5,160.0,-8.812132906626506,57.40348405615385,58.07593019615923,751.609375,1010.9150540839935,62.4303032843406,142.20711283980762,3.272395464120001,64_channel_average,none
1,10,AFz,average_reference,19920,124.5,160.0,-1.1234280873493976,32.22847658198365,32.24805100254765,352.07812500000006,271.0395729740933,58.65637550200322,119.55088255366672,1.9501219017132292,64_channel_average,none
1,10,AF4,average_reference,19920,124.5,160.0,-2.8460686495983936,35.694142934340604,35.80742865070548,414.421875,344.07351328848733,54.881455368854816,114.161398878957,1.6701957429829588,64_channel_average,none
1,10,AF8,average_reference,19920,124.5,160.0,-6.582514432730924,57.206096285280495,57.583564916197176,687.890625,963.4492429197319,68.84358113827639,151.43737442937248,2.7230533851634973,64_channel_average,none
1,10,F7,average_reference,19920,124.5,160.0,-0.8267915411646586,36.486570376405076,36.49593678870159,415.43749999999994,380.35773702510767,52.35106771918015,127.35765116484556,3.538158486604526,64_channel_average,none
1,10,F5,average_reference,19920,124.5,160.0,-3.5430064006024096,44.26816583590484,44.40972191795262,453.7499999999999,478.4827504769148,64.73010322784202,147.7323717929351,3.1829732851719275,64_channel_average,none
1,10,F3,average_reference,19920,124.5,160.0,-0.13863893072289157,26.165169289386068,26.165536583363696,277.078125,175.47780167597688,48.61743162662798,96.38356892950063,2.3968126089822714,64_channel_average,none
1,10,F1,average_reference,19920,124.5,160.0,1.4801863704819278,27.82134979398744,27.860697336046087,303.015625,187.3345889613616,66.17234152431064,142.39075531751163,1.9529661604566175,64_channel_average,none
1,10,Fz,average_reference,19920,124.5,160.0,0.8395237198795181,27.2243679150061,27.237309126414342,256.546875,182.7119720642815,63.869290200807214,132.93916563295733,2.271862650455724,64_channel_average,none
1,10,F2,average_reference,19920,124.5,160.0,0.9873148845381526,24.524137931038457,24.544003991643862,221.90625000000006,140.08189644344827,53.64135311958694,109.09375295069816,3.261818776921038,64_channel_average,none
1,10,F4,average_reference,19920,124.5,160.0,1.0891723142570282,23.700653458378646,23.72566691758737,211.90625000000006,118.90146415175256,47.95777583395894,96.43864617475536,6.6953942215202265,64_channel_average,none
1,10,F6,average_reference,19920,124.5,160.0,0.47973456325301206,31.336159408537874,31.339831392789534,299.125,214.77116149592996,58.43503344848127,129.78010941045122,1.524501127264911,64_channel_average,none
1,10,F8,average_reference,19920,124.5,160.0,1.8476060491967872,41.268990904456025,41.31032871310882,461.07812499999983,458.0054698990185,64.11242871219125,149.51702656333765,1.5718474281427486,64_channel_average,none
1,10,FT7,average_reference,19920,124.5,160.0,0.096652233935743,28.852267007937943,28.852428895184357,417.03125,184.8404032606387,42.03023996967395,107.40064889992941,4.239823527442243,64_channel_average,none
1,10,FT8,average_reference,19920,124.5,160.0,-0.08783571787148595,32.99928714334687,32.9994040413216,385.0781249999999,233.91929724789347,47.47514883534589,117.96862976117717,1.0975173845910033,64_channel_average,none
1,10,T7,average_reference,19920,124.5,160.0,4.024162274096385,28.676550101506837,28.95752765227882,377.703125,158.99819376819744,42.53380002338211,113.21746026202693,4.332899423656358,64_channel_average,none
1,10,T8,average_reference,19920,124.5,160.0,2.2468028363453816,34.18579588596735,34.25954995825882,337.34374999999994,186.4219239479017,48.30996230779969,249.44940681289205,3.2745015820300187,64_channel_average,none
1,10,T9,average_reference,19920,124.5,160.0,0.984152233935743,34.943464552606066,34.95732070051705,476.5937499999999,247.88747656905917,64.72576555540833,140.59359422723503,5.319602586409902,64_channel_average,none
1,10,T10,average_reference,19920,124.5,160.0,1.587867093373494,43.26092254025687,43.29005360288116,401.328125,376.31757760569,70.74776461361495,208.40154478168728,1.9078263918393392,64_channel_average,none
1,10,TP7,average_reference,19920,124.5,160.0,2.205788780120482,27.6584904012898,27.74630777996859,333.703125,146.24100976158377,50.571846364633664,114.33571556942587,1.9981182644479476,64_channel_average,none
1,10,TP8,average_reference,19920,124.5,160.0,-0.09175138052208835,37.069233395494116,37.069346943875935,479.296875,334.37930940054923,50.81236550758656,126.17382173587376,6.960410635711729,64_channel_average,none
1,10,P7,average_reference,19920,124.5,160.0,0.7782787399598393,27.42057753590884,27.431620262023568,285.15625,134.29766229358353,71.37151706305208,157.45449063236654,2.608354012583438,64_channel_average,none
1,10,P5,average_reference,19920,124.5,160.0,2.602023719879518,24.597356638200974,24.734600886726778,283.890625,116.3049658181011,60.34437019848531,123.85879381857174,2.7395978370126493,64_channel_average,none
1,10,P3,average_reference,19920,124.5,160.0,1.5235598644578314,26.460463653138703,26.50428967921346,255.17187500000003,150.11645088335382,55.34375120361911,109.24385370764351,2.920412853331092,64_channel_average,none
1,10,P1,average_reference,19920,124.5,160.0,0.8566923945783133,25.759379703096947,25.77362148684681,214.640625,145.28480306133926,57.297452339158035,109.08968908807739,3.677440304123592,64_channel_average,none
1,10,Pz,average_reference,19920,124.5,160.0,0.7606080572289159,25.369348654932192,25.380748133028533,227.03125,139.903545898069,51.038821355981256,98.11174838408071,4.076482361240866,64_channel_average,none
1,10,P2,average_reference,19920,124.5,160.0,1.926320908634538,25.591186955555006,25.663584356773146,237.4375,149.6612029201972,63.56573129706641,120.55801819014347,4.908566860081015,64_channel_average,none
1,10,P4,average_reference,19920,124.5,160.0,-0.3043015813253011,24.60605831717277,24.607939884527198,234.24999999999997,140.2027988530603,58.4331923969847,117.42229158970181,5.516708125184486,64_channel_average,none
1,10,P6,average_reference,19920,124.5,160.0,-0.4973236696787149,25.939660330606458,25.944427318783916,237.078125,156.34871630593858,57.25904522373918,122.32134637187153,6.328829917403184,64_channel_average,none
1,10,P8,average_reference,19920,124.5,160.0,0.7009193022088354,29.037151225671856,29.045609636754836,331.71875000000006,195.70193666151044,62.95532540069319,139.83314785595428,7.526366165954265,64_channel_average,none
1,10,PO7,average_reference,19920,124.5,160.0,2.628730547188755,31.43840615270098,31.5481157236357,320.68749999999994,187.35987065688494,94.62968659789283,198.3345082946017,3.4199784036373315,64_channel_average,none
1,10,PO3,average_reference,19920,124.5,160.0,-0.9380365210843372,30.144979834520182,30.15957098067737,302.6875,179.93581465082764,84.90147804273658,173.59922618114803,3.629887332298913,64_channel_average,none
1,10,POz,average_reference,19920,124.5,160.0,1.2449956074297188,30.98349225923549,31.008495717151856,273.71875,196.97058112857846,90.92228375720639,174.84913021966042,5.121529479429183,64_channel_average,none
1,10,PO4,average_reference,19920,124.5,160.0,2.048409262048193,30.870608738601256,30.93849486314176,297.0781249999999,205.03594819343488,104.61646396665367,207.10351536103119,5.983402065786337,64_channel_average,none
1,10,PO8,average_reference,19920,124.5,160.0,2.7471542419678716,36.94710168286781,37.049091475950334,341.5781249999999,298.3169339864668,128.6267091964913,276.61737379636804,8.084580498170643,64_channel_average,none
1,10,O1,average_reference,19920,124.5,160.0,0.944644201807229,34.34795237782631,34.360939818599725,318.515625,231.79426844159266,128.11143394597235,278.09409240997337,1.7694311939819292,64_channel_average,none
1,10,Oz,average_reference,19920,124.5,160.0,0.9624152861445783,34.76695114557971,34.7802693368256,323.796875,237.14417197079064,126.89339594863978,294.32724033722997,1.9537464895898624,64_channel_average,none
1,10,O2,average_reference,19920,124.5,160.0,0.6669333584337349,54.9169540528438,54.921003655675754,455.21875,682.2589844512913,160.28039156025352,395.720409649664,2.198649968008177,64_channel_average,none
1,10,Iz,average_reference,19920,124.5,160.0,3.572355045180723,48.35508911869792,48.48686795665448,440.34375,370.5877872020361,130.774347574762,380.39090141464925,2.3667954411402876,64_channel_average,none
1,10,FC5,filtered_1_40_hz,19920,124.5,160.0,0.04672742614237957,19.87147227121948,19.87152721051401,200.67495849410983,60.390921140878106,42.15733646686277,103.9975347944434,9.522365831341338e-07,64_channel_average,production_1_40_hz_fir
1,10,FC3,filtered_1_40_hz,19920,124.5,160.0,0.02209657821881218,18.051260189031332,18.051273713255707,266.92673724842484,38.11446682514363,59.76026751589573,123.329941288456,8.642322093027714e-07,64_channel_average,production_1_40_hz_fir
1,10,FC1,filtered_1_40_hz,19920,124.5,160.0,-0.00029966457305153385,18.754607630788215,18.754607633182264,202.37479241383832,44.71530651019347,54.60420100581147,121.29535945577537,7.275448321324514e-07,64_channel_average,production_1_40_hz_fir
1,10,FCz,filtered_1_40_hz,19920,124.5,160.0,0.026723241143849434,21.050048486662114,21.05006544936246,184.35546972017454,64.21103383086606,57.26527141170432,130.1792068890093,7.691766794129712e-07,64_channel_average,production_1_40_hz_fir
1,10,FC2,filtered_1_40_hz,19920,124.5,160.0,0.023713952710563285,18.950524350907504,18.950539188262994,220.66266274854382,52.72210331809424,51.60821544201795,109.81581350552828,6.997176769215606e-07,64_channel_average,production_1_40_hz_fir
1,10,FC4,filtered_1_40_hz,19920,124.5,160.0,0.0006288716564844071,16.410903311362677,16.410903323411972,154.64025074780335,27.982316510414563,50.80253486855674,101.38702101564414,5.628470725956327e-07,64_channel_average,production_1_40_hz_fir
1,10,FC6,filtered_1_40_hz,19920,124.5,160.0,-0.02055308014998225,18.4928242362766,18.49283565770601,229.2234613226974,41.32589708427453,42.505866304254404,99.06196761393657,6.947325876172171e-07,64_channel_average,production_1_40_hz_fir
1,10,C5,filtered_1_40_hz,19920,124.5,160.0,-0.00892989854042469,18.073519796486273,18.073522002561347,249.34660376637316,39.716072882313085,36.83534578356245,89.89265809840673,9.392792243170249e-07,64_channel_average,production_1_40_hz_fir
1,10,C3,filtered_1_40_hz,19920,124.5,160.0,0.04441407107049291,15.896480828046805,15.896542873410203,170.60425590331857,28.611651331238278,47.694205864804424,91.92131753667222,6.790122153289057e-07,64_channel_average,production_1_40_hz_fir
1,10,C1,filtered_1_40_hz,19920,124.5,160.0,0.005674587077485527,16.5397447736741,16.539745747115287,146.4369804514438,35.427895391805194,30.45641691517591,70.9730501551472,6.609741673003032e-07,64_channel_average,production_1_40_hz_fir
1,10,Cz,filtered_1_40_hz,19920,124.5,160.0,0.037079681798740154,19.944041377830317,19.94407584681251,187.0190182691795,60.315551523522586,32.45024847556032,88.81316860005178,7.570411205937698e-07,64_channel_average,production_1_40_hz_fir
1,10,C2,filtered_1_40_hz,19920,124.5,160.0,0.005820450149443847,18.265446988145467,18.265447915515026,182.51178466135894,61.728737427887836,33.79984847583394,74.57105657825903,8.462067369535555e-07,64_channel_average,production_1_40_hz_fir
1,10,C4,filtered_1_40_hz,19920,124.5,160.0,0.0006979350753633961,15.297993114053147,15.297993129973973,155.81072895996618,28.631965413700797,39.24553320299179,77.1819450217643,7.906230386109159e-07,64_channel_average,production_1_40_hz_fir
1,10,C6,filtered_1_40_hz,19920,124.5,160.0,-0.0569885925523878,17.815938116538494,17.81602926221245,177.03790531984743,41.82804298567619,34.17416372528019,92.30194143513617,1.3070287340487808e-06,64_channel_average,production_1_40_hz_fir
1,10,CP5,filtered_1_40_hz,19920,124.5,160.0,0.05600607142868437,18.339640229214403,18.3397257454155,195.57937519864453,41.95733519192946,42.336863778470054,98.92404103021389,9.435493892902737e-07,64_channel_average,production_1_40_hz_fir
1,10,CP3,filtered_1_40_hz,19920,124.5,160.0,0.04796493828654529,16.80377521223642,16.80384366800275,182.50712392515288,38.917662823894574,35.681370604286684,75.60748220371082,6.865226117616172e-07,64_channel_average,production_1_40_hz_fir
1,10,CP1,filtered_1_40_hz,19920,124.5,160.0,0.026454197932316514,17.400126906270827,17.400147016014497,156.80124914107893,44.59291001525892,28.467076743415802,63.98001971656486,8.739047500431911e-07,64_channel_average,production_1_40_hz_fir
1,10,CPz,filtered_1_40_hz,19920,124.5,160.0,0.015752720355420104,19.228469087756785,19.228475540380646,189.13058389604242,60.00176877891955,29.07354886879631,68.42582178701775,9.045088783293316e-07,64_channel_average,production_1_40_hz_fir
1,10,CP2,filtered_1_40_hz,19920,124.5,160.0,-0.019601327669442867,17.17862799211425,17.178639174960793,186.00996015877044,48.44768000958586,29.186677754242204,61.64892639129447,9.807417985439887e-07,64_channel_average,production_1_40_hz_fir
1,10,CP4,filtered_1_40_hz,19920,124.5,160.0,-0.031332379888512125,16.921576307551476,16.921605315404236,180.09264760267698,46.67627526573713,37.66798808480923,75.81150477104094,1.009857151473529e-06,64_channel_average,production_1_40_hz_fir
1,10,CP6,filtered_1_40_hz,19920,124.5,160.0,-0.06694191442215687,17.65449373439641,17.65462064836706,185.37233252321715,49.457365397226596,39.62757581444851,86.70714803864036,1.1690848217590443e-06,64_channel_average,production_1_40_hz_fir
1,10,Fp1,filtered_1_40_hz,19920,124.5,160.0,-0.06435105727124477,53.93115313592796,53.93119152799689,852.8797298540283,746.3925836308142,73.18873373201265,162.48397085005737,2.9691297870164526e-06,64_channel_average,production_1_40_hz_fir
1,10,Fpz,filtered_1_40_hz,19920,124.5,160.0,-0.09308909749653035,45.83330913388953,45.83340366744274,674.371844381246,532.0590587786439,66.15779043527853,132.99989466869064,1.9623519194911807e-06,64_channel_average,production_1_40_hz_fir
1,10,Fp2,filtered_1_40_hz,19920,124.5,160.0,-0.1012165157501149,50.20350900976715,50.20361104220325,705.3457308619344,655.8417710139784,69.93865660626795,143.17527774309693,1.8470483829247294e-06,64_channel_average,production_1_40_hz_fir
1,10,AF7,filtered_1_40_hz,19920,124.5,160.0,-0.02846744468744966,45.20536998452685,45.205378948012005,678.826982731765,512.7934222339047,65.99339278232668,151.54053941804446,2.5167595984635138e-06,64_channel_average,production_1_40_hz_fir
1,10,AF3,filtered_1_40_hz,19920,124.5,160.0,-0.024528947746106818,42.89290643761197,42.89291345123355,638.0747186638753,460.96166583777153,62.28273313833849,141.85940872237967,2.0943957874031067e-06,64_channel_average,production_1_40_hz_fir
1,10,AFz,filtered_1_40_hz,19920,124.5,160.0,-0.02163579371477102,26.085700819158387,26.085709791650487,311.3343592381955,133.81106933004602,58.545430702290226,119.28574672095226,1.2276865862157505e-06,64_channel_average,production_1_40_hz_fir
1,10,AF4,filtered_1_40_hz,19920,124.5,160.0,-0.015902791820723364,29.202981470508,29.20298580052426,403.8165435012421,171.43554716930436,54.765473434715695,113.89671230646393,1.0646246129304196e-06,64_channel_average,production_1_40_hz_fir
1,10,AF8,filtered_1_40_hz,19920,124.5,160.0,-0.03184341252727974,44.097152708609684,44.097164205982274,634.9653398294085,464.27939861030967,68.68062790847864,151.06847819181786,1.7763358061139197e-06,64_channel_average,production_1_40_hz_fir
1,10,F7,filtered_1_40_hz,19920,124.5,160.0,0.02141102165401141,27.203986079234703,27.20399450505465,341.85328950638257,147.76046132354872,52.22951640932676,127.05309724344517,2.257986360959239e-06,64_channel_average,production_1_40_hz_fir
1,10,F5,filtered_1_40_hz,19920,124.5,160.0,0.0012250849129683693,29.22085293130566,29.220852956986516,444.3882781025619,192.24077265504252,64.59623616571784,147.39428576426354,2.059857656322741e-06,64_channel_average,production_1_40_hz_fir
1,10,F3,filtered_1_40_hz,19920,124.5,160.0,-0.0029083731008793167,19.935856007702714,19.935856219848958,234.0961311578693,74.17943237007248,48.5399048776762,96.18681419666933,1.5027036873224694e-06,64_channel_average,production_1_40_hz_fir
1,10,F1,filtered_1_40_hz,19920,124.5,160.0,-0.008176941190744058,22.24392262561565,22.24392412855122,286.89475280691886,82.55195676842519,66.06682628382372,142.09012484639518,1.2344171506359508e-06,64_channel_average,production_1_40_hz_fir
1,10,Fz,filtered_1_40_hz,19920,124.5,160.0,0.018614570556415674,22.208122759747315,22.208130560995983,226.61632374497037,85.91242799500722,63.76066860550044,132.65592119781377,1.4287264185084757e-06,64_channel_average,production_1_40_hz_fir
1,10,F2,filtered_1_40_hz,19920,124.5,160.0,0.02575642812327792,20.26706772911819,20.26708409540587,192.0244343267886,66.99650379599096,53.5515530866026,108.86553628624792,2.0344395076982057e-06,64_channel_average,production_1_40_hz_fir
1,10,F4,filtered_1_40_hz,19920,124.5,160.0,0.03747860703854723,19.209830675948016,19.20986723651621,186.81435879318138,57.888736160798416,47.879486701041635,96.23853622821804,4.162271827641602e-06,64_channel_average,production_1_40_hz_fir
1,10,F6,filtered_1_40_hz,19920,124.5,160.0,0.0028998614438500913,24.550266297192834,24.550266468457703,232.68039662637943,95.59627744214866,58.31104732224577,129.47696745739387,9.689096894046808e-07,64_channel_average,production_1_40_hz_fir
1,10,F8,filtered_1_40_hz,19920,124.5,160.0,0.023413798958272242,29.433699751062395,29.433709063617385,330.35354704516425,178.64230911429803,63.957320800166805,149.14366401021533,1.0288632289895715e-06,64_channel_average,production_1_40_hz_fir
1,10,FT7,filtered_1_40_hz,19920,124.5,160.0,0.018347425516134386,21.547058758365065,21.54706656982476,309.29509592660673,69.28944403898498,41.93449649732477,107.14380017069622,2.714817405778603e-06,64_channel_average,production_1_40_hz_fir
1,10,FT8,filtered_1_40_hz,19920,124.5,160.0,0.01473495719876132,23.15835022948053,23.158354917183658,271.4443525049992,83.02901585500476,47.36048456669499,117.6732804290979,7.569227747478103e-07,64_channel_average,production_1_40_hz_fir
1,10,T7,filtered_1_40_hz,19920,124.5,160.0,0.02641227444845792,21.804977272266953,21.804993268797862,315.97544250363495,59.636178093136024,42.42847496231993,112.93468622541087,2.776878964256645e-06,64_channel_average,production_1_40_hz_fir
1,10,T8,filtered_1_40_hz,19920,124.5,160.0,-0.049231051837849996,27.271911651348386,27.27195608707628,252.53548928189483,76.62977504960294,48.197221785639854,248.84661563669357,2.3202205145517157e-06,64_channel_average,production_1_40_hz_fir
1,10,T9,filtered_1_40_hz,19920,124.5,160.0,0.054054636418387446,26.440767947607956,26.440823201310707,295.20030368087157,96.45713824748543,64.56384508459226,140.23320325067388,3.400470275494885e-06,64_channel_average,production_1_40_hz_fir
1,10,T10,filtered_1_40_hz,19920,124.5,160.0,0.016858595529563133,31.666958309003565,31.666962796523652,317.2771333242206,154.97206536983145,70.58900045313264,207.89103236088076,1.3612856469715949e-06,64_channel_average,production_1_40_hz_fir
1,10,TP7,filtered_1_40_hz,19920,124.5,160.0,0.0639517778426879,21.473546582705872,21.473641811987278,224.07324877940266,57.15793495448903,50.44854127395504,114.05000022990194,1.3420750941084572e-06,64_channel_average,production_1_40_hz_fir
1,10,TP8,filtered_1_40_hz,19920,124.5,160.0,-0.005158100483348074,25.872571705551188,25.87257221972505,391.27529630909373,127.95727819197498,50.70731913903971,125.8775177394998,4.4213689383980745e-06,64_channel_average,production_1_40_hz_fir
1,10,P7,filtered_1_40_hz,19920,124.5,160.0,0.05448590220868064,23.370819696682037,23.370883209848113,257.09455082216004,62.4377343992293,71.21726430529343,157.08488260391294,1.716970047347874e-06,64_channel_average,production_1_40_hz_fir
1,10,P5,filtered_1_40_hz,19920,124.5,160.0,0.06957342674402753,21.188769728152128,21.188883950183996,248.66759045940992,58.73453691141633,60.21585536961881,123.57205665727236,1.7676804129759411e-06,64_channel_average,production_1_40_hz_fir
1,10,P3,filtered_1_40_hz,19920,124.5,160.0,0.044009829443849284,20.873669476837104,20.873715871720794,218.341159490077,64.05761148078403,55.22538086125094,108.99079628282865,1.8725690221478093e-06,64_channel_average,production_1_40_hz_fir
1,10,P1,filtered_1_40_hz,19920,124.5,160.0,0.03691748627894812,22.080217041314906,22.080247903779668,199.1516813521893,74.95721099860083,57.184834088266285,108.8458135944161,2.3498544333092622e-06,64_channel_average,production_1_40_hz_fir
1,10,Pz,filtered_1_40_hz,19920,124.5,160.0,-0.00037534303547055834,21.89756840160919,21.89756840482604,202.14288627334236,76.67993605612668,50.94133578038296,97.89568528593112,2.5957094378699785e-06,64_channel_average,production_1_40_hz_fir
1,10,P2,filtered_1_40_hz,19920,124.5,160.0,-0.03988715653780251,22.087318853502353,22.087354869280684,205.96267593996953,79.98617940378432,63.457474893293416,120.31204857223021,3.12937108314178e-06,64_channel_average,production_1_40_hz_fir
1,10,P4,filtered_1_40_hz,19920,124.5,160.0,-0.06182072632561603,21.04863667447738,21.04872745931111,208.86026472897657,73.19465538679961,58.3333514952519,117.18377622521734,3.5184016478708115e-06,64_channel_average,production_1_40_hz_fir
1,10,P6,filtered_1_40_hz,19920,124.5,160.0,-0.06546046528068991,21.52999344091154,21.53009295470432,218.55742871925742,77.82497429022375,57.15795363785812,122.06674805289698,4.025824649834429e-06,64_channel_average,production_1_40_hz_fir
1,10,P8,filtered_1_40_hz,19920,124.5,160.0,-0.05697277988623491,23.975392281968738,23.975459974147192,255.7977772877131,94.40081322595819,62.83874932905803,139.52960838285657,4.792383317367813e-06,64_channel_average,production_1_40_hz_fir
1,10,PO7,filtered_1_40_hz,19920,124.5,160.0,0.07165836699778608,27.024017931798657,27.024112938258234,290.37437439384854,96.51568701031708,94.44189191515738,197.887813893725,2.227092624999962e-06,64_channel_average,production_1_40_hz_fir
1,10,PO3,filtered_1_40_hz,19920,124.5,160.0,0.054504101938832664,25.832463547995143,25.83252104723087,276.136316996065,92.51871922402474,84.73281473329588,173.20811500864215,2.355632880975152e-06,64_channel_average,production_1_40_hz_fir
1,10,POz,filtered_1_40_hz,19920,124.5,160.0,-0.005491224146167986,26.783561518187767,26.78356208109913,225.4387395271055,107.61123262583824,90.76139040615942,174.47549871068196,3.300732989157964e-06,64_channel_average,production_1_40_hz_fir
1,10,PO4,filtered_1_40_hz,19920,124.5,160.0,-0.05463461140936076,26.598074336683208,26.598130448595253,245.12734856580317,109.11023236982484,104.45104585001725,206.69342041801775,3.8429445761792584e-06,64_channel_average,production_1_40_hz_fir
1,10,PO8,filtered_1_40_hz,19920,124.5,160.0,-0.08838846051821804,31.537683821528926,31.537807681363653,290.21877798778576,159.47714864174242,128.3982496544413,276.0307937787253,5.23158529813235e-06,64_channel_average,production_1_40_hz_fir
1,10,O1,filtered_1_40_hz,19920,124.5,160.0,0.050537041781269866,29.809993034539545,29.81003587236836,283.8097838737956,127.26576147627071,127.89484706250991,277.50590231009517,1.121884357643397e-06,64_channel_average,production_1_40_hz_fir
1,10,Oz,filtered_1_40_hz,19920,124.5,160.0,0.015451644557497264,30.360795066765792,30.36079899870011,297.6283601005267,126.69404441875263,126.68453299306094,293.69747265894546,1.2400808291784095e-06,64_channel_average,production_1_40_hz_fir
1,10,O2,filtered_1_40_hz,19920,124.5,160.0,-0.034200803773422606,35.51716836672586,35.51718483333569,312.64755764017127,197.5849676970342,160.00930724098495,394.86737880725497,1.394690071755418e-06,64_channel_average,production_1_40_hz_fir
1,10,Iz,filtered_1_40_hz,19920,124.5,160.0,-0.023663606302826986,34.450340104491374,34.45034823164186,407.4226711177468,165.43575987692032,130.52076797591704,379.52039213193785,1.5147874965854629e-06,64_channel_average,production_1_40_hz_fir
1,14,FC5,stored_valid,19920,124.5,160.0,-1.2048192771084338,50.24447477933144,50.25891796827072,539.0,545.1277537471335,161.0988460008007,326.74228823524254,3.0627259708605394,stored,none
1,14,FC3,stored_valid,19920,124.5,160.0,1.0631024096385542,51.07908157270251,51.090143482321295,483.0,609.2029278389684,210.95564605680642,407.44537973205735,2.5114210640895562,stored,none
1,14,FC1,stored_valid,19920,124.5,160.0,1.5850401606425704,53.98452568237492,54.00778985907355,488.0,679.9602723982956,203.66326381829938,415.2214109726891,1.9604218175198853,stored,none
1,14,FCz,stored_valid,19920,124.5,160.0,2.0791666666666666,55.64009064024024,55.67892438330618,508.0,737.4043802355069,197.5648011571792,413.21072955456043,1.721250343577855,stored,none
1,14,FC2,stored_valid,19920,124.5,160.0,1.4099899598393575,52.622417331620106,52.64130391156777,502.0,636.3259836310776,201.88577432779604,398.269081619142,1.3869506438847121,stored,none
1,14,FC4,stored_valid,19920,124.5,160.0,1.8054718875502007,46.51999678181991,46.55501937833631,457.0,471.9052301609446,186.58653108523475,352.06437188689625,1.4654957404892963,stored,none
1,14,FC6,stored_valid,19920,124.5,160.0,1.6947289156626506,42.881502133527434,42.91497793690801,456.0,373.10028226689326,113.6725076764079,237.94924417810802,1.7823975121102738,stored,none
1,14,C5,stored_valid,19920,124.5,160.0,-2.4872991967871485,52.944510803592905,53.00290446311508,551.9999999999999,475.8477150815867,177.49058068658687,351.3271581678677,3.0772338935913544,stored,none
1,14,C3,stored_valid,19920,124.5,160.0,1.3782128514056224,48.15557042618393,48.17528862118981,413.0,497.1632987287244,212.81346907936788,394.69461918180156,1.6423109028801655,stored,none
1,14,C1,stored_valid,19920,124.5,160.0,-0.44623493975903616,50.2820171220734,50.28399717092848,415.0,544.5675287148792,182.26829746738238,363.49436279351346,1.422627322540631,stored,none
1,14,Cz,stored_valid,19920,124.5,160.0,1.5683232931726907,54.960302857249076,54.982674799544355,438.0,622.2238443174602,171.78732550651733,362.69596906928973,1.146521882841373,stored,none
1,14,C2,stored_valid,19920,124.5,160.0,1.3319779116465864,51.874558898821526,51.89165661360617,421.0,545.7456497823127,176.46031394013815,350.6650306310415,0.9543870599885321,stored,none
1,14,C4,stored_valid,19920,124.5,160.0,-1.9977911646586346,42.96243333252866,43.008857778247936,398.0,370.6374547028578,162.07030030130554,310.7569617467835,0.9037496511538599,stored,none
1,14,C6,stored_valid,19920,124.5,160.0,-1.980020080321285,38.59055488204354,38.641317338083724,358.0,263.89161387743104,93.28431252208406,211.1905082307082,1.5019621551365927,stored,none
1,14,CP5,stored_valid,19920,124.5,160.0,-1.5821787148594377,45.00811142503518,45.03591215390376,435.0,390.72353398464406,191.91272811044774,375.93935682501683,1.7058675090256323,stored,none
1,14,CP3,stored_valid,19920,124.5,160.0,-0.4904116465863454,46.46038287767099,46.46297107076658,369.0,439.1006592034505,198.7216324826701,377.8870305616465,1.1429582710186192,stored,none
1,14,CP1,stored_valid,19920,124.5,160.0,-1.6602409638554216,48.181086475066536,48.20968257493409,378.0,481.4794610565588,184.03464409350678,362.30622951625935,0.859080911396481,stored,none
1,14,CPz,stored_valid,19920,124.5,160.0,-1.1342871485943775,50.22367428742737,50.23648142799275,408.0,522.8290047448963,171.95167747549473,346.78635280311363,0.8301921741665325,stored,none
1,14,CP2,stored_valid,19920,124.5,160.0,-1.2078313253012047,46.34187801056238,46.357615491483436,399.0,438.997778596386,170.20371457553554,333.17427314982245,0.8414432255460218,stored,none
1,14,CP4,stored_valid,19920,124.5,160.0,-2.254367469879518,44.112238259450635,44.16980571553141,367.0,376.3084403819272,167.23332128778384,323.58025303941514,0.9019847071804206,stored,none
1,14,CP6,stored_valid,19920,124.5,160.0,-0.3501004016064257,40.03310402230387,40.03463485473306,340.0,282.0525656489424,118.40241987066382,241.70908646870063,1.1154454082904826,stored,none
1,14,Fp1,stored_valid,19920,124.5,160.0,-11.18589357429719,96.4123138861434,97.05904637866448,1010.0,3083.4922897892475,123.20588632874245,282.39550008810687,8.531858127627657,stored,none
1,14,Fpz,stored_valid,19920,124.5,160.0,-8.396335341365463,81.96459281007917,82.39352475581286,938.9999999999998,2300.78133871248,112.02028133349673,232.85485917801287,5.822675366647793,stored,none
1,14,Fp2,stored_valid,19920,124.5,160.0,-10.324046184738956,90.73211521296055,91.31759228452407,971.0,2809.4027549679386,106.6736001210569,224.49783320617098,5.36480229112389,stored,none
