subject,run,window_index,start_seconds,end_seconds,sample_count,median_peak_to_peak_uV,q75_peak_to_peak_uV,maximum_peak_to_peak_uV,maximum_channel,median_std_uV,simultaneous_identical_step_fraction,Fp1_peak_to_peak_uV,Fpz_peak_to_peak_uV,Fp2_peak_to_peak_uV,AF7_peak_to_peak_uV,AF3_peak_to_peak_uV,AFz_peak_to_peak_uV,AF4_peak_to_peak_uV,AF8_peak_to_peak_uV,C3_peak_to_peak_uV,Cz_peak_to_peak_uV,C4_peak_to_peak_uV,Fp1_peak_to_peak_robust_z,Fpz_peak_to_peak_robust_z,Fp2_peak_to_peak_robust_z,AF7_peak_to_peak_robust_z,AF3_peak_to_peak_robust_z,AFz_peak_to_peak_robust_z,AF4_peak_to_peak_robust_z,AF8_peak_to_peak_robust_z,C3_peak_to_peak_robust_z,Cz_peak_to_peak_robust_z,C4_peak_to_peak_robust_z
1,14,9,18.0,20.0,320,253.5,303.24999999999994,525.0,Fp2,42.84924665655728,0.0,513.9999999999999,462.0,525.0,438.99999999999994,425.0,338.0,366.0,475.0,293.0,285.99999999999994,216.0,1.2410611403607896,1.6862243754902035,1.7566381406205647,1.1215352823027867,1.2860271237071959,1.3658417441470685,1.8286166560871564,1.9953655109967419,1.3694185837314385,1.174111787378363,0.5058673126470612
1,14,10,20.0,22.0,320,189.0,209.0,239.0,Iz,36.0628779579082,0.0,153.0,151.0,185.99999999999997,172.0,169.0,153.0,148.0,182.0,193.0,225.0,187.0,-1.1938468578470647,-1.073858681233235,-0.7560214782417622,-0.9725201049338853,-1.016231223628763,-1.753673350509814,-1.4389114670849747,-0.7494330557734241,-0.6744897501960817,-0.34973542602759794,-0.4721428251372572
1,14,11,22.0,24.0,320,170.5,182.25,227.99999999999997,Fz,31.67186821560656,0.0,156.0,155.0,159.0,167.0,169.0,196.0,173.0,190.0,170.0,174.0,161.0,-1.1736121653411822,-1.038359220696599,-0.9561448107175224,-1.0117346252941226,-1.016231223628763,-1.028596869049025,-1.0641949391982624,-0.6744897501960817,-1.1445886669994114,-1.6237716208424189,-1.3489795003921634
1,14,12,24.0,26.0,320,262.5,305.5,683.9999999999999,Fp1,52.79701438984796,0.0,683.9999999999999,553.0,591.0,593.0,567.0,369.0,377.99999999999994,538.0,268.0,296.0,212.99999999999997,2.3876937156941285,2.4938371026986696,2.2458285088946455,2.329342509398096,2.5630610507451106,1.8885713005490326,2.0084805894727773,2.5855440424183134,0.8584415002495586,1.4239228059695057,0.4046938501176481
1,14,13,26.0,28.0,320,199.0,229.5,319.0,Fp1,38.61015403555419,0.0,319.0,260.0,312.0,290.0,273.0,232.0,242.0,269.0,167.0,205.0,179.0,-0.07419387252156899,-0.1064983816099076,0.17788740664512045,-0.04705742443228477,-0.0809387700235298,-0.42155609387255066,-0.02997732223093656,0.06557539238017461,-1.2059059170172368,-0.8493574632098807,-0.7419387252156898
1,14,14,28.0,30.0,320,234.0,251.99999999999994,451.99999999999994,Fp1,49.268400315899726,0.0,451.99999999999994,363.0,407.0,408.0,395.0,253.0,281.0,407.0,234.0,232.0,213.0,0.8228774952392193,0.807612727208466,0.8820250579487222,0.8784052560693157,1.016231223628763,-0.06744897501960731,0.5545804612723346,1.3583474135893312,0.16351266671420162,-0.17486771301379897,0.404693850117649
1,14,15,30.0,32.0,320,230.0,244.0,281.0,P2,39.90900541708835,0.0,264.0,229.99999999999997,240.0,255.0,251.0,258.0,243.99999999999997,230.0,193.0,194.0,233.99999999999997,-0.4451632351294139,-0.37274433563467685,-0.3557748132902409,-0.3215590669539459,-0.2787890967477138,0.016862243754903024,0.0,-0.29977322230936965,-0.6744897501960817,-1.1241495836601363,1.1129080878235338
1,14,16,32.0,34.0,320,236.5,273.0,454.0,Fp1,48.61697281009242,0.0,454.0,391.0,416.0,398.0,384.0,299.0,316.0,360.0,243.0,278.0,201.0,0.8363672902431414,1.056108950964917,0.9487328354406424,0.7999762153488411,0.917306060266671,0.7082142377058878,1.0791836003137318,0.9180554933224445,0.3474644167676785,0.9742629725054514,0.0
1,14,17,34.0,36.0,320,275.0,385.5,704.0,Fp1,57.00696242298892,0.0,704.0,605.0,617.0,626.0,605.0,480.0,502.0,606.0,291.99999999999994,318.0,267.0,2.5225916657333456,2.955330089674936,2.4385398660935262,2.588158343775662,2.904802524177792,3.760280357343162,3.8670745677908713,3.222562139825724,1.3489795003921623,1.9735070468700169,2.2258161756470694
1,14,18,36.0,38.0,320,262.5,296.75,409.0,AF7,50.71808336315919,0.0,355.0,276.0,248.0,409.0,393.0,308.0,280.0,251.0,287.0,263.0,244.0,0.16862243754902043,0.035499460536635864,-0.29647901107520075,0.8862481601413631,0.9982448302902008,0.8599744315000064,0.5395918001568661,-0.10304704516884582,1.2467840836957875,0.5995464446187393,1.4501529629215757
1,14,19,38.0,40.0,320,223.5,240.25,300.99999999999994,Fp2,43.150585750818806,0.0,298.0,271.0,300.99999999999994,262.0,258.0,238.0,273.0,292.0,199.0,220.0,176.0,-0.21583672006274615,-0.008874865134158966,0.09635567859943983,-0.26665873844961374,-0.21583672006274615,-0.3203826313431383,0.4346711723485867,0.281037395915034,-0.5518552501604306,-0.47464093532316864,-0.8431121877451021
1,14,20,40.0,42.0,320,232.0,264.0,434.0,Fp2,41.14463080545289,0.0,250.0,195.99999999999997,434.0,296.0,289.0,328.0,241.99999999999997,169.99999999999997,211.0,239.0,198.0,-0.5395918001568654,-0.6744897501960817,1.0821483904244826,0.0,0.06295237668496763,1.1972193065980477,-0.029977322230936982,-0.861848014139438,-0.30658625008912804,0.0,-0.10117346252941226
1,14,21,42.0,44.0,320,224.0,254.75,306.0,Fp1,44.13388162700393,0.0,306.0,249.0,245.0,297.0,298.0,256.99999999999994,217.0,262.0,232.99999999999997,234.99999999999997,194.0,-0.16187754004705962,-0.20412189808565623,-0.3187149369058408,0.007842904072047461,0.14389114670849742,0.0,-0.40469385011764886,0.0,0.14307358337492584,-0.09992440743645725,-0.2360714125686286
1,14,22,44.0,46.0,320,214.5,224.0,252.99999999999997,Cz,40.34018633962066,0.0,215.0,198.0,183.0,183.0,181.0,213.0,199.0,208.0,216.0,252.99999999999997,204.0,-0.775663212725494,-0.6567400199277634,-0.778257404072402,-0.8862481601413631,-0.90831286359739,-0.74193872521569,-0.6744897501960817,-0.5058673126470613,-0.20439083339275202,0.3497354260275972,0.10117346252941226
1,14,23,46.0,48.0,320,229.5,264.75,322.0,PO4,47.38236936997599,0.0,206.0,199.0,206.0,210.0,208.0,246.0,228.0,197.0,248.0,246.0,207.0,-0.8363672902431414,-0.6478651547936045,-0.6077819727041616,-0.6744897501960817,-0.6654965535268006,-0.18548468130392176,-0.23981857784749544,-0.6089143578159071,0.44965983346405447,0.17486771301379897,0.2023469250588245
1,14,24,48.0,50.0,320,194.0,202.24999999999997,284.0,Iz,35.63004413990157,0.0,194.99999999999997,196.0,164.0,194.0,197.0,217.0,181.0,180.0,189.0,212.0,192.0,-0.9105611627647104,-0.6744897501960815,-0.9190849343331223,-0.7999762153488411,-0.7644217168888926,-0.6744897501960817,-0.9442856502745145,-0.7681688821677598,-0.7562460835531825,-0.6744897501960817,-0.30352038758823674
1,14,25,50.0,52.0,320,251.99999999999997,274.0,498.0,Fp1,44.66168627899417,0.0,498.0,399.0,483.0,365.0,349.0,268.0,309.0,402.0,247.0,281.0,236.0,1.1331427803294174,1.1271078720381886,1.4453351789916038,0.5411603809712748,0.6025441768418329,0.1854846813039237,0.9742629725054525,1.3115078476034923,0.4292207501247793,1.0492062780827938,1.180357062843143
1,14,26,52.0,54.0,320,247.0,274.25,541.0,Fp1,44.651142023006656,0.0,541.0,455.0,484.0,524.0,498.0,354.0,351.0,435.0,263.0,261.0,203.0,1.4231733729137324,1.6241003195510908,1.4527471542684838,1.7881821284268213,1.9425304805647154,1.6356376442255014,1.6037867393551288,1.6206489831100297,0.7562460835531825,0.549584240900511,0.06744897501960817
1,14,27,54.0,56.0,320,224.0,243.25,283.0,FCz,42.380697700385284,0.0,278.0,206.0,225.0,260.0,253.0,262.0,219.0,231.0,178.0,243.0,172.0,-0.35073467010196246,-0.5857410988544918,-0.4669544424434412,-0.2823445465937086,-0.26080270340915157,0.0843112187745113,-0.3747165278867119,-0.29040530911220186,-0.9810760002852098,0.09992440743645654,-0.9780101377843184
1,14,28,56.0,58.0,320,202.5,220.25,269.0,C2,35.01634000747839,0.0,178.0,168.0,186.0,171.0,162.0,209.0,197.0,182.0,186.0,212.0,201.0,-1.0252244202980443,-0.9229859739525325,-0.7560214782417619,-0.9803630090059327,-1.0791836003137307,-0.8093877002352982,-0.7044670724270187,-0.7494330557734241,-0.8175633335710081,-0.6744897501960817,0.0
1,14,29,58.0,60.0,320,243.0,256.5,305.0,F5,43.54565222408249,0.0,271.99999999999994,258.0,256.0,250.0,252.0,263.0,263.0,248.0,298.0,279.99999999999994,231.0,-0.3912040551137278,-0.12424811187822553,-0.2371832088601606,-0.36077358731418324,-0.2697959000784327,0.10117346252941337,0.2847845611939018,-0.13115078476034922,1.4716140004278147,1.0242251762236783,1.0117346252941224
1,14,30,60.0,62.0,320,199.0,221.0,255.0,C5,37.043776910090145,0.0,187.0,160.0,165.0,198.0,196.0,194.0,163.0,192.0,236.0,185.0,208.0,-0.9645203427803969,-0.9939848950258042,-0.9116729590562422,-0.7686045990606513,-0.7734149135581737,-1.0623213565588292,-1.2140815503529474,-0.6557539238017461,0.20439083339275202,-1.3489795003921634,0.2360714125686286
1,14,31,62.0,64.0,320,232.0,250.0,290.0,O2,43.19543147891982,0.0,234.0,193.0,203.0,231.0,227.0,233.0,209.0,205.0,250.0,220.0,221.0,-0.6475101601882385,-0.7011143455985583,-0.6300178985348016,-0.509788764683085,-0.4946258168104599,-0.40469385011764863,-0.5246031390413968,-0.5339710522385647,0.4905380001426049,-0.47464093532316864,0.6744897501960817
1,14,32,64.0,66.0,320,209.0,239.49999999999997,342.0,Fp1,39.80693945427832,0.0,342.0,291.0,307.0,299.0,294.0,226.0,254.0,276.0,214.0,226.0,198.0,0.08093877002352981,0.16862243754902037,0.14082753026072037,0.023528712216142385,0.10791836003137308,-0.5227295564019631,0.14988661115468535,0.13115078476034922,-0.24526900007130245,-0.32475432416848377,-0.10117346252941226
1,14,33,66.0,68.0,320,238.0,256.25,359.0,AF8,38.75379606710872,0.0,264.0,270.0,339.0,240.0,223.0,224.0,259.0,359.0,268.0,252.99999999999997,234.0,-0.4451632351294139,-0.017749730268317932,0.37801073912088096,-0.43920262803465787,-0.5305986034875843,-0.5564540439117672,0.2248299167320278,0.9086875801252767,0.8584415002495586,0.3497354260275972,1.1129080878235347
1,14,34,68.0,70.0,320,208.5,234.99999999999997,426.0,Fp1,41.123662317201145,0.0,426.0,370.99999999999994,384.0,323.0,314.0,254.0,265.0,369.0,209.0,223.0,188.0,0.6475101601882385,0.8786116482817372,0.7115496265804818,0.21175840994528147,0.28778229341699485,-0.05058673126470524,0.3147618834248388,1.0023667120969548,-0.3474644167676785,-0.3996976297458262,-0.4384183376274531
1,14,35,70.0,72.0,320,235.0,265.25,302.0,Pz,44.440944161776365,0.0,293.0,264.0,253.0,281.0,273.0,266.0,238.0,233.0,220.0,277.0,237.0,-0.2495612075725502,-0.07099892107327173,-0.25941913469080063,-0.11764356108071192,-0.0809387700235298,0.15176019379411956,-0.08993196669281052,-0.27166948271786623,-0.12263450003565123,0.9492818706463373,1.214081550352947
1,14,36,72.0,74.0,320,231.0,257.75,329.0,O1,38.76152902773487,0.0,211.0,173.0,191.0,207.0,202.0,212.0,183.0,178.0,229.0,231.99999999999994,196.0,-0.8026428027333372,-0.8786116482817375,-0.7189616018573618,-0.6980184624122241,-0.7194557335424872,-0.758800968970592,-0.9143083280435776,-0.7869047085620954,0.06131725001782561,-0.17486771301380039,-0.16862243754902043
1,14,37,74.0,76.0,320,214.5,229.25,268.0,Iz,40.28002283832798,0.0,212.0,187.0,188.0,232.0,221.0,204.0,208.0,214.0,248.0,210.0,191.0,-0.7958979052313764,-0.7543635364035122,-0.7411975276880018,-0.5019458606110375,-0.5485849968261465,-0.8936989190098086,-0.5395918001568653,-0.44965983346405447,0.44965983346405447,-0.7244519539143099,-0.33724487509804085
1,14,38,76.0,78.0,320,219.0,246.5,282.0,P1,41.6945754845171,0.0,199.0,147.0,172.0,239.0,217.0,195.0,170.0,154.0,272.0,271.0,191.0,-0.8835815727568671,-1.1093581417698708,-0.8597891321180822,-0.44704553210670533,-0.5845577835032708,-1.045459112803927,-1.109160922544668,-1.0117346252941226,0.9401978336066593,0.7993952594916524,-0.33724487509804085
1,14,39,78.0,80.0,320,242.5,288.5,675.0,Fp1,43.31137670794024,0.0,675.0,571.9999999999999,637.0,541.0,518.0,334.0,410.99999999999994,643.0,254.0,237.0,171.0,2.3269896381764816,2.662459540247689,2.5867793716311267,1.921511497651628,2.122394413950337,1.2983927691274602,2.5031064062832376,3.569174928120932,0.5722943334997057,-0.04996220371822827,-1.0117346252941224
1,14,40,80.0,82.0,320,230.5,290.5,575.0,Fp1,42.90408864518043,0.0,575.0,488.99999999999994,506.0,496.0,482.0,354.0,347.0,451.9999999999999,219.0,197.0,161.0,1.6524998879804003,1.9258457341124955,1.615810610359844,1.5685808144094924,1.7986393338562179,1.6356376442255014,1.5438320948932551,1.779903507461881,-0.14307358337492643,-1.0492062780827938,-1.3489795003921634
1,14,41,82.0,84.0,320,270.5,286.75,397.0,O2,54.43528397261846,0.0,330.0,292.0,316.99999999999994,283.99999999999994,278.0,276.0,272.0,294.0,303.0,299.0,260.0,0.0,0.17749730268317931,0.2149472830295201,-0.09411484886456999,-0.035972786677124356,0.3203826313431402,0.41968251123311817,0.29977322230936965,1.5738094171241908,1.498866111546848,1.9897447630784408
1,14,42,84.0,86.0,320,203.5,244.75,375.0,Fp1,40.773560835869596,0.0,375.0,315.0,287.0,307.0,299.0,264.0,277.0,275.99999999999994,189.0,204.0,199.99999999999997,0.3035203875882368,0.38161920076883554,-0.007411975276880018,0.08627194479252208,0.15288434337777854,0.11803570628431542,0.4946258168104607,0.1311507847603487,-0.7562460835531825,-0.8743385650689949,-0.03372448750980504
1,14,43,86.0,88.0,320,217.0,230.25,380.0,TP8,40.52998768232212,0.0,149.0,149.0,163.0,168.0,170.0,223.99999999999997,162.0,148.0,222.0,219.0,207.0,-1.2208264478549078,-1.0916084115015527,-0.9264969096100023,-1.003891721222075,-1.007238026959482,-0.5564540439117678,-1.229070211468416,-1.0679421044771293,-0.08175633335710081,-0.4996220371822827,0.2023469250588245
1,14,44,88.0,90.0,320,213.5,256.25,369.0,O2,40.109311038292105,0.0,198.0,190.0,197.0,162.0,159.0,201.0,193.0,163.0,216.0,251.0,201.0,-0.8903264702588278,-0.7277389410010353,-0.6744897501960817,-1.0509491456543598,-1.106163190321574,-0.9442856502745147,-0.7644217168888926,-0.9274234065196123,-0.20439083339275202,0.29977322230936965,0.0
1,14,45,90.0,92.0,320,257.5,285.75,426.0,O1,53.50579613265519,0.0,336.0,285.0,288.0,296.0,282.0,241.0,249.0,281.0,226.0,236.0,258.0,0.040469385011764905,0.11537324674406656,0.0,0.0,0.0,-0.26979590007843207,0.07494330557734288,0.17799035074618824,0.0,-0.07494330557734241,1.922295788058833
1,14,46,92.0,94.0,320,193.0,209.5,261.0,Fp1,39.067887110694905,0.0,261.0,226.0,256.0,218.0,207.0,206.0,192.0,249.0,211.0,186.0,189.0,-0.4653979276352964,-0.40824379617131246,-0.2371832088601606,-0.611746517619702,-0.6744897501960817,-0.8599744315000045,-0.7794103780043612,-0.1217828715631814,-0.30658625008912804,-1.3239983985330492,-0.404693850117649
1,14,47,94.0,96.0,320,200.0,221.25,284.0,F5,34.81872390485114,0.0,230.0,184.0,218.99999999999997,241.0,233.99999999999997,200.0,209.0,200.0,205.0,189.0,176.0,-0.6744897501960817,-0.780988131805989,-0.5114262941047215,-0.4313597239626104,-0.4316734401254925,-0.9611478940294169,-0.5246031390413968,-0.5808106182244037,-0.4292207501247793,-1.249055092955707,-0.8431121877451021
1,14,48,96.0,98.0,320,246.0,283.5,367.0,Fp1,47.09089471984033,0.0,367.0,299.0,286.0,331.0,329.0,308.0,233.0,243.99999999999997,275.0,219.0,183.0,0.2495612075725502,0.2396213586222921,-0.014823950553760037,0.27450164252166115,0.4226802434562112,0.8599744315000064,-0.164875272270153,-0.1686224375490207,1.001515083624485,-0.4996220371822827,-0.6070407751764735
1,14,49,98.0,100.0,320,217.49999999999997,240.5,356.0,Fp1,39.444827634309135,0.0,356.0,302.0,344.0,324.0,313.0,261.0,254.0,318.0,226.0,222.0,180.0,0.17536733505098123,0.26624595402476897,0.41507061550528107,0.21960131401732894,0.2787890967477138,0.06744897501960923,0.14988661115468535,0.5246031390413969,0.0,-0.42467873160494035,-0.7082142377058858
1,14,50,100.0,102.0,320,232.0,251.25,308.0,Fp1,45.2134565593326,0.0,308.0,232.0,227.0,279.0,267.0,231.0,211.0,196.0,252.0,278.0,198.0,-0.14838774504313798,-0.35499460536635863,-0.4521304918896812,-0.13332936922480687,-0.13489795003921634,-0.4384183376274528,-0.4946258168104598,-0.6182822710130749,0.5314161668211552,0.9742629725054514,-0.10117346252941226
1,14,51,102.0,104.0,320,200.5,224.75,336.0,Fp1,35.64600155559626,0.0,336.0,274.0,292.0,314.0,302.0,238.0,230.0,273.0,207.0,250.0,183.0,0.040469385011764905,0.017749730268317932,0.029647901107520074,0.1411722732968543,0.1798639333856218,-0.3203826313431383,-0.20984125561655845,0.10304704516884582,-0.38834258344622885,0.2747921204502555,-0.6070407751764735
1,14,52,104.0,106.0,320,239.0,288.75,341.0,O1,42.32474125782794,0.0,264.0,232.0,204.0,243.0,241.0,224.0,195.0,174.0,265.0,293.0,238.0,-0.4451632351294139,-0.35499460536635863,-0.6226059232579216,-0.4156739158185154,-0.3687210634405247,-0.5564540439117672,-0.7344443946579556,-0.8243763613507665,0.797124250231733,1.3489795003921634,1.2478060378627511
1,14,53,106.0,108.0,320,229.0,257.75,392.0,AF7,44.81528749006413,0.0,362.0,313.0,297.0,392.0,387.0,281.0,230.0,242.0,249.0,241.0,185.0,0.21583672006274615,0.36386947050051766,0.06670777749192017,0.7529187909165563,0.9442856502745144,0.4046938501176506,-0.20984125561655845,-0.18735826394335603,0.47009891680332966,0.04996220371822827,-0.5395918001568654
1,14,54,108.0,110.0,320,235.5,264.25,472.9999999999999,Fp1,42.48619253181876,0.0,472.9999999999999,366.0,384.0,453.0,437.0,295.0,294.0,352.0,206.0,250.0,249.0,0.964520342780396,0.8342373226109429,0.7115496265804818,1.2313359393114516,1.3939454837385687,0.6407652626862794,0.749433055773425,0.8431121877451022,-0.40878166678550404,0.2747921204502555,1.618775400470596
1,14,55,110.0,112.0,320,249.0,263.25,578.0,Fp1,48.968631838159716,0.0,578.0,421.99999999999994,470.99999999999994,514.0,495.0,295.0,322.0,434.0,204.0,232.0,241.0,1.6727345804862828,1.3312297701238445,1.3563914756690432,1.7097530877063465,1.915550890556872,0.6407652626862794,1.1691155670065427,1.611281069912862,-0.44965983346405447,-0.17486771301379897,1.3489795003921634
1,14,56,112.0,114.0,320,189.0,214.24999999999997,266.0,Fp1,35.32986358563049,0.0,266.0,223.0,220.0,196.0,190.0,179.0,169.0,181.0,189.0,201.0,144.0,-0.4316734401254923,-0.43486839157378937,-0.5040143188278413,-0.7842904072047462,-0.8273740935738603,-1.3152550128823604,-1.1241495836601365,-0.7588009689705919,-0.7562460835531825,-0.9492818706463373,-1.922295788058833
1,14,57,114.0,116.0,320,226.5,272.5,561.0,Fp1,44.73197406822291,0.0,561.0,467.0,523.0,464.0,446.0,338.0,358.0,503.0,223.0,265.0,235.0,1.5580713229529488,1.7305987011609987,1.7418141900668045,1.3176078841039736,1.4748842537620988,1.3658417441470685,1.7087073671634083,2.2576670805174404,-0.06131725001782561,0.6495086483369675,1.146632575333339
1,14,58,116.0,118.0,320,274.5,334.0,672.0,Fp1,48.92337555316225,0.0,672.0,570.9999999999999,629.0,553.0,512.0,415.0,461.0,529.0,255.99999999999994,309.0,238.99999999999997,2.3067549456705994,2.6535846751135304,2.5274835694160864,2.0156263465161977,2.068435233934651,2.6642345132745278,3.252539462056663,2.501232823643803,0.613172500178255,1.7486771301379898,1.2815305253725542
1,14,59,118.0,120.0,320,307.5,397.0,667.0,Fp1,54.18837121453305,0.0,667.0,543.0,571.0,582.0,554.0,410.0,447.0,571.0,355.0,283.0,277.0,2.2730304581607954,2.40508845135708,2.0975890033570455,2.243070564605574,2.4461494940444566,2.5799232945000172,3.0426982064401047,2.894685177924851,2.6366417507665014,1.099168481801022,2.5630610507451106
1,14,60,120.0,122.0,320,250.0,291.99999999999994,414.0,AF7,47.495334601183096,0.0,343.0,272.0,263.0,414.0,391.0,246.0,204.0,213.0,296.0,259.0,175.0,0.08768366752549062,0.0,-0.18529938192200046,0.9254626805016004,0.9802584369516387,-0.18548468130392176,-0.5995464446187393,-0.45902774666122226,1.4307358337492642,0.4996220371822827,-0.8768366752549062
1,14,61,122.0,124.0,320,203.0,219.25,308.0,O2,38.18493875020991,0.0,227.0,243.0,228.0,189.0,188.0,219.0,217.0,211.0,180.0,216.0,183.0,-0.6947244427019642,-0.25737108889061,-0.4447185166128011,-0.8391907357090784,-0.8453604869124224,-0.6407652626862775,-0.40469385011764886,-0.47776357305555783,-0.9401978336066593,-0.5745653427596251,-0.6070407751764735
1,14,62,124.0,125.0,160,164.5,185.99999999999997,349.0,Fp1,34.444778249092366,0.4968553459119497,349.0,298.0,315.0,293.0,280.0,206.0,213.0,262.0,175.0,193.0,176.0,0.12815305253725554,0.23074649348813311,0.20012333247576053,-0.023528712216142385,-0.017986393338562178,-0.8599744315000045,-0.4646484945795228,0.0,-1.0423932503030353,-1.1491306855192502,-0.8431121877451021
