subject,run,run_trial_index,task_annotation_index,rest_annotation_index,semantic_condition,channel,peak_frequency_hz,band_low_hz,band_high_hz,frequency_center_count,frequency_centers_hz,task_interval_start_seconds,task_interval_stop_seconds,rest_interval_start_seconds,rest_interval_stop_seconds,reference_mean_wavelet_power_v2,task_mean_wavelet_power_v2,individualized_change_percent,individualized_change_db,source_file,source_sha256,primary_retained,quality_status,quality_evidence,confirmed_exclusion,fixed_narrow_change_percent,fixed_narrow_change_db,fixed_broad_change_percent,fixed_broad_change_db,matched_trial_identity,individualized_reference_log_power_robust_z,individualized_task_log_power_robust_z,individualized_low_reference_power_candidate
51,10,11,23,22,both_fists_imagery,C3,12.0,11.0,13.0,5,11/11.5/12/12.5/13,1.0,3.0,1.1,3.1,1.4475047998731595e-11,1.8200406977731362e-11,25.73641883140014,0.9946108680858656,physionet/eegmmidb/1.0.0/S051/S051R10.edf,2f1d5ca3ba1b7a9b3d5193db62a36586b29905a2ea42633219befab290cf552a,True,not flagged,,False,30.65180776998087,1.1611542324126751,-17.73917750033584,-0.8480695243346043,True,-0.47612461569495507,0.6745,False
51,10,13,27,26,both_fists_imagery,C4,12.0,11.0,13.0,5,11/11.5/12/12.5/13,1.0,3.0,1.1,3.1,1.4125122608629362e-11,1.3714010011695888e-11,-2.9105063957626554,-0.12827764083525547,physionet/eegmmidb/1.0.0/S051/S051R10.edf,2f1d5ca3ba1b7a9b3d5193db62a36586b29905a2ea42633219befab290cf552a,True,not flagged,,False,-16.108816741887594,-0.7628367997648773,-3.9249946666916835,-0.1738958275509106,True,-0.03899662510380182,0.20633305748029745,False
51,10,13,27,26,both_fists_imagery,C3,12.0,11.0,13.0,5,11/11.5/12/12.5/13,1.0,3.0,1.1,3.1,1.8877586656314527e-11,1.3700600943104215e-11,-27.423980657393077,-1.3920685571316116,physionet/eegmmidb/1.0.0/S051/S051R10.edf,2f1d5ca3ba1b7a9b3d5193db62a36586b29905a2ea42633219befab290cf552a,True,not flagged,,False,-24.69102420836117,-1.2315325879972243,-24.140305285163894,-1.1998890937813815,True,0.3524581303585331,0.06069698071867521,False
51,14,0,1,0,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,1.409216914857399e-11,1.033070114855605e-11,-26.691902150483124,-1.3484804913633561,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,statistical candidate,high max_task_abs_step_uV (robust_z=5.56); channel-specific high task p2p: FC5/FC3/FC1/C3/C1/CP5/CP3/FT7/T7,False,-29.215242645274095,-1.5006025233039706,-39.58121501155596,-2.1882801256356377,True,-0.046699678487193114,-0.6745,False
51,14,0,1,0,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,1.1796219122795607e-11,3.811940567357613e-11,223.14935215057403,5.0940328958651815,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,statistical candidate,high max_task_abs_step_uV (robust_z=5.56); channel-specific high task p2p: FC5/FC3/FC1/C3/C1/CP5/CP3/FT7/T7,False,290.2480693461275,5.913407631773832,240.41321949004663,5.320064169827747,True,-1.114677978608514,2.2722648041823486,False
51,14,2,5,4,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,6.814228403799487e-12,1.2960037243884156e-11,90.19082537148125,2.7918956314481402,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,not flagged,,False,117.89879512757196,3.382548288194837,82.49896873922492,2.6126041469863366,True,-2.443027640952317,0.030515244915750153,False
51,14,2,5,4,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,1.4761760437090007e-11,7.065773519122658e-12,-52.134614640071085,-3.199784402707713,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,not flagged,,False,-45.9578449615194,-2.672673409479473,-46.302863025050115,-2.700488694052476,True,-0.4149245729535693,-1.3704307294173088,False
51,14,4,9,8,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,1.4293135420069431e-11,1.2629217602402265e-11,-11.641377267935264,-0.5375106220447365,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,not flagged,,False,-8.740350009599169,-0.397212012167552,-32.692126907657425,-1.7193413279570346,True,0.0,-0.04988146363677836,False
51,14,4,9,8,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,1.1377968602022713e-11,8.044246330612884e-12,-29.299801994682756,-1.505793699018806,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,not flagged,,False,-32.56060583552716,-1.7108633980988885,-35.96627532069798,-1.9359123563295022,True,-1.227319981035679,-1.0901288205058737,False
51,14,6,13,12,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,2.0168563427856274e-11,2.6689604328666395e-11,32.332698975492896,1.2166717018876767,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,statistical candidate,high median_task_p2p_uV (robust_z=4.82); high frontal_max_task_p2p_uV (robust_z=3.57); high median_task_channel_std_uV (robust_z=5.95); channel-specific high task p2p: CPz/CP2/CP4/CP6/AF7/AF3/AFz/AF4/AF8/F7/F5/F3/F1/Fz/T10/P7/P5/P3/Pz/P2/P4/P8/POz/PO4/PO8/O1/Oz/O2,False,55.43989192558732,1.9156248563510372,19.529846602513217,0.7747636215702537,True,1.1356427749871731,2.276621592174282,False
51,14,6,13,12,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,1.883747949485594e-11,1.8917113656064162e-11,0.42274318721869153,0.018320805595394993,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,statistical candidate,high median_task_p2p_uV (robust_z=4.82); high frontal_max_task_p2p_uV (robust_z=3.57); high median_task_channel_std_uV (robust_z=5.95); channel-specific high task p2p: CPz/CP2/CP4/CP6/AF7/AF3/AFz/AF4/AF8/F7/F5/F3/F1/Fz/T10/P7/P5/P3/Pz/P2/P4/P8/POz/PO4/PO8/O1/Oz/O2,False,24.599785097667276,0.9551729327838565,-28.420361710914353,-1.4521050054577775,True,0.34582179312260225,0.7579738873843425,False
51,14,9,19,18,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,1.4119152326476748e-11,1.9452290517605766e-11,37.77236811255392,1.3916212338023493,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,not flagged,,False,18.708236426410643,0.7448085299371321,23.199141927699024,0.9060768301214738,True,-0.04039087766069383,1.29314867352314,False
51,14,9,19,18,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,1.2140129747829822e-11,1.6886072528982422e-11,39.093015311479576,1.4330532202767696,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,not flagged,,False,30.907345923866433,1.169640178623342,39.337141778740474,1.440668976119819,True,-1.0250097056721974,0.5125042863493027,False
51,14,11,23,22,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,1.6638373099607052e-11,1.2434165373137174e-11,-25.268141910876903,-1.2649421956610996,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,not flagged,,False,-21.898259040670425,-1.0733928519308338,-29.83808273911375,-1.5389855184773866,True,0.5010684674297425,-0.0982764554564472,False
51,14,11,23,22,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,9.471291015725818e-12,1.445754584446578e-11,52.64598902579331,1.8368539712566814,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,not flagged,,False,47.89048751972471,1.6994024059221244,65.17122136809985,2.179343802131885,True,-1.7996189515323369,0.17692183436253348,False
51,14,12,25,24,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,1.1649459482067317e-11,6.401609366905234e-12,-45.048013800472035,-2.600166056989833,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,not flagged,,False,-42.4334354087191,-2.3982968723007416,-51.77985545800581,-3.1677149213989244,True,-0.6745,-2.1624781895746725,False
51,14,12,25,24,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,9.621169699001218e-12,1.0657884590826314e-11,10.775351898560922,0.44443138323242876,physionet/eegmmidb/1.0.0/S051/S051R14.edf,1a97ab81c5f3e4ab30c8fc11f6509b81975aa726b214a65f7f17829e25b91b10,True,not flagged,,False,29.545478644699028,1.1242225997777566,-24.115462911761117,-1.1984671081606575,True,-1.75062887524403,-0.4820777362175802,False
53,6,1,3,2,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,5.750639573906846e-10,5.932826511772224e-10,3.1681160942869573,0.13545500161471696,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,8.614149971032838,0.3588640770243531,-27.97384399372417,-1.425097626467478,True,-0.13739507035233953,0.0097933809349238,False
53,6,1,3,2,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,5.251094384520644e-10,4.850327602071211e-10,-7.632062063687662,-0.34478751655661305,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,-6.6355633547285136,-0.2981851895092357,-22.601939176595177,-1.1126992025050262,True,-0.8420993441944421,-0.6159408402208156,False
53,6,3,7,6,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,2.9859306140083635e-10,6.836171064462815e-10,128.94607906798691,3.597332101973325,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,94.45120911531036,2.8881064797447715,14.839250818983967,0.600903506109321,True,-1.659115814653797,0.6674398186369871,False
53,6,3,7,6,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,6.850230233944421e-10,5.566807593273138e-10,-18.735467230161653,-0.900989572738643,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,-25.78708277537884,-1.2952049645778196,-27.822493854001486,-1.4159812762068167,True,0.0,-0.2671208416340627,False
53,6,5,11,10,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,6.391563101826111e-10,6.846580315177404e-10,7.119028727437446,0.2986662617509987,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,-7.034766607802186,-0.31679436057677207,8.285224958577807,0.34569203100794527,True,0.10794661626853479,0.6745,False
53,6,5,11,10,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,5.217640613035577e-10,4.3583579363485777e-10,-16.468797688752204,-0.7815126750611883,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,-16.290786748911504,-0.7722673980954358,-16.98314226500983,-0.8083370909506987,True,-0.8623442590888298,-0.8867190823608243,False
53,6,7,15,14,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,8.409616497592875e-10,6.286874942640306e-10,-25.241835410213678,-1.263413696569398,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,-42.814164243036466,-2.4271152740188056,55.5658474442969,1.9191425914155025,True,0.7450474350355288,0.2787569062606275,False
53,6,7,15,14,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,9.67710466785994e-10,6.18624355006464e-10,-36.073404573057005,-1.943184244049304,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,-41.824688133501006,-2.352612798669899,43.70771750237606,1.5748009157679663,True,1.0943522319725676,0.0,False
53,6,8,17,16,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,4.982568504886739e-10,6.828395746994377e-10,37.04569722016488,1.3686540468490063,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,10.441400607848633,0.4313190568546992,55.297188020741245,1.9116359199300368,True,-0.470264263494713,0.6621591119048895,False
53,6,8,17,16,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,5.981750910515467e-10,4.815404656415593e-10,-19.498408936579505,-0.9419553598945642,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,-40.384551020508766,-2.2464118091214424,-15.06678899074362,-0.709224565435146,True,-0.429431414713214,-0.634236049508683,False
53,6,11,23,22,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,5.704636439642538e-10,4.085825211903877e-10,-28.377114735818257,-1.4494818780507737,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,-21.489597813605634,-1.0507279786801507,-4.207340051552394,-0.18667767184632944,True,-0.15604353029226253,-1.7209067564151488,False
53,6,11,23,22,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,6.768867383417134e-10,7.71519791484549e-10,13.980633358938993,0.5683106589915623,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,15.742400227218834,0.6349248437475343,15.917280595568036,0.6414818409017066,True,-0.03784831827043016,0.559183705406439,False
53,6,13,27,26,both_fists_imagery,C4,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,6.460824953859733e-10,3.7867229425220193e-10,-41.389482464467484,-2.3202444374662514,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,-36.490173145716724,-1.9715907126866985,-35.72252695390045,-1.919412050839683,True,0.1329715679709955,-2.073669911132449,False
53,6,13,27,26,both_fists_imagery,C3,11.75,10.75,12.75,5,10.75/11.25/11.75/12.25/12.75,1.0,3.0,1.1,3.1,4.0298071194933083e-10,4.4264099983173243e-10,9.841733538698081,0.40767378383376296,physionet/eegmmidb/1.0.0/S053/S053R06.edf,9151463be662a8961ad6e26b3ac320e1f3fa22792e3a5a48685f1fdea17518e7,True,not flagged,,False,-29.909506610217527,-1.5434088286556722,95.2835761414989,2.9066571952414035,True,-1.680626375269349,-0.8474926267769902,False
53,10,0,1,0,both_fists_imagery,C4,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,4.5630074268631485e-10,4.719041025666183e-10,3.4195341845038314,0.14602577319679189,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,6.990386896323441,0.29344758008260047,-27.294159297206733,-1.3843069941462578,True,-0.6745,-1.0523332909022358,False
53,10,0,1,0,both_fists_imagery,C3,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,5.024957999701741e-10,4.623350441571147e-10,-7.992257012982627,-0.3617562270842083,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,-6.16100297907811,-0.27616642736164515,-19.28723945412303,-0.9305779865388765,True,-0.9815362872529158,-0.7372814130352051,False
53,10,2,5,4,both_fists_imagery,C4,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,4.4689268102406603e-10,7.854075893833103e-10,75.7485908212971,2.448918514671775,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,78.75501382497828,2.5225823198910953,46.088114646811654,1.6461488428972073,True,-0.7228719805774187,1.3115265076203453,False
53,10,2,5,4,both_fists_imagery,C3,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,6.619769086674165e-10,8.396515164162797e-10,26.84000082518417,1.0325623618044473,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,24.141082115188514,0.9391552673172785,20.24614061553361,0.8007114628266799,True,-0.10840170794222098,0.7734363143068524,False
53,10,4,9,8,both_fists_imagery,C4,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,1.4834207580582129e-09,8.32331122049172e-10,-43.89109647227214,-2.5096821813507706,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,-45.82059456968432,-2.6616576526353453,-3.051055598453266,-0.13456915240037487,True,2.062820209387573,1.5807877852342442,False
53,10,4,9,8,both_fists_imagery,C3,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,7.043947096887733e-10,7.592723878990284e-10,7.790756724238034,0.3258152081574265,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,8.853221359999575,0.36841285909688465,-14.506143649711863,-0.6806509286286844,True,0.08833368136560824,0.5186705148940547,False
53,10,7,15,14,both_fists_imagery,C4,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,4.975881127165348e-10,5.254032933077919e-10,5.590001023015349,0.23622794086696122,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,8.070559249415101,0.33707398884402207,-25.27474639214521,-1.265326023468282,True,-0.4733825998754303,-0.5540170809922741,False
53,10,7,15,14,both_fists_imagery,C3,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,7.577587226597268e-10,6.673299332549098e-10,-11.933718042520544,-0.551903386112003,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,-14.168442623665621,-0.6635300731881135,-12.684741940701617,-0.5890985810490945,True,0.3196530890550963,0.19187586685867292,False
53,10,9,19,18,both_fists_imagery,C4,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,9.103596353458077e-10,3.6780651952462365e-10,-59.59766830117536,-3.935935701688111,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,-60.80501023516563,-4.0676944462626805,-33.619172666759916,-1.779573390918957,True,0.9291531542446635,-2.208766264497923,False
53,10,9,19,18,both_fists_imagery,C3,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,8.094634387494254e-10,4.4835920919966464e-10,-44.610319906189474,-2.565711431380975,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,-46.19570694750696,-2.691830705301919,6.560182858142761,0.2759495707973785,True,0.5287371040963225,-0.8149953032279136,False
53,10,11,23,22,both_fists_imagery,C4,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,2.219410197964134e-09,5.228509920508867e-10,-76.4418946740671,-6.278596408620331,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,-77.10455178390201,-6.402508500234787,-61.43715058109202,-4.138308834520873,True,2.998260482824866,-0.5766133057802559,False
53,10,11,23,22,both_fists_imagery,C3,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,2.0187531549264748e-09,8.334967950968836e-10,-58.71229758512796,-3.8417928414651192,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,-58.826709174097,-3.853844200947105,-52.38248498662067,-3.222332726047355,True,3.4235136753198687,0.7548096409957427,False
53,10,12,25,24,both_fists_imagery,C4,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,9.126925722388661e-10,8.355087924430943e-10,-8.456711727853483,-0.38373491594109904,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,-9.104644189421379,-0.4145830596796055,24.196550708240927,0.9410953441399754,True,0.9350955681126634,1.5984695150682586,False
53,10,12,25,24,both_fists_imagery,C3,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,8.475824206115538e-10,9.990465463156777e-10,17.870135342688968,0.7140378220415238,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,19.096122621581696,0.7589762251163945,-0.8031775538593465,-0.035022392995449264,True,0.6745,1.213499672079362,False
53,10,14,29,28,both_fists_imagery,C4,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,2.013862770145918e-09,5.920318268041368e-10,-70.60217629619122,-5.316848188535035,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,-72.01916425215904,-5.531393178908325,-50.55122549775755,-3.0584446713067988,True,2.7726100378312752,0.0,False
53,10,14,29,28,both_fists_imagery,C3,12.5,11.5,13.5,5,11.5/12/12.5/13/13.5,1.0,3.0,1.1,3.1,8.581030692215376e-09,8.074728912817908e-10,-90.59002443594191,-10.264115043526065,physionet/eegmmidb/1.0.0/S053/S053R10.edf,af5fc64c8dddefe50ae7d3f12b2f31f3ef1f4b3e72dd5972399205e5a37035bc,True,not flagged,,False,-90.71063215636255,-10.320138394359873,-92.73458177638061,-11.387393810931034,True,8.007299646469335,0.6745,False
53,14,0,1,0,both_fists_imagery,C4,11.5,10.5,12.5,5,10.5/11/11.5/12/12.5,1.0,3.0,1.1,3.1,8.11280928333825e-10,5.090902424068007e-10,-37.248587434151936,-2.0237649354973968,physionet/eegmmidb/1.0.0/S053/S053R14.edf,6f555682d43d8e95f69dc2805bd305d253147b28b6641ee038956ee667a96233,True,statistical candidate,high max_full_epoch_p2p_uV (robust_z=3.54); channel-specific high task p2p: FT8,False,-25.75321738196245,-1.2932236115562374,-21.724887908346993,-1.0637630179151327,True,0.6616205287761928,-0.7003739642309899,False
53,14,0,1,0,both_fists_imagery,C3,11.5,10.5,12.5,5,10.5/11/11.5/12/12.5,1.0,3.0,1.1,3.1,5.287683356642783e-10,5.111759858394817e-10,-3.3270429861681805,-0.1469499708778622,physionet/eegmmidb/1.0.0/S053/S053R14.edf,6f555682d43d8e95f69dc2805bd305d253147b28b6641ee038956ee667a96233,True,statistical candidate,high max_full_epoch_p2p_uV (robust_z=3.54); channel-specific high task p2p: FT8,False,-5.295776396839667,-0.23630651971984787,2.422134752803807,0.10393823457966295,True,-0.820104276340052,-0.4830276958545647,False
53,14,2,5,4,both_fists_imagery,C4,11.5,10.5,12.5,5,10.5/11/11.5/12/12.5,1.0,3.0,1.1,3.1,6.101207109501339e-10,6.996722023125336e-10,14.677667837720547,0.5947885225920667,physionet/eegmmidb/1.0.0/S053/S053R14.edf,6f555682d43d8e95f69dc2805bd305d253147b28b6641ee038956ee667a96233,True,statistical candidate,high max_full_epoch_p2p_uV (robust_z=3.62); channel-specific high task p2p: FT8,False,59.99735477818277,2.0411280256383026,-14.99749763116304,-0.7056828900357888,True,0.0,0.7751580280527575,False
53,14,2,5,4,both_fists_imagery,C3,11.5,10.5,12.5,5,10.5/11/11.5/12/12.5,1.0,3.0,1.1,3.1,5.557567550876045e-10,3.507488990897707e-10,-36.88805473277931,-1.998884335821578,physionet/eegmmidb/1.0.0/S053/S053R14.edf,6f555682d43d8e95f69dc2805bd305d253147b28b6641ee038956ee667a96233,True,statistical candidate,high max_full_epoch_p2p_uV (robust_z=3.62); channel-specific high task p2p: FT8,False,-3.543565904962963,-0.1566879758181379,-22.366260008448236,-1.0994949127354683,True,-0.6624190100009842,-1.436613304771497,False
