subject,method,calibration_size,calibration_run,test_runs,training_subjects,source_CSP_fit_subjects,source_scaler_fit_subjects,calibration_trial_keys,calibration_trial_count,calibration_fists_count,calibration_feet_count,test_trial_keys,test_runs_absent_from_calibration,target_EEG_used_for_source_CSP_fit,target_EEG_used_for_source_scaler_fit,unlabeled_test_EEG_used_for_adaptation,target_CSP_refit,target_scaler_refit,decision_layer_fitted_from_calibration_only,calibrated_threshold,target_LDA_training_trial_count
71,threshold,4,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S071_R10_T00/S071_R10_T01/S071_R10_T02/S071_R10_T03,4,2,2,S071_R06_T00/S071_R06_T01/S071_R06_T02/S071_R06_T03/S071_R06_T04/S071_R06_T05/S071_R06_T06/S071_R06_T07/S071_R06_T08/S071_R06_T09/S071_R06_T10/S071_R06_T11/S071_R06_T12/S071_R06_T13/S071_R06_T14/S071_R14_T00/S071_R14_T01/S071_R14_T02/S071_R14_T03/S071_R14_T04/S071_R14_T05/S071_R14_T06/S071_R14_T07/S071_R14_T08/S071_R14_T09/S071_R14_T10/S071_R14_T11/S071_R14_T12/S071_R14_T13/S071_R14_T14,True,False,False,False,False,False,True,0.7109489289142978,0
71,threshold,4,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S071_R14_T00/S071_R14_T01/S071_R14_T02/S071_R14_T03,4,2,2,S071_R06_T00/S071_R06_T01/S071_R06_T02/S071_R06_T03/S071_R06_T04/S071_R06_T05/S071_R06_T06/S071_R06_T07/S071_R06_T08/S071_R06_T09/S071_R06_T10/S071_R06_T11/S071_R06_T12/S071_R06_T13/S071_R06_T14/S071_R10_T00/S071_R10_T01/S071_R10_T02/S071_R10_T03/S071_R10_T04/S071_R10_T05/S071_R10_T06/S071_R10_T07/S071_R10_T08/S071_R10_T09/S071_R10_T10/S071_R10_T11/S071_R10_T12/S071_R10_T13/S071_R10_T14,True,False,False,False,False,False,True,0.6233450050520856,0
71,threshold,8,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S071_R06_T00/S071_R06_T01/S071_R06_T02/S071_R06_T03/S071_R06_T04/S071_R06_T05/S071_R06_T06/S071_R06_T07,8,4,4,S071_R10_T00/S071_R10_T01/S071_R10_T02/S071_R10_T03/S071_R10_T04/S071_R10_T05/S071_R10_T06/S071_R10_T07/S071_R10_T08/S071_R10_T09/S071_R10_T10/S071_R10_T11/S071_R10_T12/S071_R10_T13/S071_R10_T14/S071_R14_T00/S071_R14_T01/S071_R14_T02/S071_R14_T03/S071_R14_T04/S071_R14_T05/S071_R14_T06/S071_R14_T07/S071_R14_T08/S071_R14_T09/S071_R14_T10/S071_R14_T11/S071_R14_T12/S071_R14_T13/S071_R14_T14,True,False,False,False,False,False,True,1.0260438847497246,0
71,threshold,8,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S071_R10_T00/S071_R10_T01/S071_R10_T02/S071_R10_T03/S071_R10_T04/S071_R10_T05/S071_R10_T06/S071_R10_T07,8,4,4,S071_R06_T00/S071_R06_T01/S071_R06_T02/S071_R06_T03/S071_R06_T04/S071_R06_T05/S071_R06_T06/S071_R06_T07/S071_R06_T08/S071_R06_T09/S071_R06_T10/S071_R06_T11/S071_R06_T12/S071_R06_T13/S071_R06_T14/S071_R14_T00/S071_R14_T01/S071_R14_T02/S071_R14_T03/S071_R14_T04/S071_R14_T05/S071_R14_T06/S071_R14_T07/S071_R14_T08/S071_R14_T09/S071_R14_T10/S071_R14_T11/S071_R14_T12/S071_R14_T13/S071_R14_T14,True,False,False,False,False,False,True,0.7109489289142978,0
71,threshold,8,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S071_R14_T00/S071_R14_T01/S071_R14_T02/S071_R14_T03/S071_R14_T04/S071_R14_T05/S071_R14_T06/S071_R14_T07,8,4,4,S071_R06_T00/S071_R06_T01/S071_R06_T02/S071_R06_T03/S071_R06_T04/S071_R06_T05/S071_R06_T06/S071_R06_T07/S071_R06_T08/S071_R06_T09/S071_R06_T10/S071_R06_T11/S071_R06_T12/S071_R06_T13/S071_R06_T14/S071_R10_T00/S071_R10_T01/S071_R10_T02/S071_R10_T03/S071_R10_T04/S071_R10_T05/S071_R10_T06/S071_R10_T07/S071_R10_T08/S071_R10_T09/S071_R10_T10/S071_R10_T11/S071_R10_T12/S071_R10_T13/S071_R10_T14,True,False,False,False,False,False,True,0.6018174331684831,0
71,threshold,12,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S071_R06_T00/S071_R06_T01/S071_R06_T02/S071_R06_T03/S071_R06_T04/S071_R06_T05/S071_R06_T06/S071_R06_T07/S071_R06_T08/S071_R06_T09/S071_R06_T10/S071_R06_T11,12,6,6,S071_R10_T00/S071_R10_T01/S071_R10_T02/S071_R10_T03/S071_R10_T04/S071_R10_T05/S071_R10_T06/S071_R10_T07/S071_R10_T08/S071_R10_T09/S071_R10_T10/S071_R10_T11/S071_R10_T12/S071_R10_T13/S071_R10_T14/S071_R14_T00/S071_R14_T01/S071_R14_T02/S071_R14_T03/S071_R14_T04/S071_R14_T05/S071_R14_T06/S071_R14_T07/S071_R14_T08/S071_R14_T09/S071_R14_T10/S071_R14_T11/S071_R14_T12/S071_R14_T13/S071_R14_T14,True,False,False,False,False,False,True,1.0260438847497246,0
71,threshold,12,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S071_R10_T00/S071_R10_T01/S071_R10_T02/S071_R10_T03/S071_R10_T04/S071_R10_T05/S071_R10_T06/S071_R10_T07/S071_R10_T08/S071_R10_T09/S071_R10_T10/S071_R10_T11,12,6,6,S071_R06_T00/S071_R06_T01/S071_R06_T02/S071_R06_T03/S071_R06_T04/S071_R06_T05/S071_R06_T06/S071_R06_T07/S071_R06_T08/S071_R06_T09/S071_R06_T10/S071_R06_T11/S071_R06_T12/S071_R06_T13/S071_R06_T14/S071_R14_T00/S071_R14_T01/S071_R14_T02/S071_R14_T03/S071_R14_T04/S071_R14_T05/S071_R14_T06/S071_R14_T07/S071_R14_T08/S071_R14_T09/S071_R14_T10/S071_R14_T11/S071_R14_T12/S071_R14_T13/S071_R14_T14,True,False,False,False,False,False,True,0.7109489289142978,0
71,threshold,12,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S071_R14_T00/S071_R14_T01/S071_R14_T02/S071_R14_T03/S071_R14_T04/S071_R14_T05/S071_R14_T06/S071_R14_T07/S071_R14_T08/S071_R14_T09/S071_R14_T10/S071_R14_T11,12,6,6,S071_R06_T00/S071_R06_T01/S071_R06_T02/S071_R06_T03/S071_R06_T04/S071_R06_T05/S071_R06_T06/S071_R06_T07/S071_R06_T08/S071_R06_T09/S071_R06_T10/S071_R06_T11/S071_R06_T12/S071_R06_T13/S071_R06_T14/S071_R10_T00/S071_R10_T01/S071_R10_T02/S071_R10_T03/S071_R10_T04/S071_R10_T05/S071_R10_T06/S071_R10_T07/S071_R10_T08/S071_R10_T09/S071_R10_T10/S071_R10_T11/S071_R10_T12/S071_R10_T13/S071_R10_T14,True,False,False,False,False,False,True,0.606385855224854,0
71,threshold,14,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S071_R06_T00/S071_R06_T01/S071_R06_T02/S071_R06_T03/S071_R06_T04/S071_R06_T05/S071_R06_T06/S071_R06_T07/S071_R06_T08/S071_R06_T09/S071_R06_T10/S071_R06_T11/S071_R06_T12/S071_R06_T13,14,7,7,S071_R10_T00/S071_R10_T01/S071_R10_T02/S071_R10_T03/S071_R10_T04/S071_R10_T05/S071_R10_T06/S071_R10_T07/S071_R10_T08/S071_R10_T09/S071_R10_T10/S071_R10_T11/S071_R10_T12/S071_R10_T13/S071_R10_T14/S071_R14_T00/S071_R14_T01/S071_R14_T02/S071_R14_T03/S071_R14_T04/S071_R14_T05/S071_R14_T06/S071_R14_T07/S071_R14_T08/S071_R14_T09/S071_R14_T10/S071_R14_T11/S071_R14_T12/S071_R14_T13/S071_R14_T14,True,False,False,False,False,False,True,1.0260438847497246,0
71,threshold,14,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S071_R10_T00/S071_R10_T01/S071_R10_T02/S071_R10_T03/S071_R10_T04/S071_R10_T05/S071_R10_T06/S071_R10_T07/S071_R10_T08/S071_R10_T09/S071_R10_T10/S071_R10_T11/S071_R10_T12/S071_R10_T13,14,7,7,S071_R06_T00/S071_R06_T01/S071_R06_T02/S071_R06_T03/S071_R06_T04/S071_R06_T05/S071_R06_T06/S071_R06_T07/S071_R06_T08/S071_R06_T09/S071_R06_T10/S071_R06_T11/S071_R06_T12/S071_R06_T13/S071_R06_T14/S071_R14_T00/S071_R14_T01/S071_R14_T02/S071_R14_T03/S071_R14_T04/S071_R14_T05/S071_R14_T06/S071_R14_T07/S071_R14_T08/S071_R14_T09/S071_R14_T10/S071_R14_T11/S071_R14_T12/S071_R14_T13/S071_R14_T14,True,False,False,False,False,False,True,0.7109489289142978,0
71,threshold,14,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S071_R14_T00/S071_R14_T01/S071_R14_T02/S071_R14_T03/S071_R14_T04/S071_R14_T05/S071_R14_T06/S071_R14_T07/S071_R14_T08/S071_R14_T09/S071_R14_T10/S071_R14_T11/S071_R14_T12/S071_R14_T13,14,7,7,S071_R06_T00/S071_R06_T01/S071_R06_T02/S071_R06_T03/S071_R06_T04/S071_R06_T05/S071_R06_T06/S071_R06_T07/S071_R06_T08/S071_R06_T09/S071_R06_T10/S071_R06_T11/S071_R06_T12/S071_R06_T13/S071_R06_T14/S071_R10_T00/S071_R10_T01/S071_R10_T02/S071_R10_T03/S071_R10_T04/S071_R10_T05/S071_R10_T06/S071_R10_T07/S071_R10_T08/S071_R10_T09/S071_R10_T10/S071_R10_T11/S071_R10_T12/S071_R10_T13/S071_R10_T14,True,False,False,False,False,False,True,0.606385855224854,0
72,threshold,0,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,,0,0,0,S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07/S072_R10_T08/S072_R10_T09/S072_R10_T10/S072_R10_T11/S072_R10_T12/S072_R10_T13/S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07/S072_R14_T08/S072_R14_T09/S072_R14_T10/S072_R14_T11/S072_R14_T12/S072_R14_T13,True,False,False,False,False,False,False,,0
72,threshold,0,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,,0,0,0,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07/S072_R06_T08/S072_R06_T09/S072_R06_T10/S072_R06_T11/S072_R06_T12/S072_R06_T13/S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07/S072_R14_T08/S072_R14_T09/S072_R14_T10/S072_R14_T11/S072_R14_T12/S072_R14_T13,True,False,False,False,False,False,False,,0
72,threshold,0,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,,0,0,0,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07/S072_R06_T08/S072_R06_T09/S072_R06_T10/S072_R06_T11/S072_R06_T12/S072_R06_T13/S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07/S072_R10_T08/S072_R10_T09/S072_R10_T10/S072_R10_T11/S072_R10_T12/S072_R10_T13,True,False,False,False,False,False,False,,0
72,threshold,4,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03,4,2,2,S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07/S072_R10_T08/S072_R10_T09/S072_R10_T10/S072_R10_T11/S072_R10_T12/S072_R10_T13/S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07/S072_R14_T08/S072_R14_T09/S072_R14_T10/S072_R14_T11/S072_R14_T12/S072_R14_T13,True,False,False,False,False,False,True,1.1409014608671173,0
72,threshold,4,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03,4,2,2,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07/S072_R06_T08/S072_R06_T09/S072_R06_T10/S072_R06_T11/S072_R06_T12/S072_R06_T13/S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07/S072_R14_T08/S072_R14_T09/S072_R14_T10/S072_R14_T11/S072_R14_T12/S072_R14_T13,True,False,False,False,False,False,True,0.5582767968694893,0
72,threshold,4,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03,4,2,2,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07/S072_R06_T08/S072_R06_T09/S072_R06_T10/S072_R06_T11/S072_R06_T12/S072_R06_T13/S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07/S072_R10_T08/S072_R10_T09/S072_R10_T10/S072_R10_T11/S072_R10_T12/S072_R10_T13,True,False,False,False,False,False,True,1.2249848128298764,0
72,threshold,8,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07,8,4,4,S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07/S072_R10_T08/S072_R10_T09/S072_R10_T10/S072_R10_T11/S072_R10_T12/S072_R10_T13/S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07/S072_R14_T08/S072_R14_T09/S072_R14_T10/S072_R14_T11/S072_R14_T12/S072_R14_T13,True,False,False,False,False,False,True,1.1409014608671173,0
72,threshold,8,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07,8,4,4,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07/S072_R06_T08/S072_R06_T09/S072_R06_T10/S072_R06_T11/S072_R06_T12/S072_R06_T13/S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07/S072_R14_T08/S072_R14_T09/S072_R14_T10/S072_R14_T11/S072_R14_T12/S072_R14_T13,True,False,False,False,False,False,True,0.7842598943879833,0
72,threshold,8,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07,8,4,4,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07/S072_R06_T08/S072_R06_T09/S072_R06_T10/S072_R06_T11/S072_R06_T12/S072_R06_T13/S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07/S072_R10_T08/S072_R10_T09/S072_R10_T10/S072_R10_T11/S072_R10_T12/S072_R10_T13,True,False,False,False,False,False,True,1.2249848128298764,0
72,threshold,12,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07/S072_R06_T08/S072_R06_T09/S072_R06_T10/S072_R06_T11,12,6,6,S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07/S072_R10_T08/S072_R10_T09/S072_R10_T10/S072_R10_T11/S072_R10_T12/S072_R10_T13/S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07/S072_R14_T08/S072_R14_T09/S072_R14_T10/S072_R14_T11/S072_R14_T12/S072_R14_T13,True,False,False,False,False,False,True,1.2863096407191037,0
72,threshold,12,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07/S072_R10_T08/S072_R10_T09/S072_R10_T10/S072_R10_T11,12,6,6,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07/S072_R06_T08/S072_R06_T09/S072_R06_T10/S072_R06_T11/S072_R06_T12/S072_R06_T13/S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07/S072_R14_T08/S072_R14_T09/S072_R14_T10/S072_R14_T11/S072_R14_T12/S072_R14_T13,True,False,False,False,False,False,True,1.055401038810381,0
72,threshold,12,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07/S072_R14_T08/S072_R14_T09/S072_R14_T10/S072_R14_T11,12,6,6,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07/S072_R06_T08/S072_R06_T09/S072_R06_T10/S072_R06_T11/S072_R06_T12/S072_R06_T13/S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07/S072_R10_T08/S072_R10_T09/S072_R10_T10/S072_R10_T11/S072_R10_T12/S072_R10_T13,True,False,False,False,False,False,True,1.1591300584136872,0
72,threshold,14,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07/S072_R06_T08/S072_R06_T09/S072_R06_T10/S072_R06_T11/S072_R06_T12/S072_R06_T13,14,7,7,S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07/S072_R10_T08/S072_R10_T09/S072_R10_T10/S072_R10_T11/S072_R10_T12/S072_R10_T13/S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07/S072_R14_T08/S072_R14_T09/S072_R14_T10/S072_R14_T11/S072_R14_T12/S072_R14_T13,True,False,False,False,False,False,True,1.2863096407191037,0
72,threshold,14,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07/S072_R10_T08/S072_R10_T09/S072_R10_T10/S072_R10_T11/S072_R10_T12/S072_R10_T13,14,7,7,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07/S072_R06_T08/S072_R06_T09/S072_R06_T10/S072_R06_T11/S072_R06_T12/S072_R06_T13/S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07/S072_R14_T08/S072_R14_T09/S072_R14_T10/S072_R14_T11/S072_R14_T12/S072_R14_T13,True,False,False,False,False,False,True,1.055401038810381,0
72,threshold,14,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S072_R14_T00/S072_R14_T01/S072_R14_T02/S072_R14_T03/S072_R14_T04/S072_R14_T05/S072_R14_T06/S072_R14_T07/S072_R14_T08/S072_R14_T09/S072_R14_T10/S072_R14_T11/S072_R14_T12/S072_R14_T13,14,7,7,S072_R06_T00/S072_R06_T01/S072_R06_T02/S072_R06_T03/S072_R06_T04/S072_R06_T05/S072_R06_T06/S072_R06_T07/S072_R06_T08/S072_R06_T09/S072_R06_T10/S072_R06_T11/S072_R06_T12/S072_R06_T13/S072_R10_T00/S072_R10_T01/S072_R10_T02/S072_R10_T03/S072_R10_T04/S072_R10_T05/S072_R10_T06/S072_R10_T07/S072_R10_T08/S072_R10_T09/S072_R10_T10/S072_R10_T11/S072_R10_T12/S072_R10_T13,True,False,False,False,False,False,True,1.1591300584136872,0
73,threshold,0,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,,0,0,0,S073_R10_T00/S073_R10_T01/S073_R10_T02/S073_R10_T03/S073_R10_T04/S073_R10_T05/S073_R10_T06/S073_R10_T07/S073_R10_T08/S073_R10_T09/S073_R10_T10/S073_R10_T11/S073_R10_T12/S073_R10_T13/S073_R14_T00/S073_R14_T01/S073_R14_T02/S073_R14_T03/S073_R14_T04/S073_R14_T05/S073_R14_T06/S073_R14_T07/S073_R14_T08/S073_R14_T09/S073_R14_T10/S073_R14_T11/S073_R14_T12/S073_R14_T13,True,False,False,False,False,False,False,,0
