subject,run,channel,reference_state,band,band_lower_hz,band_upper_hz,absolute_band_power_uV2,relative_band_power,relative_power_denominator,total_power_1_45_hz_uV2,welch_segment_seconds,psd_units_before_integration,absolute_power_units
1,10,P5,stored,beta,13.0,30.0,204.1498057379575,0.13428862815577963,total_power_1_45_hz,1520.2315232614962,3.0,uV2_per_Hz,uV2
1,10,P3,stored,beta,13.0,30.0,194.32210503381052,0.12553825837938296,total_power_1_45_hz,1547.9114298890406,3.0,uV2_per_Hz,uV2
1,10,P1,stored,beta,13.0,30.0,192.0536930196118,0.11979293073465563,total_power_1_45_hz,1603.2139112199834,3.0,uV2_per_Hz,uV2
1,10,Pz,stored,beta,13.0,30.0,182.7111849388112,0.11435878272540875,total_power_1_45_hz,1597.701379679128,3.0,uV2_per_Hz,uV2
1,10,P2,stored,beta,13.0,30.0,176.77424548103915,0.12200678210084764,total_power_1_45_hz,1448.8886800974894,3.0,uV2_per_Hz,uV2
1,10,P4,stored,beta,13.0,30.0,162.07664225895456,0.12658439016633707,total_power_1_45_hz,1280.3841140758288,3.0,uV2_per_Hz,uV2
1,10,P6,stored,beta,13.0,30.0,141.18643218425927,0.13778744653232727,total_power_1_45_hz,1024.6683260157124,3.0,uV2_per_Hz,uV2
1,10,P8,stored,beta,13.0,30.0,123.50888529046186,0.15383905785904253,total_power_1_45_hz,802.8447847335937,3.0,uV2_per_Hz,uV2
1,10,PO7,stored,beta,13.0,30.0,239.97739799089888,0.15262921099945,total_power_1_45_hz,1572.290103706057,3.0,uV2_per_Hz,uV2
1,10,PO3,stored,beta,13.0,30.0,225.03755670987283,0.1384916136247682,total_power_1_45_hz,1624.9182951943492,3.0,uV2_per_Hz,uV2
1,10,POz,stored,beta,13.0,30.0,214.94104101198187,0.12960666947340144,total_power_1_45_hz,1658.4103417308565,3.0,uV2_per_Hz,uV2
1,10,PO4,stored,beta,13.0,30.0,204.04279203159325,0.14512849291167185,total_power_1_45_hz,1405.9457790675042,3.0,uV2_per_Hz,uV2
1,10,PO8,stored,beta,13.0,30.0,230.73299478009955,0.1703717488072353,total_power_1_45_hz,1354.2914033309544,3.0,uV2_per_Hz,uV2
1,10,O1,stored,beta,13.0,30.0,333.3234599919956,0.19496253561143412,total_power_1_45_hz,1709.679549184356,3.0,uV2_per_Hz,uV2
1,10,Oz,stored,beta,13.0,30.0,346.9176580998296,0.209179502312575,total_power_1_45_hz,1658.4687039814912,3.0,uV2_per_Hz,uV2
1,10,O2,stored,beta,13.0,30.0,392.61188673260466,0.2183039929219424,total_power_1_45_hz,1798.4640659916304,3.0,uV2_per_Hz,uV2
1,10,Iz,stored,beta,13.0,30.0,436.62866450893375,0.27215639011528847,total_power_1_45_hz,1604.3300115936024,3.0,uV2_per_Hz,uV2
1,10,FC5,stored,low_gamma_descriptive,30.0,45.0,47.70114320543182,0.031174071698097026,total_power_1_45_hz,1530.1544073995206,3.0,uV2_per_Hz,uV2
1,10,FC3,stored,low_gamma_descriptive,30.0,45.0,43.18804810558688,0.025451104246583863,total_power_1_45_hz,1696.9027232436774,3.0,uV2_per_Hz,uV2
1,10,FC1,stored,low_gamma_descriptive,30.0,45.0,40.511973907995845,0.023417069881598276,total_power_1_45_hz,1730.0189183716438,3.0,uV2_per_Hz,uV2
1,10,FCz,stored,low_gamma_descriptive,30.0,45.0,41.85616246439505,0.024567798041803292,total_power_1_45_hz,1703.700201099617,3.0,uV2_per_Hz,uV2
1,10,FC2,stored,low_gamma_descriptive,30.0,45.0,37.0343855175178,0.02330647483966846,total_power_1_45_hz,1589.0170337765512,3.0,uV2_per_Hz,uV2
1,10,FC4,stored,low_gamma_descriptive,30.0,45.0,32.87700084556319,0.02536626704556369,total_power_1_45_hz,1296.0914109477947,3.0,uV2_per_Hz,uV2
1,10,FC6,stored,low_gamma_descriptive,30.0,45.0,35.56088203542569,0.03856612662888571,total_power_1_45_hz,922.0755399581893,3.0,uV2_per_Hz,uV2
1,10,C5,stored,low_gamma_descriptive,30.0,45.0,51.71190746552166,0.03714917196212763,total_power_1_45_hz,1392.0070013469012,3.0,uV2_per_Hz,uV2
1,10,C3,stored,low_gamma_descriptive,30.0,45.0,43.30336632668296,0.027824688872857557,total_power_1_45_hz,1556.292921173489,3.0,uV2_per_Hz,uV2
1,10,C1,stored,low_gamma_descriptive,30.0,45.0,42.40203777751419,0.026496511747048007,total_power_1_45_hz,1600.2875466140642,3.0,uV2_per_Hz,uV2
1,10,Cz,stored,low_gamma_descriptive,30.0,45.0,49.07173639117159,0.029247320877324644,total_power_1_45_hz,1677.819879536958,3.0,uV2_per_Hz,uV2
1,10,C2,stored,low_gamma_descriptive,30.0,45.0,40.483217355938855,0.0275866196243375,total_power_1_45_hz,1467.4946734040477,3.0,uV2_per_Hz,uV2
1,10,C4,stored,low_gamma_descriptive,30.0,45.0,35.13429604532906,0.030407011332022157,total_power_1_45_hz,1155.4669303631467,3.0,uV2_per_Hz,uV2
1,10,C6,stored,low_gamma_descriptive,30.0,45.0,43.4532457379229,0.05449460211179747,total_power_1_45_hz,797.3862374254451,3.0,uV2_per_Hz,uV2
1,10,CP5,stored,low_gamma_descriptive,30.0,45.0,50.713514759443164,0.0349499084903284,total_power_1_45_hz,1451.0342644667294,3.0,uV2_per_Hz,uV2
1,10,CP3,stored,low_gamma_descriptive,30.0,45.0,41.07627830335465,0.026958160410162687,total_power_1_45_hz,1523.7047958164724,3.0,uV2_per_Hz,uV2
1,10,CP1,stored,low_gamma_descriptive,30.0,45.0,43.10816298620155,0.02731164208085885,total_power_1_45_hz,1578.3804891179927,3.0,uV2_per_Hz,uV2
1,10,CPz,stored,low_gamma_descriptive,30.0,45.0,45.352724457205916,0.028877944659911732,total_power_1_45_hz,1570.4969654632112,3.0,uV2_per_Hz,uV2
1,10,CP2,stored,low_gamma_descriptive,30.0,45.0,39.339926449468734,0.028228071660066256,total_power_1_45_hz,1393.6455498347846,3.0,uV2_per_Hz,uV2
1,10,CP4,stored,low_gamma_descriptive,30.0,45.0,36.88399362726768,0.029663871483470054,total_power_1_45_hz,1243.3978365845126,3.0,uV2_per_Hz,uV2
1,10,CP6,stored,low_gamma_descriptive,30.0,45.0,33.932454517605855,0.03747574625638843,total_power_1_45_hz,905.45106921844,3.0,uV2_per_Hz,uV2
1,10,Fp1,stored,low_gamma_descriptive,30.0,45.0,85.93734760723439,0.022147388329793245,total_power_1_45_hz,3880.2474733162658,3.0,uV2_per_Hz,uV2
1,10,Fpz,stored,low_gamma_descriptive,30.0,45.0,38.798609999704816,0.012749512556306488,total_power_1_45_hz,3043.1445773598034,3.0,uV2_per_Hz,uV2
1,10,Fp2,stored,low_gamma_descriptive,30.0,45.0,42.697843488968275,0.0128578314389151,total_power_1_45_hz,3320.765534360666,3.0,uV2_per_Hz,uV2
1,10,AF7,stored,low_gamma_descriptive,30.0,45.0,71.90686138893372,0.02202666970646213,total_power_1_45_hz,3264.5362348098342,3.0,uV2_per_Hz,uV2
1,10,AF3,stored,low_gamma_descriptive,30.0,45.0,67.28383698879674,0.021892621594524826,total_power_1_45_hz,3073.356779053994,3.0,uV2_per_Hz,uV2
1,10,AFz,stored,low_gamma_descriptive,30.0,45.0,32.68915857397331,0.01681853237026508,total_power_1_45_hz,1943.639186482601,3.0,uV2_per_Hz,uV2
1,10,AF4,stored,low_gamma_descriptive,30.0,45.0,31.29140135169512,0.016376804527140545,total_power_1_45_hz,1910.714712374889,3.0,uV2_per_Hz,uV2
1,10,AF8,stored,low_gamma_descriptive,30.0,45.0,41.783120786171615,0.015900187278746192,total_power_1_45_hz,2627.8382797429804,3.0,uV2_per_Hz,uV2
1,10,F7,stored,low_gamma_descriptive,30.0,45.0,58.242000642999905,0.03219632464906386,total_power_1_45_hz,1808.9642615370185,3.0,uV2_per_Hz,uV2
1,10,F5,stored,low_gamma_descriptive,30.0,45.0,56.64989889292939,0.02598833242874069,total_power_1_45_hz,2179.8204655208983,3.0,uV2_per_Hz,uV2
1,10,F3,stored,low_gamma_descriptive,30.0,45.0,31.089107430130507,0.018160836863432422,total_power_1_45_hz,1711.8763669272134,3.0,uV2_per_Hz,uV2
1,10,F1,stored,low_gamma_descriptive,30.0,45.0,37.96748295189188,0.020245155626345997,total_power_1_45_hz,1875.386075199292,3.0,uV2_per_Hz,uV2
1,10,Fz,stored,low_gamma_descriptive,30.0,45.0,36.852625651419125,0.02034638889865437,total_power_1_45_hz,1811.2612432104063,3.0,uV2_per_Hz,uV2
1,10,F2,stored,low_gamma_descriptive,30.0,45.0,32.54164978057247,0.019948236322162888,total_power_1_45_hz,1631.3046053308508,3.0,uV2_per_Hz,uV2
1,10,F4,stored,low_gamma_descriptive,30.0,45.0,30.169003730091475,0.019173952811302894,total_power_1_45_hz,1573.4368404363177,3.0,uV2_per_Hz,uV2
1,10,F6,stored,low_gamma_descriptive,30.0,45.0,34.359770578199935,0.026120568496779507,total_power_1_45_hz,1315.4296615878122,3.0,uV2_per_Hz,uV2
1,10,F8,stored,low_gamma_descriptive,30.0,45.0,33.63656904650843,0.03343166185540897,total_power_1_45_hz,1006.1291356674303,3.0,uV2_per_Hz,uV2
1,10,FT7,stored,low_gamma_descriptive,30.0,45.0,57.571216933285356,0.04086611186991747,total_power_1_45_hz,1408.7764727053693,3.0,uV2_per_Hz,uV2
1,10,FT8,stored,low_gamma_descriptive,30.0,45.0,35.72794999896373,0.06114295761255457,total_power_1_45_hz,584.3346706477879,3.0,uV2_per_Hz,uV2
1,10,T7,stored,low_gamma_descriptive,30.0,45.0,59.77550966576048,0.04631878938169346,total_power_1_45_hz,1290.5240068598491,3.0,uV2_per_Hz,uV2
1,10,T8,stored,low_gamma_descriptive,30.0,45.0,148.66782531784995,0.1937267284440196,total_power_1_45_hz,767.4099826695306,3.0,uV2_per_Hz,uV2
1,10,T9,stored,low_gamma_descriptive,30.0,45.0,41.1335847552922,0.03458211929235508,total_power_1_45_hz,1189.4466156787973,3.0,uV2_per_Hz,uV2
1,10,T10,stored,low_gamma_descriptive,30.0,45.0,46.65074179000448,0.16025641912330266,total_power_1_45_hz,291.1006126632032,3.0,uV2_per_Hz,uV2
1,10,TP7,stored,low_gamma_descriptive,30.0,45.0,41.47807553029444,0.032455965046504616,total_power_1_45_hz,1277.9800406754957,3.0,uV2_per_Hz,uV2
1,10,TP8,stored,low_gamma_descriptive,30.0,45.0,48.10819887546352,0.07791231007845711,total_power_1_45_hz,617.4659540580805,3.0,uV2_per_Hz,uV2
1,10,P7,stored,low_gamma_descriptive,30.0,45.0,47.47640584717978,0.033780588260214656,total_power_1_45_hz,1405.4345496136748,3.0,uV2_per_Hz,uV2
1,10,P5,stored,low_gamma_descriptive,30.0,45.0,42.43852492627478,0.027915830106737562,total_power_1_45_hz,1520.2315232614962,3.0,uV2_per_Hz,uV2
1,10,P3,stored,low_gamma_descriptive,30.0,45.0,40.96034332768542,0.02646168413564954,total_power_1_45_hz,1547.9114298890406,3.0,uV2_per_Hz,uV2
1,10,P1,stored,low_gamma_descriptive,30.0,45.0,42.88814340542075,0.026751354329744147,total_power_1_45_hz,1603.2139112199834,3.0,uV2_per_Hz,uV2
1,10,Pz,stored,low_gamma_descriptive,30.0,45.0,40.95864995079814,0.025635985843001533,total_power_1_45_hz,1597.701379679128,3.0,uV2_per_Hz,uV2
1,10,P2,stored,low_gamma_descriptive,30.0,45.0,41.729585616839344,0.02880109851781818,total_power_1_45_hz,1448.8886800974894,3.0,uV2_per_Hz,uV2
1,10,P4,stored,low_gamma_descriptive,30.0,45.0,40.494774283504086,0.0316270514748872,total_power_1_45_hz,1280.3841140758288,3.0,uV2_per_Hz,uV2
1,10,P6,stored,low_gamma_descriptive,30.0,45.0,39.890209305059166,0.03892987446988528,total_power_1_45_hz,1024.6683260157124,3.0,uV2_per_Hz,uV2
1,10,P8,stored,low_gamma_descriptive,30.0,45.0,45.92503318817417,0.057202879138603835,total_power_1_45_hz,802.8447847335937,3.0,uV2_per_Hz,uV2
1,10,PO7,stored,low_gamma_descriptive,30.0,45.0,47.21883570834803,0.03003188508090724,total_power_1_45_hz,1572.290103706057,3.0,uV2_per_Hz,uV2
1,10,PO3,stored,low_gamma_descriptive,30.0,45.0,44.220000723486834,0.027213676437926916,total_power_1_45_hz,1624.9182951943492,3.0,uV2_per_Hz,uV2
1,10,POz,stored,low_gamma_descriptive,30.0,45.0,47.74757914533885,0.028791173055219527,total_power_1_45_hz,1658.4103417308565,3.0,uV2_per_Hz,uV2
1,10,PO4,stored,low_gamma_descriptive,30.0,45.0,50.53285999445911,0.0359422537816324,total_power_1_45_hz,1405.9457790675042,3.0,uV2_per_Hz,uV2
1,10,PO8,stored,low_gamma_descriptive,30.0,45.0,71.53684921292587,0.05282234608960601,total_power_1_45_hz,1354.2914033309544,3.0,uV2_per_Hz,uV2
1,10,O1,stored,low_gamma_descriptive,30.0,45.0,35.64325185042918,0.020847913790296935,total_power_1_45_hz,1709.679549184356,3.0,uV2_per_Hz,uV2
1,10,Oz,stored,low_gamma_descriptive,30.0,45.0,54.785327322959375,0.03303368172787106,total_power_1_45_hz,1658.4687039814912,3.0,uV2_per_Hz,uV2
1,10,O2,stored,low_gamma_descriptive,30.0,45.0,70.35282321260057,0.03911828128398534,total_power_1_45_hz,1798.4640659916304,3.0,uV2_per_Hz,uV2
1,10,Iz,stored,low_gamma_descriptive,30.0,45.0,108.59298208930832,0.06768743419656001,total_power_1_45_hz,1604.3300115936024,3.0,uV2_per_Hz,uV2
1,10,FC5,average,delta,1.0,4.0,152.73416614634573,0.45228540853560284,total_power_1_45_hz,337.6942153426178,3.0,uV2_per_Hz,uV2
1,10,FC3,average,delta,1.0,4.0,105.09512565069238,0.3622570574153774,total_power_1_45_hz,290.11201714197773,3.0,uV2_per_Hz,uV2
1,10,FC1,average,delta,1.0,4.0,114.68193342195555,0.37614689415786723,total_power_1_45_hz,304.8860304395443,3.0,uV2_per_Hz,uV2
1,10,FCz,average,delta,1.0,4.0,155.41446758776598,0.4141556443261749,total_power_1_45_hz,375.2561862114013,3.0,uV2_per_Hz,uV2
1,10,FC2,average,delta,1.0,4.0,126.99890858212873,0.41850040653592985,total_power_1_45_hz,303.4618523631599,3.0,uV2_per_Hz,uV2
1,10,FC4,average,delta,1.0,4.0,90.70841405058728,0.37001085351123486,total_power_1_45_hz,245.15068460777744,3.0,uV2_per_Hz,uV2
1,10,FC6,average,delta,1.0,4.0,134.61785482119987,0.44196909066164164,total_power_1_45_hz,304.5865823324267,3.0,uV2_per_Hz,uV2
1,10,C5,average,delta,1.0,4.0,126.91028144251797,0.4473878641024221,total_power_1_45_hz,283.6694770367395,3.0,uV2_per_Hz,uV2
1,10,C3,average,delta,1.0,4.0,81.31530670989792,0.3661948532555837,total_power_1_45_hz,222.05475032480686,3.0,uV2_per_Hz,uV2
1,10,C1,average,delta,1.0,4.0,111.92120683295889,0.47669237167149475,total_power_1_45_hz,234.78707334987033,3.0,uV2_per_Hz,uV2
1,10,Cz,average,delta,1.0,4.0,172.86971837315662,0.5131183810595048,total_power_1_45_hz,336.90026464499124,3.0,uV2_per_Hz,uV2
1,10,C2,average,delta,1.0,4.0,134.2361770115426,0.4997264685482594,total_power_1_45_hz,268.6193056803818,3.0,uV2_per_Hz,uV2
1,10,C4,average,delta,1.0,4.0,83.66196282403438,0.4068871393294733,total_power_1_45_hz,205.6146649459221,3.0,uV2_per_Hz,uV2
1,10,C6,average,delta,1.0,4.0,117.32279003569654,0.4205394371527292,total_power_1_45_hz,278.98165943730004,3.0,uV2_per_Hz,uV2
1,10,CP5,average,delta,1.0,4.0,124.82943923255732,0.42774921202056176,total_power_1_45_hz,291.8285661892857,3.0,uV2_per_Hz,uV2
1,10,CP3,average,delta,1.0,4.0,117.79193613656483,0.4898865229544788,total_power_1_45_hz,240.44739060419158,3.0,uV2_per_Hz,uV2
1,10,CP1,average,delta,1.0,4.0,144.2940009648143,0.5644147606774663,total_power_1_45_hz,255.65242268224594,3.0,uV2_per_Hz,uV2
1,10,CPz,average,delta,1.0,4.0,182.39808022081633,0.5961386782570934,total_power_1_45_hz,305.9658547136821,3.0,uV2_per_Hz,uV2
1,10,CP2,average,delta,1.0,4.0,138.72065851246282,0.5691769833570818,total_power_1_45_hz,243.72148306888636,3.0,uV2_per_Hz,uV2
1,10,CP4,average,delta,1.0,4.0,118.58374489767468,0.497917519654203,total_power_1_45_hz,238.15941439463606,3.0,uV2_per_Hz,uV2
1,10,CP6,average,delta,1.0,4.0,118.99817256453467,0.45616637221540474,total_power_1_45_hz,260.86572753403874,3.0,uV2_per_Hz,uV2
1,10,Fp1,average,delta,1.0,4.0,1598.7629497405578,0.7993692846142453,total_power_1_45_hz,2000.0304996858606,3.0,uV2_per_Hz,uV2
1,10,Fpz,average,delta,1.0,4.0,1164.7972543076162,0.797209398134081,total_power_1_45_hz,1461.0932297510515,3.0,uV2_per_Hz,uV2
1,10,Fp2,average,delta,1.0,4.0,1413.225649565227,0.8140585067396474,total_power_1_45_hz,1736.0246688229813,3.0,uV2_per_Hz,uV2
1,10,AF7,average,delta,1.0,4.0,1125.0970626460198,0.770617544326301,total_power_1_45_hz,1459.9940929577672,3.0,uV2_per_Hz,uV2
1,10,AF3,average,delta,1.0,4.0,1008.5834801019149,0.7661865994152366,total_power_1_45_hz,1316.3679459699226,3.0,uV2_per_Hz,uV2
1,10,AFz,average,delta,1.0,4.0,327.22635756113937,0.6130139860840625,total_power_1_45_hz,533.7991709642116,3.0,uV2_per_Hz,uV2
1,10,AF4,average,delta,1.0,4.0,450.87343056326455,0.6878954813382193,total_power_1_45_hz,655.4388606916615,3.0,uV2_per_Hz,uV2
1,10,AF8,average,delta,1.0,4.0,1074.5425375888285,0.7766136808967775,total_power_1_45_hz,1383.6255580097743,3.0,uV2_per_Hz,uV2
1,10,F7,average,delta,1.0,4.0,349.9818112801876,0.5868347855799035,total_power_1_45_hz,596.3890005844482,3.0,uV2_per_Hz,uV2
1,10,F5,average,delta,1.0,4.0,399.0991390543696,0.6070550802938848,total_power_1_45_hz,657.4348061812768,3.0,uV2_per_Hz,uV2
1,10,F3,average,delta,1.0,4.0,175.377123220238,0.5409632782181362,total_power_1_45_hz,324.19413716566453,3.0,uV2_per_Hz,uV2
1,10,F1,average,delta,1.0,4.0,196.44684608152502,0.47710636756491087,total_power_1_45_hz,411.74643525334676,3.0,uV2_per_Hz,uV2
1,10,Fz,average,delta,1.0,4.0,193.05419650842342,0.47722447453808003,total_power_1_45_hz,404.53540589108803,3.0,uV2_per_Hz,uV2
1,10,F2,average,delta,1.0,4.0,173.73108937443308,0.5044765489859536,total_power_1_45_hz,344.3789205338668,3.0,uV2_per_Hz,uV2
1,10,F4,average,delta,1.0,4.0,163.13758100972728,0.5228392549880333,total_power_1_45_hz,312.02244179898304,3.0,uV2_per_Hz,uV2
1,10,F6,average,delta,1.0,4.0,291.2944196192181,0.5754265663203324,total_power_1_45_hz,506.22344651542966,3.0,uV2_per_Hz,uV2
1,10,F8,average,delta,1.0,4.0,399.1190518999449,0.585541022141431,total_power_1_45_hz,681.6244068439361,3.0,uV2_per_Hz,uV2
1,10,FT7,average,delta,1.0,4.0,192.72430318698218,0.4838630136088425,total_power_1_45_hz,398.3034407808272,3.0,uV2_per_Hz,uV2
1,10,FT8,average,delta,1.0,4.0,235.8672442395272,0.5111211997153396,total_power_1_45_hz,461.47028213834506,3.0,uV2_per_Hz,uV2
1,10,T7,average,delta,1.0,4.0,192.629849439189,0.46463367474795403,total_power_1_45_hz,414.5843487209215,3.0,uV2_per_Hz,uV2
1,10,T8,average,delta,1.0,4.0,220.32139288676495,0.32385925332303545,total_power_1_45_hz,680.2998235378626,3.0,uV2_per_Hz,uV2
1,10,T9,average,delta,1.0,4.0,321.9487950647338,0.5464252508960022,total_power_1_45_hz,589.1909177638065,3.0,uV2_per_Hz,uV2
1,10,T10,average,delta,1.0,4.0,433.92026366582417,0.5130164837473605,total_power_1_45_hz,845.8212892034713,3.0,uV2_per_Hz,uV2
1,10,TP7,average,delta,1.0,4.0,192.20164091643449,0.48455241601420346,total_power_1_45_hz,396.65810047431603,3.0,uV2_per_Hz,uV2
1,10,TP8,average,delta,1.0,4.0,270.0408995037298,0.52729704978462,total_power_1_45_hz,512.1229098741038,3.0,uV2_per_Hz,uV2
1,10,P7,average,delta,1.0,4.0,222.38424439289676,0.46392308423273126,total_power_1_45_hz,479.3558500342606,3.0,uV2_per_Hz,uV2
1,10,P5,average,delta,1.0,4.0,190.85225782648155,0.492979085729688,total_power_1_45_hz,387.1406786841467,3.0,uV2_per_Hz,uV2
1,10,P3,average,delta,1.0,4.0,192.47104385773537,0.5271855866013538,total_power_1_45_hz,365.0916275965597,3.0,uV2_per_Hz,uV2
1,10,P1,average,delta,1.0,4.0,237.63338143982025,0.5805469964723098,total_power_1_45_hz,409.32669169558716,3.0,uV2_per_Hz,uV2
1,10,Pz,average,delta,1.0,4.0,242.53172765908002,0.6053276774116165,total_power_1_45_hz,400.6618839834759,3.0,uV2_per_Hz,uV2
1,10,P2,average,delta,1.0,4.0,218.7803188295939,0.5425932539872721,total_power_1_45_hz,403.21238279664635,3.0,uV2_per_Hz,uV2
1,10,P4,average,delta,1.0,4.0,182.79493352571382,0.5014419962364844,total_power_1_45_hz,364.53854064410297,3.0,uV2_per_Hz,uV2
1,10,P6,average,delta,1.0,4.0,181.01189089548188,0.4771929636957928,total_power_1_45_hz,379.3264039217387,3.0,uV2_per_Hz,uV2
1,10,P8,average,delta,1.0,4.0,229.72814051244902,0.48491116556094754,total_power_1_45_hz,473.75304350168636,3.0,uV2_per_Hz,uV2
1,10,PO7,average,delta,1.0,4.0,319.170446683304,0.5088441228229523,total_power_1_45_hz,627.2460118289633,3.0,uV2_per_Hz,uV2
1,10,PO3,average,delta,1.0,4.0,299.1005499189694,0.525990327232795,total_power_1_45_hz,568.6426811164386,3.0,uV2_per_Hz,uV2
1,10,POz,average,delta,1.0,4.0,336.780824280979,0.5570433920650932,total_power_1_45_hz,604.5863375785715,3.0,uV2_per_Hz,uV2
1,10,PO4,average,delta,1.0,4.0,281.7157072101985,0.47585339522641956,total_power_1_45_hz,592.0220598114113,3.0,uV2_per_Hz,uV2
1,10,PO8,average,delta,1.0,4.0,385.3263704415239,0.4655464204941965,total_power_1_45_hz,827.6862488438517,3.0,uV2_per_Hz,uV2
1,10,O1,average,delta,1.0,4.0,370.0969781104551,0.4919895700068923,total_power_1_45_hz,752.2455772899218,3.0,uV2_per_Hz,uV2
1,10,Oz,average,delta,1.0,4.0,369.53759325954724,0.4692998189137072,total_power_1_45_hz,787.4232598574605,3.0,uV2_per_Hz,uV2
1,10,O2,average,delta,1.0,4.0,468.7462898013042,0.44836510031861876,total_power_1_45_hz,1045.4566813255583,3.0,uV2_per_Hz,uV2
1,10,Iz,average,delta,1.0,4.0,433.40661453905227,0.4334508957316116,total_power_1_45_hz,999.8978403482485,3.0,uV2_per_Hz,uV2
1,10,FC5,average,theta,4.0,8.0,52.62065849872861,0.15582339320009003,total_power_1_45_hz,337.6942153426178,3.0,uV2_per_Hz,uV2
1,10,FC3,average,theta,4.0,8.0,41.860570414287345,0.1442910598005364,total_power_1_45_hz,290.11201714197773,3.0,uV2_per_Hz,uV2
1,10,FC1,average,theta,4.0,8.0,51.915609377920546,0.17027874088909714,total_power_1_45_hz,304.8860304395443,3.0,uV2_per_Hz,uV2
1,10,FCz,average,theta,4.0,8.0,69.92765786505068,0.18634644926454802,total_power_1_45_hz,375.2561862114013,3.0,uV2_per_Hz,uV2
1,10,FC2,average,theta,4.0,8.0,51.44307759621317,0.16952073941290663,total_power_1_45_hz,303.4618523631599,3.0,uV2_per_Hz,uV2
1,10,FC4,average,theta,4.0,8.0,39.52401575468338,0.16122335459890239,total_power_1_45_hz,245.15068460777744,3.0,uV2_per_Hz,uV2
1,10,FC6,average,theta,4.0,8.0,50.105516836426304,0.16450336207437066,total_power_1_45_hz,304.5865823324267,3.0,uV2_per_Hz,uV2
1,10,C5,average,theta,4.0,8.0,41.91074508292772,0.14774499364801114,total_power_1_45_hz,283.6694770367395,3.0,uV2_per_Hz,uV2
1,10,C3,average,theta,4.0,8.0,32.838806072585626,0.1478860777558292,total_power_1_45_hz,222.05475032480686,3.0,uV2_per_Hz,uV2
1,10,C1,average,theta,4.0,8.0,38.394292203817905,0.1635281349012101,total_power_1_45_hz,234.78707334987033,3.0,uV2_per_Hz,uV2
1,10,Cz,average,theta,4.0,8.0,56.19308116908668,0.16679441088685448,total_power_1_45_hz,336.90026464499124,3.0,uV2_per_Hz,uV2
1,10,C2,average,theta,4.0,8.0,46.384027516280796,0.17267570325519005,total_power_1_45_hz,268.6193056803818,3.0,uV2_per_Hz,uV2
1,10,C4,average,theta,4.0,8.0,32.79912963850672,0.15951746266314754,total_power_1_45_hz,205.6146649459221,3.0,uV2_per_Hz,uV2
1,10,C6,average,theta,4.0,8.0,46.51492814592743,0.16673113293449837,total_power_1_45_hz,278.98165943730004,3.0,uV2_per_Hz,uV2
1,10,CP5,average,theta,4.0,8.0,46.25829183082223,0.1585118702903752,total_power_1_45_hz,291.8285661892857,3.0,uV2_per_Hz,uV2
1,10,CP3,average,theta,4.0,8.0,35.08092446415029,0.14589854510793243,total_power_1_45_hz,240.44739060419158,3.0,uV2_per_Hz,uV2
1,10,CP1,average,theta,4.0,8.0,35.51277447785751,0.13891037724292113,total_power_1_45_hz,255.65242268224594,3.0,uV2_per_Hz,uV2
1,10,CPz,average,theta,4.0,8.0,41.79009541732978,0.1365841801413961,total_power_1_45_hz,305.9658547136821,3.0,uV2_per_Hz,uV2
1,10,CP2,average,theta,4.0,8.0,33.69852217937779,0.13826652355407304,total_power_1_45_hz,243.72148306888636,3.0,uV2_per_Hz,uV2
1,10,CP4,average,theta,4.0,8.0,34.08793631056524,0.14313075297573868,total_power_1_45_hz,238.15941439463606,3.0,uV2_per_Hz,uV2
1,10,CP6,average,theta,4.0,8.0,43.62665191933378,0.1672379592817198,total_power_1_45_hz,260.86572753403874,3.0,uV2_per_Hz,uV2
1,10,Fp1,average,theta,4.0,8.0,177.29675162545553,0.08864702395953614,total_power_1_45_hz,2000.0304996858606,3.0,uV2_per_Hz,uV2
1,10,Fpz,average,theta,4.0,8.0,141.16262753367366,0.09661438754166678,total_power_1_45_hz,1461.0932297510515,3.0,uV2_per_Hz,uV2
1,10,Fp2,average,theta,4.0,8.0,149.65853856490415,0.08620761055565651,total_power_1_45_hz,1736.0246688229813,3.0,uV2_per_Hz,uV2
1,10,AF7,average,theta,4.0,8.0,139.1474762997414,0.09530687622019474,total_power_1_45_hz,1459.9940929577672,3.0,uV2_per_Hz,uV2
1,10,AF3,average,theta,4.0,8.0,126.15150558042122,0.09583301231744185,total_power_1_45_hz,1316.3679459699226,3.0,uV2_per_Hz,uV2
1,10,AFz,average,theta,4.0,8.0,77.69151394822752,0.14554446348781672,total_power_1_45_hz,533.7991709642116,3.0,uV2_per_Hz,uV2
1,10,AF4,average,theta,4.0,8.0,76.4460181566483,0.11663333186558013,total_power_1_45_hz,655.4388606916615,3.0,uV2_per_Hz,uV2
1,10,AF8,average,theta,4.0,8.0,124.81378257567509,0.09020777467800531,total_power_1_45_hz,1383.6255580097743,3.0,uV2_per_Hz,uV2
1,10,F7,average,theta,4.0,8.0,85.60731022733337,0.14354273828564926,total_power_1_45_hz,596.3890005844482,3.0,uV2_per_Hz,uV2
1,10,F5,average,theta,4.0,8.0,83.02208776448899,0.12628185636645015,total_power_1_45_hz,657.4348061812768,3.0,uV2_per_Hz,uV2
1,10,F3,average,theta,4.0,8.0,45.88105453041729,0.14152339376505096,total_power_1_45_hz,324.19413716566453,3.0,uV2_per_Hz,uV2
