subject,run,channel,reference_state,line_frequency_hz,line_bin_psd_uV2_per_hz,neighbor_definition_hz,neighbor_median_psd_uV2_per_hz,line_to_neighbor_ratio,line_excess_db,local_peak_frequency_hz,local_peak_psd_uV2_per_hz
1,10,PO3,stored,60.0,6.3034563038995,57-59 and 61-63,1.1378132163208061,5.539974587641143,7.435077725853726,60.0,6.3034563038995
1,10,POz,stored,60.0,8.489207742169247,57-59 and 61-63,1.2772689664554884,6.646374385598202,8.225848011346763,60.0,8.489207742169247
1,10,PO4,stored,60.0,9.471479912152994,57-59 and 61-63,1.2901433077203537,7.341416922813658,8.657798885770779,60.0,9.471479912152994
1,10,PO8,stored,60.0,12.230446310311034,57-59 and 61-63,2.104300384347286,5.812119981199684,7.643345709795834,60.0,12.230446310311034
1,10,O1,stored,60.0,0.6077912532345862,57-59 and 61-63,0.09106356620462674,6.674362520229365,8.24409791809244,60.0,0.6077912532345862
1,10,Oz,stored,60.0,0.8807337435710363,57-59 and 61-63,0.16255915512642027,5.417927663847049,7.338332023579497,60.0,0.8807337435710363
1,10,O2,stored,60.0,1.1466704133710437,57-59 and 61-63,0.2063778289244752,5.55617054092895,7.447755674917291,60.0,1.1466704133710437
1,10,Iz,stored,60.0,1.3836331082933975,57-59 and 61-63,0.33580160959622773,4.120388553101625,6.1493817198248095,60.0,1.3836331082933975
1,10,FC5,average,50.0,1.3046798944042974,47-49 and 51-53,1.4855587759342361,0.8782418545397588,-0.5638586948337786,51.0,1.964168701909003
1,10,FC3,average,50.0,1.0283902636403373,47-49 and 51-53,1.1623684841096833,0.8847368779342235,-0.5318586992584639,51.0,1.320110465072516
1,10,FC1,average,50.0,0.8719776084150098,47-49 and 51-53,1.0626227534794748,0.8205900029524001,-0.858737782404863,49.0,1.3799540787739755
1,10,FCz,average,50.0,0.8905348921921878,47-49 and 51-53,1.1451493317262385,0.7776583084144705,-1.0921118368713703,48.666666666666664,1.4746851194035906
1,10,FC2,average,50.0,0.754324405853015,47-49 and 51-53,0.9166690203584398,0.8228972389162403,-0.8465439487042791,49.0,1.2588301760121974
1,10,FC4,average,50.0,0.6672406789032066,47-49 and 51-53,0.7939151356337188,0.8404433282035891,-0.7549156607728162,48.666666666666664,1.1709369473957274
1,10,FC6,average,50.0,0.8379396896272939,47-49 and 51-53,1.2291942370399866,0.681698355212867,-1.6640775385666697,48.33333333333333,1.631018516310925
1,10,C5,average,50.0,1.2713970417142673,47-49 and 51-53,1.2743071399517656,0.9977163290181295,-0.009929198890905228,51.0,1.7559191768157951
1,10,C3,average,50.0,0.7336188567383505,47-49 and 51-53,0.8843079997119309,0.8295965398677063,-0.8113306799738528,49.33333333333333,1.0337562534602185
1,10,C1,average,50.0,0.6203750972313928,47-49 and 51-53,0.770424962930913,0.805237533933625,-0.9407598986840109,48.666666666666664,0.9698547118878327
1,10,Cz,average,50.0,0.8408774929890068,47-49 and 51-53,0.8938714274458945,0.9407141420681607,-0.26542327032789725,48.666666666666664,1.1646844097573195
1,10,C2,average,50.0,0.5897053808523576,47-49 and 51-53,0.7223322470672785,0.8163907720396041,-0.881019129159488,48.666666666666664,0.9165416695481007
1,10,C4,average,50.0,0.5162024644032144,47-49 and 51-53,0.6174682523846252,0.835998389244583,-0.7779455933474343,48.666666666666664,0.8562121840842513
1,10,C6,average,50.0,0.9595259163868238,47-49 and 51-53,1.0687888447755554,0.897769396712148,-0.46835202972648016,48.33333333333333,1.6608778630180214
1,10,CP5,average,50.0,1.2019938697627803,47-49 and 51-53,1.2307589662266998,0.9766281642033383,-0.10270755597945641,49.666666666666664,1.4911265087582257
1,10,CP3,average,50.0,0.5079778066702556,47-49 and 51-53,0.5864274593109284,0.8662244555654782,-0.6236955927252283,51.0,0.6913109311328535
1,10,CP1,average,50.0,0.4768689218379079,47-49 and 51-53,0.5986665469848969,0.7965518104186609,-0.9878597096499178,48.666666666666664,0.7295748675916613
1,10,CPz,average,50.0,0.49811123011394326,47-49 and 51-53,0.5876373504056924,0.8476507318162431,-0.7178305869966306,48.666666666666664,0.7078334542294774
1,10,CP2,average,50.0,0.41687845328737205,47-49 and 51-53,0.4562320059663775,0.9137422360457859,-0.3917630016464179,48.666666666666664,0.5453924185281517
1,10,CP4,average,50.0,0.416311848404127,47-49 and 51-53,0.43213107689811436,0.9633925229179545,-0.16196728654836123,48.666666666666664,0.5239596208391558
1,10,CP6,average,50.0,0.48046098261075354,47-49 and 51-53,0.4976191638044172,0.9655194525418088,-0.1523897196593007,48.33333333333333,0.6667574826785518
1,10,Fp1,average,50.0,2.158820329232932,47-49 and 51-53,2.0300099176239845,1.0634530947315337,0.2671833942116308,49.666666666666664,2.3501717886133946
1,10,Fpz,average,50.0,0.9070801984282298,47-49 and 51-53,0.8598710946908179,1.0549025360067334,0.2321233638273881,49.666666666666664,1.0279299875064847
1,10,Fp2,average,50.0,1.1283533234763925,47-49 and 51-53,1.1001554113279939,1.0256308443862137,0.10991073158851285,48.33333333333333,1.5007999968772219
1,10,AF7,average,50.0,1.6215435694693672,47-49 and 51-53,1.726544906665441,0.9391841261755143,-0.2724925635693776,48.666666666666664,1.9398537484109795
1,10,AF3,average,50.0,1.4200542861678263,47-49 and 51-53,1.507578938138277,0.9419435694169781,-0.2597511443101635,48.666666666666664,1.6786118943356427
1,10,AFz,average,50.0,0.27894673481220844,47-49 and 51-53,0.2788618026418045,1.0003045672429833,0.0013225173424527275,49.0,0.34996990965719865
1,10,AF4,average,50.0,0.46025840017984,47-49 and 51-53,0.49373746481439507,0.9321925779986324,-0.30494359188318915,48.33333333333333,0.6113135881149157
1,10,AF8,average,50.0,1.191889868146676,47-49 and 51-53,1.4504102459871262,0.8217605132370633,-0.8525473104112138,48.666666666666664,1.7477497866032594
1,10,F7,average,50.0,1.4576390451771593,47-49 and 51-53,1.4607562937940255,0.9978660036379033,-0.009277731291629175,49.666666666666664,1.7052318859473852
1,10,F5,average,50.0,0.844729989053196,47-49 and 51-53,0.9505195536150485,0.8887034315501349,-0.5124314288741748,48.0,1.2273673508707097
1,10,F3,average,50.0,0.21253334539272953,47-49 and 51-53,0.21172323718261793,1.0038262602673738,0.016585527128822535,48.0,0.2655996925975555
1,10,F1,average,50.0,0.34272847289233094,47-49 and 51-53,0.3491690337518464,0.9815546046844099,-0.08085535235157675,49.0,0.4556979919623581
1,10,Fz,average,50.0,0.37373664292318726,47-49 and 51-53,0.3560373212916045,1.049711984034074,0.21070155352668954,49.0,0.4249712476997085
1,10,F2,average,50.0,0.28046305954667083,47-49 and 51-53,0.2599578550300587,1.0788789571841988,0.3297272255523376,50.33333333333333,0.30302424386741156
1,10,F4,average,50.0,0.2613831122207313,47-49 and 51-53,0.24587927125453063,1.0630546889418397,0.2655560741578292,51.666666666666664,0.30386677281292934
1,10,F6,average,50.0,0.6613554477711375,47-49 and 51-53,0.673918420408516,0.9813583183706968,-0.08172391928800726,48.33333333333333,1.050571750612534
1,10,F8,average,50.0,1.2154648502193575,47-49 and 51-53,1.3678391798662886,0.888602160334502,-0.5129263525426019,48.0,1.6736132913382271
1,10,FT7,average,50.0,1.3546518289125637,47-49 and 51-53,1.5405107312528843,0.8793524130862996,-0.5583704030059712,51.666666666666664,1.8399246753063803
1,10,FT8,average,50.0,1.1497126028250375,47-49 and 51-53,1.0910664315031369,1.0537512378976825,0.22738097821948838,49.33333333333333,1.6614274605658408
1,10,T7,average,50.0,2.0731256993783354,47-49 and 51-53,1.933499590193474,1.0722141912483623,0.30281551014701596,49.0,2.589744501194515
1,10,T8,average,50.0,6.8075719954117275,47-49 and 51-53,6.05924048562742,1.1235025266878509,0.5057405345773537,49.0,7.45218146304684
1,10,T9,average,50.0,1.95169412314811,47-49 and 51-53,1.6290146611894656,1.1980826014929982,0.7848676140549415,49.666666666666664,2.174433125872342
1,10,T10,average,50.0,3.1834279844873756,47-49 and 51-53,3.6597478258011167,0.8698489994431584,-0.6055613174954936,48.0,4.092806430523746
1,10,TP7,average,50.0,0.768214501775068,47-49 and 51-53,1.1010436806875203,0.6977148275310702,-1.5632204748595777,49.0,1.2795139686527355
1,10,TP8,average,50.0,1.2994086054390979,47-49 and 51-53,1.5066813861697441,0.8624309143039385,-0.642756843570351,48.0,1.9097917964484128
1,10,P7,average,50.0,0.9455262254210214,47-49 and 51-53,1.2756706301384004,0.7411993371035274,-1.300649777670754,49.0,1.5608279229603963
1,10,P5,average,50.0,0.6305680352866309,47-49 and 51-53,0.8532534731845485,0.7390160779928598,-1.31346113015699,48.666666666666664,1.050940769217721
1,10,P3,average,50.0,0.555333161587041,47-49 and 51-53,0.802232947109306,0.6922342987633188,-1.597468861245083,48.666666666666664,0.9924408147334971
1,10,P1,average,50.0,0.5977680405517767,47-49 and 51-53,0.817546835441396,0.73117283883686,-1.3597994988139854,48.666666666666664,0.959515903910849
1,10,Pz,average,50.0,0.5819075013155066,47-49 and 51-53,0.8174578820124891,0.7118501321229125,-1.4761143001905463,48.666666666666664,0.8965646450745063
1,10,P2,average,50.0,0.7009079242966489,47-49 and 51-53,0.8957561272538928,0.7824762822950625,-1.0652881751887542,48.0,0.9619559029773159
1,10,P4,average,50.0,0.7873742145017316,47-49 and 51-53,0.9673360650304953,0.8139613966289054,-0.8939619170613217,48.0,1.0703616963194604
1,10,P6,average,50.0,0.8952711393462365,47-49 and 51-53,1.0377183307405307,0.8627303891869754,-0.6412490391671939,48.0,1.1849900348555025
1,10,P8,average,50.0,1.315843857744145,47-49 and 51-53,1.3633040176364708,0.9651873982043958,-0.1538835701399849,48.0,1.690538607995304
1,10,PO7,average,50.0,1.0131206778983226,47-49 and 51-53,1.422514407250759,0.7122041595742735,-1.4739549419043863,48.666666666666664,1.801348281824781
1,10,PO3,average,50.0,1.0204222264129195,47-49 and 51-53,1.3551851677863778,0.7529762357713259,-1.2321873008912734,48.666666666666664,1.7669143183650997
1,10,POz,average,50.0,1.152671939545917,47-49 and 51-53,1.4723337142428758,0.7828876893841015,-1.063005359997758,49.33333333333333,1.7163298194803103
1,10,PO4,average,50.0,1.2386365265525396,47-49 and 51-53,1.5302185663823318,0.809450724075884,-0.9180958411048341,48.0,1.7684270139971456
1,10,PO8,average,50.0,2.301265769093053,47-49 and 51-53,2.552677743917807,0.901510492100389,-0.4502921443821107,48.0,3.00136794448684
1,10,O1,average,50.0,0.3941574202325721,47-49 and 51-53,0.4613011643496752,0.8544470525849207,-0.6831484398202997,49.0,0.5425963906086937
1,10,Oz,average,50.0,0.45388285492042835,47-49 and 51-53,0.4873085891412379,0.9314074593273346,-0.3086028827173511,49.0,0.659799437743351
1,10,O2,average,50.0,0.6082221918630482,47-49 and 51-53,0.622824333473136,0.9765549596807497,-0.10303309965057178,49.0,0.8312190638520978
1,10,Iz,average,50.0,0.8068760798799949,47-49 and 51-53,0.8352202910213334,0.9660637900610887,-0.1499419578237232,49.0,1.0832877216449497
1,10,FC5,average,60.0,1.3482553359167448,57-59 and 61-63,1.115033355754698,1.2091614380488134,0.8248428843163449,60.0,1.3482553359167448
1,10,FC3,average,60.0,1.2192127175471419,57-59 and 61-63,1.0378162616401219,1.174786677191152,0.699590127101646,60.33333333333333,1.233826023508214
1,10,FC1,average,60.0,1.0246647910191142,57-59 and 61-63,0.9119927291211329,1.123544912475959,0.5059043754786873,61.33333333333333,1.1048642779837912
1,10,FCz,average,60.0,1.0728868398032423,57-59 and 61-63,0.9867374941570055,1.0873072586745438,0.3635228731609995,59.33333333333333,1.1398841361886705
1,10,FC2,average,60.0,0.984521100294285,57-59 and 61-63,0.8037056198523036,1.2249772503459784,0.8812802327936771,60.0,0.984521100294285
1,10,FC4,average,60.0,0.7898489663968468,57-59 and 61-63,0.6615832020607125,1.193876996780767,0.7695958443895891,61.33333333333333,0.8930415512719992
1,10,FC6,average,60.0,0.9932338431709214,57-59 and 61-63,0.7268365140383428,1.3665161614576307,1.3561477235532666,58.33333333333333,1.015414339915463
1,10,C5,average,60.0,1.3720596355431303,57-59 and 61-63,1.0327961872808793,1.3284902214399683,1.2335836206560966,60.0,1.3720596355431303
1,10,C3,average,60.0,0.9864323023313314,57-59 and 61-63,0.7118910765318598,1.3856506070239873,1.4165373635767484,60.0,0.9864323023313314
1,10,C1,average,60.0,0.960689705992949,57-59 and 61-63,0.6504437958931115,1.476975738808985,1.6937336153542992,60.0,0.960689705992949
1,10,Cz,average,60.0,1.1112281753957334,57-59 and 61-63,0.7487339322464877,1.4841429345423476,1.7147572890374456,60.0,1.1112281753957334
1,10,C2,average,60.0,1.2679129994655851,57-59 and 61-63,0.5897342716404975,2.1499734040189984,3.324330875624744,60.0,1.2679129994655851
1,10,C4,average,60.0,1.197483429989495,57-59 and 61-63,0.48445015076589837,2.4718403495102983,3.9302041723968797,60.0,1.197483429989495
1,10,C6,average,60.0,2.0107919708629223,57-59 and 61-63,0.7811928007139992,2.5740021784956117,4.106089101317799,60.0,2.0107919708629223
1,10,CP5,average,60.0,1.3842394713302844,57-59 and 61-63,1.083890612415608,1.2771025558061668,1.0622577403109095,60.0,1.3842394713302844
1,10,CP3,average,60.0,1.0351295855997862,57-59 and 61-63,0.4638401203987179,2.231651683580081,3.4862641082836388,60.0,1.0351295855997862
1,10,CP1,average,60.0,1.3510691068015754,57-59 and 61-63,0.4384185630005721,3.0816877313650894,4.887886293805121,60.0,1.3510691068015754
1,10,CPz,average,60.0,1.396877197190807,57-59 and 61-63,0.42684501572708394,3.2725629812295662,5.148880134007188,60.0,1.396877197190807
1,10,CP2,average,60.0,1.5221309130145404,57-59 and 61-63,0.35886536478352055,4.241509664586161,6.275204609101587,60.0,1.5221309130145404
1,10,CP4,average,60.0,1.567249912532777,57-59 and 61-63,0.342530330019082,4.575506970274624,6.604392212865212,60.0,1.567249912532777
1,10,CP6,average,60.0,1.8262290980654656,57-59 and 61-63,0.3622497704545785,5.04135336172546,7.0254713934829605,60.0,1.8262290980654656
1,10,Fp1,average,60.0,4.56408101343792,57-59 and 61-63,1.5644217295455722,2.9174236890481433,4.6499950504003476,60.0,4.56408101343792
1,10,Fpz,average,60.0,3.056061713834066,57-59 and 61-63,0.6169118365477035,4.953806253639214,6.949390170619299,60.0,3.056061713834066
1,10,Fp2,average,60.0,2.8413271928937456,57-59 and 61-63,0.7502120793926781,3.787365294349693,5.783371951840328,60.0,2.8413271928937456
1,10,AF7,average,60.0,3.9343421550786,57-59 and 61-63,1.1087554035734053,3.5484310988687113,5.500363767984889,60.0,3.9343421550786
1,10,AF3,average,60.0,3.272395464120001,57-59 and 61-63,0.8923669115837288,3.6670963721775776,5.643223234743635,60.0,3.272395464120001
1,10,AFz,average,60.0,1.9501219017132292,57-59 and 61-63,0.1701261406896187,11.462799860199427,10.592907097185659,60.0,1.9501219017132292
1,10,AF4,average,60.0,1.6701957429829588,57-59 and 61-63,0.24900440571836274,6.7074947455830936,8.265603411329947,60.0,1.6701957429829588
1,10,AF8,average,60.0,2.7230533851634973,57-59 and 61-63,0.7909844504450935,3.4426130420531185,5.368882097085875,60.0,2.7230533851634973
1,10,F7,average,60.0,3.538158486604526,57-59 and 61-63,0.8176065026029264,4.327458839112054,6.362329457486981,60.0,3.538158486604526
1,10,F5,average,60.0,3.1829732851719275,57-59 and 61-63,0.8137204643339828,3.911629883583105,5.923577553380012,60.0,3.1829732851719275
1,10,F3,average,60.0,2.3968126089822714,57-59 and 61-63,0.1522976114463447,15.737690080757975,11.969409885822113,60.0,2.3968126089822714
1,10,F1,average,60.0,1.9529661604566175,57-59 and 61-63,0.2640486620972803,7.396235773151199,8.69010746909321,60.0,1.9529661604566175
1,10,Fz,average,60.0,2.271862650455724,57-59 and 61-63,0.25211891894153726,9.011075646340274,9.547766355281658,60.0,2.271862650455724
1,10,F2,average,60.0,3.261818776921038,57-59 and 61-63,0.15423140669740665,21.148862263316726,13.252870087770678,60.0,3.261818776921038
1,10,F4,average,60.0,6.6953942215202265,57-59 and 61-63,0.1844169692091123,36.305738296394246,15.599752727910479,60.0,6.6953942215202265
1,10,F6,average,60.0,1.524501127264911,57-59 and 61-63,0.3738043895354169,4.07833928638355,6.1048335289744005,60.0,1.524501127264911
1,10,F8,average,60.0,1.5718474281427486,57-59 and 61-63,0.667020548493194,2.3565202476798763,3.722711756542644,60.0,1.5718474281427486
1,10,FT7,average,60.0,4.239823527442243,57-59 and 61-63,0.9053154425839156,4.683255501906723,6.705478520040047,60.0,4.239823527442243
1,10,FT8,average,60.0,1.0975173845910033,57-59 and 61-63,0.6250996736787187,1.7557478123962234,2.444621359720831,60.0,1.0975173845910033
1,10,T7,average,60.0,4.332899423656358,57-59 and 61-63,1.437631844713127,3.0139144730207117,4.791309240163778,60.0,4.332899423656358
1,10,T8,average,60.0,3.2745015820300187,57-59 and 61-63,3.1725072712826563,1.032149433248147,0.1374257843162852,58.666666666666664,3.6710632459394277
1,10,T9,average,60.0,5.319602586409902,57-59 and 61-63,1.0062823727696537,5.2863915043731,7.231593233610854,60.0,5.319602586409902
1,10,T10,average,60.0,1.9078263918393392,57-59 and 61-63,1.994562818584547,0.9565135648087731,-0.19308866640526903,59.33333333333333,2.308298353990732
1,10,TP7,average,60.0,1.9981182644479476,57-59 and 61-63,0.6233853556843763,3.205269816218793,5.058645938432232,60.0,1.9981182644479476
1,10,TP8,average,60.0,6.960410635711729,57-59 and 61-63,1.0821761523811244,6.431864738838182,8.083369026878653,60.0,6.960410635711729
1,10,P7,average,60.0,2.608354012583438,57-59 and 61-63,0.7474157620806947,3.489830085095031,5.428042822881103,60.0,2.608354012583438
1,10,P5,average,60.0,2.7395978370126493,57-59 and 61-63,0.5511570780508164,4.970629873250144,6.964114255832481,60.0,2.7395978370126493
1,10,P3,average,60.0,2.920412853331092,57-59 and 61-63,0.5155174897469801,5.66501217012919,7.532008471939921,60.0,2.920412853331092
1,10,P1,average,60.0,3.677440304123592,57-59 and 61-63,0.5328508291205527,6.901444275113635,8.389399856757832,60.0,3.677440304123592
1,10,Pz,average,60.0,4.076482361240866,57-59 and 61-63,0.5463758117526296,7.4609495397766326,8.727941027599147,60.0,4.076482361240866
1,10,P2,average,60.0,4.908566860081015,57-59 and 61-63,0.5933916742493321,8.272052125251975,9.1761326240823,60.0,4.908566860081015
1,10,P4,average,60.0,5.516708125184486,57-59 and 61-63,0.6563837809726851,8.40469902685493,9.245221659234417,60.0,5.516708125184486
1,10,P6,average,60.0,6.328829917403184,57-59 and 61-63,0.7196716838459403,8.794051592500885,9.441890091882492,60.0,6.328829917403184
1,10,P8,average,60.0,7.526366165954265,57-59 and 61-63,1.012336892665671,7.434645739459267,8.712602792381356,60.0,7.526366165954265
1,10,PO7,average,60.0,3.4199784036373315,57-59 and 61-63,0.8505826854226797,4.0207477324063365,6.043068256866596,60.0,3.4199784036373315
1,10,PO3,average,60.0,3.629887332298913,57-59 and 61-63,0.8959768616283796,4.051318162058146,6.075963509595386,60.0,3.629887332298913
1,10,POz,average,60.0,5.121529479429183,57-59 and 61-63,1.0103779500916574,5.0689244346282285,7.049158169940473,60.0,5.121529479429183
1,10,PO4,average,60.0,5.983402065786337,57-59 and 61-63,1.007896099800193,5.936526658821775,7.735324224047603,60.0,5.983402065786337
1,10,PO8,average,60.0,8.084580498170643,57-59 and 61-63,1.7923233774177785,4.510670674740735,6.5424112030014046,60.0,8.084580498170643
1,10,O1,average,60.0,1.7694311939819292,57-59 and 61-63,0.24904473704285038,7.104872863374273,8.515563109434305,60.0,1.7694311939819292
1,10,Oz,average,60.0,1.9537464895898624,57-59 and 61-63,0.24505650237730686,7.972636802682068,9.016019800492328,60.0,1.9537464895898624
1,10,O2,average,60.0,2.198649968008177,57-59 and 61-63,0.2723264634632346,8.073581759361426,9.070662476373187,60.0,2.198649968008177
1,10,Iz,average,60.0,2.3667954411402876,57-59 and 61-63,0.34921649171243896,6.77744464339106,8.310659790495752,60.0,2.3667954411402876
1,14,FC5,stored,50.0,2.146823406234845,47-49 and 51-53,1.737761914012939,1.2353955906866882,0.9180604694189063,50.0,2.146823406234845
1,14,FC3,stored,50.0,2.6147229419833606,47-49 and 51-53,1.7495347338279295,1.4945247393073617,1.745031084390314,50.0,2.6147229419833606
1,14,FC1,stored,50.0,1.8088489695366792,47-49 and 51-53,1.5803413154743335,1.1445938619871872,0.5865141262580198,50.0,1.8088489695366792
1,14,FCz,stored,50.0,1.7069170777495144,47-49 and 51-53,1.6312463011623355,1.04638832071727,0.196928836212957,51.666666666666664,1.8387545172795985
1,14,FC2,stored,50.0,1.624633748000068,47-49 and 51-53,1.5635222448796684,1.0390857906374737,0.16651405942469144,51.666666666666664,1.6990353770368056
1,14,FC4,stored,50.0,1.7512542106140885,47-49 and 51-53,1.6030791287064137,1.092431545801013,0.38394232633475234,51.666666666666664,1.8452533508464666
1,14,FC6,stored,50.0,2.9103428499814483,47-49 and 51-53,2.4684007762159164,1.1790398374623077,0.7152847930862872,51.666666666666664,3.0051327519329893
1,14,C5,stored,50.0,2.6699069241385462,47-49 and 51-53,2.2376006094808227,1.1932008388029662,0.7671354999288428,50.0,2.6699069241385462
1,14,C3,stored,50.0,1.969945261278935,47-49 and 51-53,1.5867842886108359,1.2414701074482788,0.9393626692195169,49.33333333333333,1.9714954481605078
1,14,C1,stored,50.0,1.7168203317237074,47-49 and 51-53,1.5073418464826367,1.1389721155356272,0.5651309175491521,49.33333333333333,1.876236463910308
1,14,Cz,stored,50.0,1.8095364813219552,47-49 and 51-53,1.6928280232707495,1.068942891095169,0.28954503389548114,49.33333333333333,1.9903951492457657
1,14,C2,stored,50.0,1.7083846565999528,47-49 and 51-53,1.6022032188706148,1.0662721410609728,0.27868062361528523,50.0,1.7083846565999528
1,14,C4,stored,50.0,1.7685977168306513,47-49 and 51-53,1.5586904146703848,1.1346690145680118,0.5486919535288484,50.0,1.7685977168306513
1,14,C6,stored,50.0,2.422103989436288,47-49 and 51-53,2.2728437543122295,1.0656711376841763,0.27623203636003923,48.33333333333333,2.527795371544361
1,14,CP5,stored,50.0,2.430069221799095,47-49 and 51-53,2.1260421071730526,1.1430014549572116,0.5804678322072901,49.0,2.503457238412964
1,14,CP3,stored,50.0,1.6722137540005844,47-49 and 51-53,1.4817454156218082,1.1285432277169198,0.5251819894711517,49.33333333333333,1.7915112944936356
1,14,CP1,stored,50.0,1.583475330708279,47-49 and 51-53,1.4240936032047453,1.11191801377723,0.4607276613380642,49.33333333333333,1.826192365513118
1,14,CPz,stored,50.0,1.622046240101362,47-49 and 51-53,1.5024225102158046,1.0796205655014945,0.3327114876216426,49.33333333333333,1.7358206340732765
1,14,CP2,stored,50.0,1.5929259885882705,47-49 and 51-53,1.4662706627109356,1.0863792266314367,0.3598145258665427,51.666666666666664,1.61583095440518
1,14,CP4,stored,50.0,1.6787440378548397,47-49 and 51-53,1.471051524668531,1.1411864300491499,0.5735659878085635,50.0,1.6787440378548397
1,14,CP6,stored,50.0,1.6518731790587144,47-49 and 51-53,1.4451476085576638,1.1430480660085471,0.5806449318038465,48.33333333333333,1.731627676878771
1,14,Fp1,stored,50.0,3.680681589755619,47-49 and 51-53,3.5792841770371195,1.02832896403393,0.12132068365981857,51.666666666666664,4.192758689484535
1,14,Fpz,stored,50.0,1.4922253463480768,47-49 and 51-53,1.6369176979739393,0.9116068255569889,-0.40192431746775326,48.0,2.01666649679424
1,14,Fp2,stored,50.0,1.7019896641956536,47-49 and 51-53,1.8034383824040199,0.9437470560690113,-0.25144390101804476,48.0,2.4814606011980973
1,14,AF7,stored,50.0,3.516982075216935,47-49 and 51-53,2.8903620147593996,1.216796393412919,0.852179137970877,50.0,3.516982075216935
1,14,AF3,stored,50.0,3.2435539727556413,47-49 and 51-53,2.658741363625075,1.2199584424162269,0.8634503679219523,50.0,3.2435539727556413
1,14,AFz,stored,50.0,1.4442324246581657,47-49 and 51-53,1.3138055320752031,1.0992741234518542,0.4110600494179531,48.0,1.5174217906805523
1,14,AF4,stored,50.0,1.5280683030636388,47-49 and 51-53,1.4355607455568298,1.0644400160655876,0.2712119285210921,48.0,1.6246315511925187
1,14,AF8,stored,50.0,2.1839979206953184,47-49 and 51-53,1.742482562213886,1.2533829422777532,0.980837799402607,48.0,2.30348045161789
1,14,F7,stored,50.0,2.4823595684183064,47-49 and 51-53,2.527666133606281,0.9820757320021,-0.07855020642337554,48.33333333333333,2.82571220610487
1,14,F5,stored,50.0,3.041864400632055,47-49 and 51-53,2.415597452596577,1.2592596491448897,1.0011528734735884,50.0,3.041864400632055
1,14,F3,stored,50.0,1.440164638908184,47-49 and 51-53,1.279455981090307,1.1256070237609321,0.5138679442233416,51.666666666666664,1.46547717841988
1,14,F1,stored,50.0,1.7765886423377557,47-49 and 51-53,1.4909861738159258,1.1915527276761253,0.7611326517354949,50.0,1.7765886423377557
1,14,Fz,stored,50.0,1.6079397044310468,47-49 and 51-53,1.5174356555107358,1.0596427588818251,0.25159474702350054,51.666666666666664,1.7025299062277646
1,14,F2,stored,50.0,1.4588359006103244,47-49 and 51-53,1.3288983623113686,1.0977783869587694,0.40514676147779727,51.666666666666664,1.517838797533674
1,14,F4,stored,50.0,1.4184138123369567,47-49 and 51-53,1.2349826623461475,1.1485293320979402,0.6014209104659564,51.666666666666664,1.4342987092387762
1,14,F6,stored,50.0,1.6658559085517555,47-49 and 51-53,1.5080255918664998,1.1046602375559869,0.4322872178180561,48.0,1.8915183438445382
1,14,F8,stored,50.0,1.5831738024132942,47-49 and 51-53,1.5132264857945907,1.0462239574018388,0.1962466068118181,48.0,1.7911397821516257
1,14,FT7,stored,50.0,2.2778872379361945,47-49 and 51-53,2.5951248150694077,0.8777563316835192,-0.5662602907389499,48.33333333333333,2.9674883895934654
1,14,FT8,stored,50.0,1.5215239706972312,47-49 and 51-53,1.7670356921147303,0.8610601231695106,-0.6496652305374216,48.33333333333333,2.170848978428934
1,14,T7,stored,50.0,2.7026699042088884,47-49 and 51-53,2.8239630989576803,0.9570485907575914,-0.19066011896952723,49.0,3.2840823788093227
1,14,T8,stored,50.0,8.171599990019788,47-49 and 51-53,7.9490935346459075,1.0279914249850115,0.11989491996587709,49.0,8.533727988150954
1,14,T9,stored,50.0,2.137713721737726,47-49 and 51-53,2.0237100286158554,1.0563340061124493,0.2380126107287654,50.33333333333333,2.3576494020844794
1,14,T10,stored,50.0,2.66788597659846,47-49 and 51-53,3.3726750531459397,0.7910296528893076,-1.0180723604111115,48.0,3.92225843955216
1,14,TP7,stored,50.0,1.4943965781746265,47-49 and 51-53,1.6806159072885025,0.8891957833397391,-0.5100260543843769,51.666666666666664,2.047361608091729
1,14,TP8,stored,50.0,3.405367582841032,47-49 and 51-53,3.0706378870521283,1.1090098240500283,0.44935393319421457,48.33333333333333,4.170916622226907
1,14,P7,stored,50.0,1.9532428023695718,47-49 and 51-53,1.9064206056854507,1.024560265738046,0.10537509157615739,51.666666666666664,2.3524583979933
1,14,P5,stored,50.0,1.7282252861676604,47-49 and 51-53,1.5272558565890204,1.1315885800742556,0.5368855593256674,49.0,1.7895206420227643
1,14,P3,stored,50.0,1.603776549387317,47-49 and 51-53,1.373423891623084,1.167721458152302,0.6733926091512272,49.0,1.6931459491945227
1,14,P1,stored,50.0,1.6582578402335117,47-49 and 51-53,1.3893815044335813,1.1935223226607907,0.7683054610585861,49.0,1.7384790589257058
1,14,Pz,stored,50.0,1.5401372364791026,47-49 and 51-53,1.3391081682553478,1.1501216055501065,0.6074376194254143,49.33333333333333,1.6099339668871806
1,14,P2,stored,50.0,1.6191199957126456,47-49 and 51-53,1.433304379265187,1.1296414209958117,0.5294060844224411,50.0,1.6191199957126456
1,14,P4,stored,50.0,1.7048811506586574,47-49 and 51-53,1.5049438235159203,1.1328536813258812,0.5417382028146065,50.0,1.7048811506586574
